year,state,chapter,yearly_total
2010,MAHARASHTRA,Los Angeles,0.0
2010,MAHARASHTRA,CentralNJ,6092.0
2010,MAHARASHTRA,Seattle,14825.0
2010,MAHARASHTRA,UIUC,14834.0
2010,MAHARASHTRA,Mumbai,1109.0
2010,MAHARASHTRA,Purdue,6000.0
2010,MAHARASHTRA,NYC/NJ,7226.0
2010,MAHARASHTRA,Silicon Valley,3900.0
2010,MAHARASHTRA,Mumbai,2560.0
2010,MAHARASHTRA,Mumbai,14667.0
2011,MAHARASHTRA,Seattle,11000.0
2011,MAHARASHTRA,Seattle,35100.0
2011,MAHARASHTRA,Colorado,2350.0
2011,MAHARASHTRA,UIUC,10000.0
2011,MAHARASHTRA,NYC/NJ,3324.0
2011,MAHARASHTRA,Seattle,10200.0
2011,MAHARASHTRA,Minnesota,1875.0
2011,MAHARASHTRA,Seattle,5724.0
2011,MAHARASHTRA,Seattle,7000.0
2011,MAHARASHTRA,Philadelphia,5000.0
2011,MAHARASHTRA,Seattle,7447.0
2011,MAHARASHTRA,Seattle,14150.0
2011,MAHARASHTRA,Seattle,24750.0
2011,MAHARASHTRA,San Francisco,6730.0
2011,MAHARASHTRA,Atlanta,1000.0
2011,MAHARASHTRA,Silicon Valley,41849.0
2011,MAHARASHTRA,Seattle,7447.0
2011,MAHARASHTRA,Chicago,6020.0
2011,MAHARASHTRA,Athens,3000.0
2011,MAHARASHTRA,Silicon Valley,35623.0
2012,MAHARASHTRA,CentralNJ,9000.0
2012,MAHARASHTRA,Silicon Valley,8400.0
2012,MAHARASHTRA,Chicago,8647.0
2012,MAHARASHTRA,Silicon Valley,35466.0
2012,MAHARASHTRA,Colorado,6900.0
2012,MAHARASHTRA,Seattle,5780.0
2012,MAHARASHTRA,Seattle,19585.0
2012,MAHARASHTRA,CentralNJ,3525.0
2012,MAHARASHTRA,Minnesota,5494.0
2012,MAHARASHTRA,Athens,9000.0
2012,MAHARASHTRA,Seattle,70125.0
2013,MAHARASHTRA,Athens,6000.0
2013,MAHARASHTRA,Mumbai,3323.0
2013,MAHARASHTRA,Silicon Valley,43726.0
2013,MAHARASHTRA,Chicago,5980.0
2013,MAHARASHTRA,Minnesota,5035.0
2013,MAHARASHTRA,Toledo,8019.0
2013,MAHARASHTRA,San Francisco,11473.0
2013,MAHARASHTRA,Zurich,6116.0
2013,MAHARASHTRA,Seattle,6675.0
2013,MAHARASHTRA,Philadelphia,5326.0
2013,MAHARASHTRA,Seattle,6670.0
2013,MAHARASHTRA,Seattle,191921.0
2013,MAHARASHTRA,Seattle,47240.0
2013,MAHARASHTRA,St. Louis,7909.0
2013,MAHARASHTRA,Toledo,10007.0
2013,MAHARASHTRA,Mumbai,14900.0
2013,MAHARASHTRA,Mumbai,2157.0
2013,MAHARASHTRA,Seattle,20083.0
2014,MAHARASHTRA,Zurich,3041.0
2014,MAHARASHTRA,Silicon Valley,16215.0
2014,MAHARASHTRA,Seattle,181726.0
2014,MAHARASHTRA,Seattle,12378.0
2014,MAHARASHTRA,Danbury,10298.0
2014,MAHARASHTRA,Chicago,4297.0
2014,MAHARASHTRA,Toledo,9994.0
2014,MAHARASHTRA,Seattle,27922.0
2014,MAHARASHTRA,San Francisco,12088.0
2014,MAHARASHTRA,Seattle,6189.0
2014,MAHARASHTRA,Minnesota,2398.0
2014,MAHARASHTRA,Zurich,11424.0
2014,MAHARASHTRA,NYC/NJ,3467.0
2014,MAHARASHTRA,Mumbai,15347.0
2014,MAHARASHTRA,Seattle,21377.0
2014,MAHARASHTRA,Atlanta,1994.0
2014,MAHARASHTRA,Madison,8170.0
2014,MAHARASHTRA,Seattle,5461.0
2014,MAHARASHTRA,NYC/NJ,6529.0
2014,MAHARASHTRA,Athens,13186.0
2014,MAHARASHTRA,Cornell,5001.0
2014,MAHARASHTRA,Seattle,12321.0
2014,MAHARASHTRA,St. Louis,10342.0
2015,MAHARASHTRA,St. Louis,12770.0
2015,MAHARASHTRA,Boston,1876.0
2015,MAHARASHTRA,Athens,8812.0
2015,MAHARASHTRA,Cornell,3976.0
2015,MAHARASHTRA,NYC/NJ,14109.0
2015,MAHARASHTRA,Seattle,16661.0
2015,MAHARASHTRA,Seattle,96065.0
2015,MAHARASHTRA,Mumbai,15761.0
2015,MAHARASHTRA,Zurich,13644.0
2015,MAHARASHTRA,Toledo,3363.0
2015,MAHARASHTRA,Zurich,15239.0
2015,MAHARASHTRA,San Francisco,13038.0
2015,MAHARASHTRA,Minnesota,2353.0
2015,MAHARASHTRA,Danbury,13369.0
2015,MAHARASHTRA,Chicago,8702.0
2016,MAHARASHTRA,Seattle,100153.0
2016,MAHARASHTRA,Athens,47141.0
2016,MAHARASHTRA,San Francisco,8943.0
2016,MAHARASHTRA,Seattle,15915.0
2016,MAHARASHTRA,Silicon Valley,35685.0
2016,MAHARASHTRA,Toledo,16836.0
2016,MAHARASHTRA,Minnesota,4866.0
2016,MAHARASHTRA,Toledo,9327.0
2016,MAHARASHTRA,Seattle,22529.0
2016,MAHARASHTRA,Zurich,12530.0
2016,MAHARASHTRA,Mumbai,15937.0
2016,MAHARASHTRA,NYC/NJ,29252.0
2016,MAHARASHTRA,Cornell,3073.0
2016,MAHARASHTRA,Chicago,11799.0
2016,MAHARASHTRA,Boston,3838.0
2016,MAHARASHTRA,Seattle,58590.0
2016,MAHARASHTRA,St. Louis,13635.0
2016,MAHARASHTRA,Seattle,40906.0
2016,MAHARASHTRA,Seattle,22529.0
2017,MAHARASHTRA,Seattle,149830.0
2017,MAHARASHTRA,Mumbai,25253.0
2017,MAHARASHTRA,Seattle,38122.0
2017,MAHARASHTRA,Danbury,12632.0
2017,MAHARASHTRA,Stanford,16241.0
2017,MAHARASHTRA,Seattle,31243.0
2017,MAHARASHTRA,San Francisco,7680.0
2017,MAHARASHTRA,Zurich,16088.0
2017,MAHARASHTRA,Portland,3929.0
2017,MAHARASHTRA,Zurich,26375.0
2017,MAHARASHTRA,Toledo,8459.0
2017,MAHARASHTRA,Seattle,33471.0
2017,MAHARASHTRA,Chicago,12587.0
2017,MAHARASHTRA,Seattle,43107.0
2017,MAHARASHTRA,Cornell,3009.0
2017,MAHARASHTRA,Boston,13169.0
2017,MAHARASHTRA,Minnesota,2027.0
2017,MAHARASHTRA,Seattle,70553.0
2017,MAHARASHTRA,Athens,23496.0
2018,MAHARASHTRA,Seattle,9383.0
2018,MAHARASHTRA,Silicon Valley,65702.0
2018,MAHARASHTRA,Seattle,13466.0
2018,MAHARASHTRA,St. Louis,14349.0
2018,MAHARASHTRA,NYC/NJ,6416.0
2018,MAHARASHTRA,Minnesota,21836.0
2018,MAHARASHTRA,Portland,12564.0
2018,MAHARASHTRA,Berkeley,5717.0
2018,MAHARASHTRA,Boston,3843.0
2018,MAHARASHTRA,Seattle,8601.0
2018,MAHARASHTRA,Seattle,22211.0
2018,MAHARASHTRA,Danbury,11406.0
2018,MAHARASHTRA,Minnesota,2234.0
2018,MAHARASHTRA,Zurich,25724.0
2018,MAHARASHTRA,Stanford,24433.0
2018,MAHARASHTRA,Stanford,20260.0
2018,MAHARASHTRA,Chicago,9694.0
2018,MAHARASHTRA,Mumbai,38454.0
2018,MAHARASHTRA,Seattle,29839.0
2018,MAHARASHTRA,Zurich,10236.0
2018,MAHARASHTRA,Seattle,16687.0
2018,MAHARASHTRA,NYC/NJ,4748.0
2018,MAHARASHTRA,Seattle,30527.0
2018,MAHARASHTRA,Seattle,107446.0
2019,MAHARASHTRA,Seattle,21941.0
2019,MAHARASHTRA,NYC/NJ,2392.0
2019,MAHARASHTRA,Zurich,12878.0
2019,MAHARASHTRA,Seattle,105362.0
2019,MAHARASHTRA,Silicon Valley,36790.0
2019,MAHARASHTRA,Portland,17800.0
2019,MAHARASHTRA,Stanford,65307.0
2019,MAHARASHTRA,Seattle,8564.0
2019,MAHARASHTRA,Seattle,7696.0
2019,MAHARASHTRA,NYC/NJ,5190.0
2019,MAHARASHTRA,Athens,523.0
2019,MAHARASHTRA,Seattle,22838.0
2019,MAHARASHTRA,Madison,5943.0
2019,MAHARASHTRA,Danbury,8418.0
2019,MAHARASHTRA,Silicon Valley,5767.0
2019,MAHARASHTRA,Silicon Valley,4959.0
2019,MAHARASHTRA,Boston,6829.0
2019,MAHARASHTRA,Minnesota,6878.0
2019,MAHARASHTRA,Mumbai,29294.0
2019,MAHARASHTRA,Berkeley,8702.0
2019,MAHARASHTRA,Chicago,10024.0
2020,MAHARASHTRA,Minnesota,4642.0
2020,MAHARASHTRA,Seattle,9074.0
2020,MAHARASHTRA,Seattle,8229.0
2020,MAHARASHTRA,Mumbai,39797.0
2020,MAHARASHTRA,Chicago,1490.0
2020,MAHARASHTRA,Silicon Valley,13927.0
2020,MAHARASHTRA,Seattle,26207.0
2020,MAHARASHTRA,Silicon Valley,31402.0
2020,MAHARASHTRA,Portland,16698.0
2020,MAHARASHTRA,Danbury,9598.0
2020,MAHARASHTRA,Seattle,25770.0
2020,MAHARASHTRA,Silicon Valley,10260.0
2020,MAHARASHTRA,Berkeley,4058.0
2020,MAHARASHTRA,Seattle,106808.0
2020,MAHARASHTRA,NYC/NJ,26635.0
2020,MAHARASHTRA,Boston,4044.0
2021,MAHARASHTRA,Boston,8884.0
2021,MAHARASHTRA,Athens,10158.0
2021,MAHARASHTRA,Seattle,8147.0
2021,MAHARASHTRA,Portland,12282.0
2021,MAHARASHTRA,Seattle,19592.0
2021,MAHARASHTRA,NYC/NJ,20205.0
2021,MAHARASHTRA,Seattle,28025.0
2021,MAHARASHTRA,Minnesota,2532.0
2021,MAHARASHTRA,Mumbai,22073.0
2021,MAHARASHTRA,Silicon Valley,39289.0
2021,MAHARASHTRA,Silicon Valley,11832.0
2021,MAHARASHTRA,Seattle,107638.0
2021,MAHARASHTRA,Chicago,4824.0
2021,MAHARASHTRA,Zurich,9065.0
2021,MAHARASHTRA,Seattle,21293.0
2021,MAHARASHTRA,Zurich,8987.0
2021,MAHARASHTRA,Silicon Valley,5549.0
2021,MAHARASHTRA,Danbury,9299.0
2022,MAHARASHTRA,Silicon Valley,19080.0
2022,MAHARASHTRA,Danbury,11213.0
2022,MAHARASHTRA,Seattle,7489.0
2022,MAHARASHTRA,Seattle,19666.0
2022,MAHARASHTRA,Portland,10991.0
2022,MAHARASHTRA,Boston,13309.0
2022,MAHARASHTRA,NYC/NJ,19396.0
2022,MAHARASHTRA,Seattle,22498.0
2022,MAHARASHTRA,Silicon Valley,16672.0
2022,MAHARASHTRA,Berkeley,8019.0
2022,MAHARASHTRA,Seattle,8995.0
2022,MAHARASHTRA,Seattle,17294.0
2022,MAHARASHTRA,Mumbai,44580.0
2022,MAHARASHTRA,Minnesota,2402.0
2022,MAHARASHTRA,Seattle,110677.0
2022,MAHARASHTRA,Silicon Valley,5676.0
2022,MAHARASHTRA,Chicago,17003.0
2022,MAHARASHTRA,Silicon Valley,37721.0
2023,MAHARASHTRA,Seattle,8156.0
2023,MAHARASHTRA,Seattle,20396.0
2023,MAHARASHTRA,NYC/NJ,18259.0
2023,MAHARASHTRA,Mumbai,70038.0
2023,MAHARASHTRA,Zurich,6425.0
2023,MAHARASHTRA,Silicon Valley,13461.0
2023,MAHARASHTRA,Seattle,89475.0
2023,MAHARASHTRA,Portland,10347.0
2023,MAHARASHTRA,Boston,3011.0
2023,MAHARASHTRA,Silicon Valley,24293.0
2023,MAHARASHTRA,Seattle,21113.0
2023,MAHARASHTRA,Berkeley,6478.0
2023,MAHARASHTRA,Minnesota,3346.0
2023,MAHARASHTRA,Silicon Valley,35323.0
2023,MAHARASHTRA,Seattle,8098.0
2023,MAHARASHTRA,Seattle,8828.0
2024,MAHARASHTRA,Seattle,8052.0
2024,MAHARASHTRA,Silicon Valley,34640.0
2024,MAHARASHTRA,Danbury,23426.0
2024,MAHARASHTRA,Minnesota,4941.0
2024,MAHARASHTRA,Silicon Valley,14830.0
2024,MAHARASHTRA,Zurich,8434.0
2024,MAHARASHTRA,Silicon Valley,6470.0
2024,MAHARASHTRA,Berkeley,3505.0
2024,MAHARASHTRA,Seattle,8693.0
2024,MAHARASHTRA,Seattle,87121.0
2024,MAHARASHTRA,Mumbai,89600.0
2024,MAHARASHTRA,Silicon Valley,25330.0
2024,MAHARASHTRA,Chicago,9896.0
2024,MAHARASHTRA,Seattle,20847.0
2024,MAHARASHTRA,Seattle,7357.0
2025,MAHARASHTRA,Zurich,12297.0
2025,MAHARASHTRA,Silicon Valley,36097.0
2025,MAHARASHTRA,Seattle,85288.0
2025,MAHARASHTRA,Chicago,13326.0
2025,MAHARASHTRA,Mumbai,129945.0
2025,MAHARASHTRA,Silicon Valley,6832.0
2025,MAHARASHTRA,Seattle,7687.0
2000,MANIPUR,Madison,2750.0
2003,MANIPUR,Seattle,4000.0
2004,MANIPUR,Stamford,2000.0
2004,MANIPUR,Syracuse,2000.0
2005,MANIPUR,Berkeley,1000.0
2005,MANIPUR,Houston,4000.0
2005,MANIPUR,Stamford,2000.0
2005,MANIPUR,Seattle,2000.0
2006,MANIPUR,Houston,4000.0
2006,MANIPUR,Work an Hour,3222.0
2006,MANIPUR,Stamford,6778.0
2007,MANIPUR,Work an Hour,3222.0
2007,MANIPUR,Houston,6197.0
2007,MANIPUR,Toledo,75.0
2007,MANIPUR,Work an Hour,5400.0
2007,MANIPUR,Zurich,1555.0
2007,MANIPUR,Stamford,13678.0
2008,MANIPUR,Stamford,15500.0
2008,MANIPUR,Dallas,5000.0
2008,MANIPUR,Houston,7631.0
2009,MANIPUR,Los Angeles,2000.0
2009,MANIPUR,Kansas City,2700.0
2010,MANIPUR,Stamford,10900.0
2010,MANIPUR,Orlando,1400.0
2010,MANIPUR,Houston,6500.0
2010,MANIPUR,Dallas,3000.0
2010,MANIPUR,Work an Hour,8916.0
2011,MANIPUR,Stamford,17950.0
2011,MANIPUR,Houston,2000.0
2011,MANIPUR,Work an Hour,9134.0
2012,MANIPUR,Houston,2000.0
2012,MANIPUR,Stamford,25393.0
2013,MANIPUR,Houston,28714.0
2013,MANIPUR,Zurich,5421.0
2013,MANIPUR,Stamford,16057.0
2014,MANIPUR,Houston,505.0
2014,MANIPUR,Hartford,6866.0
2014,MANIPUR,Zurich,28946.0
2014,MANIPUR,Stamford,20285.0
2015,MANIPUR,Zurich,13689.0
2015,MANIPUR,Stamford,20432.0
2015,MANIPUR,Atlanta,98725.0
2015,MANIPUR,Redlands,10817.0
2016,MANIPUR,Redlands,5539.0
2016,MANIPUR,Stamford,28651.0
2016,MANIPUR,Zurich,18985.0
2017,MANIPUR,Redlands,5469.0
2017,MANIPUR,Stamford,18816.0
2018,MANIPUR,Stamford,20270.0
2019,MANIPUR,General Funds,12103.0
2019,MANIPUR,Stamford,21421.0
2020,MANIPUR,General Funds,12425.0
2020,MANIPUR,Stamford,9474.0
2021,MANIPUR,General Funds,18832.0
2021,MANIPUR,Stamford,9523.0
2022,MANIPUR,General Funds,19180.0
2022,MANIPUR,Stamford,20585.0
2023,MANIPUR,General Funds,29479.0
2023,MANIPUR,Stamford,23064.0
2024,MANIPUR,Stamford,26936.0
2024,MANIPUR,General Funds,19156.0
1993,ODISHA,Los Angeles,2000.0
1994,ODISHA,Los Angeles,1200.0
1995,ODISHA,Los Angeles,1200.0
1996,ODISHA,Los Angeles,1200.0
1997,ODISHA,Los Angeles,1500.0
1999,ODISHA,Silicon Valley,55173.0
1999,ODISHA,Los Angeles,1500.0
2000,ODISHA,Yale,1500.0
2000,ODISHA,Cornell,2000.0
2000,ODISHA,Los Angeles,1800.0
2000,ODISHA,NYC/NJ,11500.0
2001,ODISHA,Seattle,4000.0
2001,ODISHA,Silicon Valley,4500.0
2001,ODISHA,Silicon Valley,5850.0
2001,ODISHA,Los Angeles,5800.0
2002,ODISHA,Los Angeles,4990.0
2002,ODISHA,Yale,500.0
2002,ODISHA,Work an Hour,5000.0
2002,ODISHA,Detroit,1000.0
2002,ODISHA,Silicon Valley,9668.0
2003,ODISHA,Silicon Valley,8755.0
2003,ODISHA,DC,5000.0
2003,ODISHA,Los Angeles,2050.0
2003,ODISHA,Silicon Valley,3900.0
2004,ODISHA,Work an Hour,42460.0
2004,ODISHA,Yale,0.0
2004,ODISHA,DC,7000.0
2004,ODISHA,Silicon Valley,8755.0
2004,ODISHA,Detroit,4000.0
2005,ODISHA,Silicon Valley,8755.0
2005,ODISHA,Los Angeles,4100.0
2005,ODISHA,Detroit,6106.0
2006,ODISHA,Colorado,1100.0
2006,ODISHA,Los Angeles,2050.0
2006,ODISHA,Stanford,4040.0
2006,ODISHA,Seattle,30000.0
2006,ODISHA,Detroit,5660.0
2006,ODISHA,Stanford,2550.0
2006,ODISHA,Cleveland,940.0
2007,ODISHA,Stanford,4401.0
2007,ODISHA,Seattle,47200.0
2007,ODISHA,Cleveland,1000.0
2007,ODISHA,Los Angeles,2050.0
2007,ODISHA,Detroit,6655.0
2007,ODISHA,Silicon Valley,7710.0
2007,ODISHA,Cleveland,16908.0
2007,ODISHA,Colorado,300.0
2007,ODISHA,Stanford,2550.0
2007,ODISHA,Mid-Hudson Valley,4660.0
2008,ODISHA,Mid-Hudson Valley,6400.0
2008,ODISHA,Los Angeles,3000.0
2008,ODISHA,Seattle,37900.0
2008,ODISHA,Stanford,5310.0
2008,ODISHA,Stanford,3569.0
2008,ODISHA,Stanford,5500.0
2009,ODISHA,Stanford,2855.0
2009,ODISHA,Delaware,5000.0
2009,ODISHA,Seattle,40285.0
2009,ODISHA,Stanford,5500.0
2009,ODISHA,Stanford,9370.0
2010,ODISHA,Seattle,44650.0
2010,ODISHA,Los Angeles,0.0
2010,ODISHA,Stanford,15000.0
2010,ODISHA,Work an Hour,4000.0
2010,ODISHA,Stanford,12458.0
2011,ODISHA,Los Angeles,4000.0
2011,ODISHA,Mid-Hudson Valley,20400.0
2011,ODISHA,Work an Hour,6587.0
2011,ODISHA,Stanford,1200.0
2011,ODISHA,Stanford,19990.0
2011,ODISHA,Seattle,44400.0
2012,ODISHA,Stanford,23489.0
2012,ODISHA,San Francisco,4810.0
2012,ODISHA,Hyderabad,2810.0
2012,ODISHA,Seattle,38470.0
2013,ODISHA,Stanford,16365.0
2013,ODISHA,Athens,3976.0
2013,ODISHA,Hyderabad,4577.0
2013,ODISHA,Seattle,49065.0
2014,ODISHA,Stanford,41870.0
2014,ODISHA,Hyderabad,4355.0
2014,ODISHA,Seattle,51017.0
2014,ODISHA,Purdue,3146.0
2015,ODISHA,Hyderabad,5427.0
2015,ODISHA,Seattle,51007.0
2015,ODISHA,Stanford,47852.0
2015,ODISHA,Purdue,11511.0
2016,ODISHA,Purdue,8513.0
2016,ODISHA,Hyderabad,8671.0
2016,ODISHA,Stanford,32116.0
2016,ODISHA,Seattle,52767.0
2017,ODISHA,Stanford,36457.0
2017,ODISHA,Purdue,9948.0
2017,ODISHA,Delaware,10461.0
2017,ODISHA,Seattle,76335.0
2018,ODISHA,Seattle,55500.0
2018,ODISHA,Stanford,31923.0
2018,ODISHA,Purdue,2411.0
2018,ODISHA,Danbury,7974.0
2019,ODISHA,Purdue,13294.0
2019,ODISHA,Seattle,65386.0
2019,ODISHA,Danbury,5163.0
2019,ODISHA,Stanford,43284.0
2020,ODISHA,Seattle,62333.0
2020,ODISHA,Danbury,7731.0
2020,ODISHA,Purdue,7015.0
2020,ODISHA,Austin,44503.0
2021,ODISHA,Seattle,66862.0
2021,ODISHA,Purdue,11295.0
2021,ODISHA,Austin,58193.0
2021,ODISHA,Danbury,7653.0
2022,ODISHA,Seattle,55267.0
2022,ODISHA,Austin,5569.0
2022,ODISHA,Danbury,9805.0
2022,ODISHA,Purdue,11290.0
2023,ODISHA,Seattle,52254.0
2023,ODISHA,Purdue,10912.0
2024,ODISHA,Seattle,51397.0
2024,ODISHA,Purdue,10202.0
2024,ODISHA,Danbury,10282.0
1998,PUDUCHERRY,Indiana,2000.0
2002,PUDUCHERRY,Yale,2000.0
2018,PUDUCHERRY,Bangalore,3052.0
2019,PUDUCHERRY,Bangalore,5410.0
2020,PUDUCHERRY,Bangalore,15047.0
2021,PUDUCHERRY,Bangalore,17312.0
2022,PUDUCHERRY,Bangalore,14224.0
2023,PUDUCHERRY,Bangalore,6681.0
2024,PUDUCHERRY,Bangalore,10421.0
2025,PUDUCHERRY,Bangalore,12482.0
1993,PUNJAB,Los Angeles,2200.0
1994,PUNJAB,Los Angeles,1200.0
1995,PUNJAB,Los Angeles,2000.0
1996,PUNJAB,Los Angeles,1200.0
1997,PUNJAB,Los Angeles,1500.0
1999,PUNJAB,Los Angeles,1500.0
2000,PUNJAB,Los Angeles,1500.0
2002,PUNJAB,Los Angeles,1000.0
2003,PUNJAB,Los Angeles,1000.0
2005,PUNJAB,Los Angeles,1000.0
2005,PUNJAB,CentralNJ,5000.0
2006,PUNJAB,Los Angeles,1000.0
2006,PUNJAB,CentralNJ,4600.0
2007,PUNJAB,Los Angeles,1500.0
2007,PUNJAB,CentralNJ,6500.0
2008,PUNJAB,Los Angeles,1500.0
1992,RAJASTHAN,Berkeley,1000.0
1992,RAJASTHAN,Stanford,1000.0
1993,RAJASTHAN,Stanford,2000.0
1994,RAJASTHAN,Stanford,1500.0
1995,RAJASTHAN,Stanford,1000.0
1996,RAJASTHAN,Stanford,5000.0
1997,RAJASTHAN,Indiana,2500.0
1998,RAJASTHAN,Cornell,600.0
1999,RAJASTHAN,Seattle,3000.0
2000,RAJASTHAN,Seattle,6000.0
2000,RAJASTHAN,Work an Hour,8500.0
2001,RAJASTHAN,Seattle,3000.0
2001,RAJASTHAN,Syracuse,1632.0
2001,RAJASTHAN,Seattle,2130.0
2001,RAJASTHAN,Work an Hour,8500.0
2002,RAJASTHAN,Work an Hour,14304.0
2002,RAJASTHAN,Yale,2000.0
2002,RAJASTHAN,Work an Hour,7300.0
2002,RAJASTHAN,Colorado,1000.0
2002,RAJASTHAN,Seattle,2100.0
2002,RAJASTHAN,Syracuse,2212.0
2002,RAJASTHAN,Seattle,25000.0
2002,RAJASTHAN,Boston,3000.0
2003,RAJASTHAN,Seattle,5280.0
2003,RAJASTHAN,Work an Hour,14304.0
2003,RAJASTHAN,Seattle,5928.0
2003,RAJASTHAN,Seattle,2147.0
2003,RAJASTHAN,Silicon Valley,6722.0
2003,RAJASTHAN,Syracuse,2300.0
2003,RAJASTHAN,St. Louis,1000.0
2004,RAJASTHAN,Seattle,12000.0
2004,RAJASTHAN,Work an Hour,24000.0
2004,RAJASTHAN,Salt Lake City,5165.0
2005,RAJASTHAN,Austin,6132.0
2005,RAJASTHAN,Seattle,2021.0
2006,RAJASTHAN,Austin,5000.0
2006,RAJASTHAN,Silicon Valley,5000.0
2006,RAJASTHAN,Cleveland,6003.0
2007,RAJASTHAN,Austin,19270.0
2007,RAJASTHAN,Cleveland,5081.0
2007,RAJASTHAN,Los Angeles,2200.0
2007,RAJASTHAN,Atlanta,5550.0
2007,RAJASTHAN,UIUC,4650.0
2007,RAJASTHAN,Silicon Valley,9858.0
2008,RAJASTHAN,Princeton,2151.0
2008,RAJASTHAN,Cleveland,2671.0
2008,RAJASTHAN,Silicon Valley,9858.0
2008,RAJASTHAN,Los Angeles,1000.0
2008,RAJASTHAN,Silicon Valley,6125.0
2008,RAJASTHAN,UIUC,4289.0
2008,RAJASTHAN,Austin,14010.0
2008,RAJASTHAN,Silicon Valley,23038.0
2008,RAJASTHAN,Austin,13512.0
2008,RAJASTHAN,Stanford,6500.0
2009,RAJASTHAN,Austin,16091.0
2009,RAJASTHAN,San Francisco,4500.0
2009,RAJASTHAN,Seattle,8050.0
2009,RAJASTHAN,Silicon Valley,7925.0
2009,RAJASTHAN,Work an Hour,7000.0
2009,RAJASTHAN,Silicon Valley,47390.0
2009,RAJASTHAN,Austin,15875.0
2009,RAJASTHAN,UIUC,3500.0
2009,RAJASTHAN,DC,2500.0
2009,RAJASTHAN,Silicon Valley,39400.0
2009,RAJASTHAN,Atlanta,2000.0
2009,RAJASTHAN,Ann-Arbor,4000.0
2009,RAJASTHAN,UIUC,3500.0
2010,RAJASTHAN,UIUC,2250.0
2010,RAJASTHAN,San Francisco,4500.0
2010,RAJASTHAN,Silicon Valley,20869.0
2010,RAJASTHAN,Seattle,10100.0
2010,RAJASTHAN,Austin,11468.0
2010,RAJASTHAN,Portland,7945.0
2010,RAJASTHAN,Austin,18267.0
2010,RAJASTHAN,Work an Hour,4478.0
2010,RAJASTHAN,Silicon Valley,24885.0
2010,RAJASTHAN,NYC/NJ,5000.0
2010,RAJASTHAN,Silicon Valley,17489.0
2010,RAJASTHAN,Atlanta,4000.0
2011,RAJASTHAN,Silicon Valley,19946.0
2011,RAJASTHAN,Austin,2458.0
2011,RAJASTHAN,Seattle,13750.0
2011,RAJASTHAN,Work an Hour,10291.0
2011,RAJASTHAN,UIUC,7000.0
2011,RAJASTHAN,Silicon Valley,17278.0
2011,RAJASTHAN,Silicon Valley,15535.0
2011,RAJASTHAN,NYC/NJ,2900.0
2011,RAJASTHAN,Austin,4908.0
2012,RAJASTHAN,Stanford,6550.0
2012,RAJASTHAN,Silicon Valley,7853.0
2012,RAJASTHAN,Silicon Valley,32900.0
2012,RAJASTHAN,Seattle,8500.0
2012,RAJASTHAN,Silicon Valley,21524.0
2012,RAJASTHAN,UIUC,3000.0
2012,RAJASTHAN,Austin,1758.0
2013,RAJASTHAN,Silicon Valley,31550.0
2013,RAJASTHAN,Silicon Valley,11861.0
2013,RAJASTHAN,Silicon Valley,20527.0
2013,RAJASTHAN,Stanford,6563.0
2013,RAJASTHAN,UIUC,10000.0
2014,RAJASTHAN,Silicon Valley,16651.0
2014,RAJASTHAN,NYC/NJ,6372.0
2014,RAJASTHAN,Stanford,20663.0
2014,RAJASTHAN,UIUC,21919.0
2014,RAJASTHAN,Seattle,30252.0
2014,RAJASTHAN,Silicon Valley,19433.0
2014,RAJASTHAN,Silicon Valley,9681.0
2015,RAJASTHAN,Silicon Valley,18785.0
2015,RAJASTHAN,UIUC,13599.0
2015,RAJASTHAN,Silicon Valley,5029.0
2015,RAJASTHAN,Stanford,21619.0
2015,RAJASTHAN,Seattle,39649.0
2015,RAJASTHAN,Silicon Valley,42552.0
2015,RAJASTHAN,Seattle,39123.0
2015,RAJASTHAN,Austin,12589.0
2016,RAJASTHAN,Seattle,35649.0
2016,RAJASTHAN,Silicon Valley,22996.0
2016,RAJASTHAN,Stanford,13546.0
2016,RAJASTHAN,Seattle,30723.0
2016,RAJASTHAN,Seattle,60493.0
2016,RAJASTHAN,UIUC,14852.0
2016,RAJASTHAN,Silicon Valley,22718.0
2016,RAJASTHAN,NYC/NJ,9656.0
2016,RAJASTHAN,Austin,7631.0
2017,RAJASTHAN,Austin,27655.0
2017,RAJASTHAN,UIUC,16800.0
2017,RAJASTHAN,Seattle,66751.0
2017,RAJASTHAN,Seattle,56675.0
2017,RAJASTHAN,Danbury,13607.0
2017,RAJASTHAN,Silicon Valley,28659.0
2017,RAJASTHAN,CentralNJ,10258.0
2017,RAJASTHAN,Silicon Valley,25977.0
2017,RAJASTHAN,NYC/NJ,10889.0
2017,RAJASTHAN,Seattle,34803.0
2018,RAJASTHAN,Seattle,33686.0
2018,RAJASTHAN,Seattle,66532.0
2018,RAJASTHAN,Silicon Valley,35599.0
2018,RAJASTHAN,Silicon Valley,28342.0
2018,RAJASTHAN,NYC/NJ,11144.0
2018,RAJASTHAN,Austin,19838.0
2018,RAJASTHAN,Stanford,12601.0
2018,RAJASTHAN,Danbury,14843.0
2018,RAJASTHAN,UIUC,16685.0
2018,RAJASTHAN,Seattle,8739.0
2019,RAJASTHAN,Silicon Valley,40189.0
2019,RAJASTHAN,UIUC,10475.0
2019,RAJASTHAN,Seattle,32936.0
2019,RAJASTHAN,Minnesota,5068.0
2019,RAJASTHAN,Silicon Valley,26089.0
