state,year,chapter,chapter_amount,state_total_amount,percentage,Population,% of Total,state_total_amount_per_capita
ASSAM,2004,Silicon Valley,6503.0,21103.0,30.815523859166944,31205576,2.58,8179.457364341085
ASSAM,2004,Stamford,5600.0,21103.0,26.536511396483913,31205576,2.58,8179.457364341085
ASSAM,2005,Detroit,5000.0,43273.0,11.554549025951518,31205576,2.58,16772.48062015504
ASSAM,2005,Silicon Valley,31735.0,43273.0,73.33672266771428,31205576,2.58,16772.48062015504
ASSAM,2005,Stamford,6538.0,43273.0,15.108728306334203,31205576,2.58,16772.48062015504
ASSAM,2006,Detroit,8700.0,46052.0,18.89168765743073,31205576,2.58,17849.612403100775
ASSAM,2006,Silicon Valley,25250.0,46052.0,54.8293233735777,31205576,2.58,17849.612403100775
ASSAM,2006,Stamford,6500.0,46052.0,14.114479284287325,31205576,2.58,17849.612403100775
ASSAM,2006,Work an Hour,5602.0,46052.0,12.164509684704248,31205576,2.58,17849.612403100775
ASSAM,2007,Austin,2026.0,64577.0,3.1373399197856826,31205576,2.58,25029.84496124031
ASSAM,2007,Detroit,7051.0,64577.0,10.918748161109992,31205576,2.58,25029.84496124031
ASSAM,2007,Irvine,2000.0,64577.0,3.0970779069947505,31205576,2.58,25029.84496124031
ASSAM,2007,Silicon Valley,46500.0,64577.0,72.00706133762796,31205576,2.58,25029.84496124031
ASSAM,2007,Stamford,7000.0,64577.0,10.839772674481626,31205576,2.58,25029.84496124031
ASSAM,2008,Atlanta,5500.0,151915.0,3.620445643945627,31205576,2.58,58881.782945736435
ASSAM,2008,Austin,11329.0,151915.0,7.45745976368364,31205576,2.58,58881.782945736435
ASSAM,2008,Berkeley,1000.0,151915.0,0.6582628443537505,31205576,2.58,58881.782945736435
ASSAM,2008,Dallas,1000.0,151915.0,0.6582628443537505,31205576,2.58,58881.782945736435
ASSAM,2008,Detroit,11214.0,151915.0,7.381759536582957,31205576,2.58,58881.782945736435
ASSAM,2008,Irvine,2000.0,151915.0,1.316525688707501,31205576,2.58,58881.782945736435
ASSAM,2008,Madison,1000.0,151915.0,0.6582628443537505,31205576,2.58,58881.782945736435
ASSAM,2008,Seattle,14530.0,151915.0,9.564559128459994,31205576,2.58,58881.782945736435
ASSAM,2008,Silicon Valley,91454.0,151915.0,60.20077016752789,31205576,2.58,58881.782945736435
ASSAM,2008,Stamford,5000.0,151915.0,3.291314221768752,31205576,2.58,58881.782945736435
ASSAM,2008,Work an Hour,7888.0,151915.0,5.192377316262384,31205576,2.58,58881.782945736435
ASSAM,2009,Detroit,13670.0,30577.0,44.70680576904209,31205576,2.58,11851.550387596899
ASSAM,2009,Stamford,9000.0,30577.0,29.43388821663342,31205576,2.58,11851.550387596899
ASSAM,2009,Work an Hour,7907.0,30577.0,25.85930601432449,31205576,2.58,11851.550387596899
ASSAM,2010,Detroit,5080.0,102636.0,4.949530379204178,31205576,2.58,39781.395348837206
ASSAM,2010,Silicon Valley,73105.0,102636.0,71.22744456136249,31205576,2.58,39781.395348837206
ASSAM,2010,Stamford,6800.0,102636.0,6.625355625706379,31205576,2.58,39781.395348837206
ASSAM,2010,Work an Hour,17651.0,102636.0,17.197669433726958,31205576,2.58,39781.395348837206
ASSAM,2011,Danbury,2000.0,49530.0,4.037956793862306,31205576,2.58,19197.67441860465
ASSAM,2011,Detroit,6000.0,49530.0,12.113870381586917,31205576,2.58,19197.67441860465
ASSAM,2011,Silicon Valley,26230.0,49530.0,52.95780335150414,31205576,2.58,19197.67441860465
ASSAM,2011,Stamford,15300.0,49530.0,30.890369473046636,31205576,2.58,19197.67441860465
ASSAM,2012,Detroit,5000.0,48593.0,10.289547877266273,31205576,2.58,18834.496124031008
ASSAM,2012,Silicon Valley,35913.0,48593.0,73.90570658325272,31205576,2.58,18834.496124031008
ASSAM,2012,Stamford,7680.0,48593.0,15.804745539480997,31205576,2.58,18834.496124031008
ASSAM,2013,Detroit,6662.0,43314.0,15.380708316017916,31205576,2.58,16788.372093023256
ASSAM,2013,Silicon Valley,32592.0,43314.0,75.2458789305998,31205576,2.58,16788.372093023256
ASSAM,2013,Stamford,4060.0,43314.0,9.373412753382278,31205576,2.58,16788.372093023256
ASSAM,2014,Detroit,9871.0,85162.0,11.590850379277143,31205576,2.58,33008.52713178295
ASSAM,2014,Seattle,27253.0,85162.0,32.001362109861205,31205576,2.58,33008.52713178295
ASSAM,2014,Silicon Valley,45098.0,85162.0,52.955543552288574,31205576,2.58,33008.52713178295
ASSAM,2014,Stamford,2940.0,85162.0,3.452243958573072,31205576,2.58,33008.52713178295
ASSAM,2015,Chennai,5989.0,119006.0,5.0325193687713226,31205576,2.58,46126.35658914728
ASSAM,2015,Detroit,9223.0,119006.0,7.750029410281835,31205576,2.58,46126.35658914728
ASSAM,2015,Seattle,10637.0,119006.0,8.938204796396821,31205576,2.58,46126.35658914728
ASSAM,2015,Silicon Valley,90257.0,119006.0,75.8423945011176,31205576,2.58,46126.35658914728
ASSAM,2015,Stamford,2900.0,119006.0,2.4368519234324317,31205576,2.58,46126.35658914728
ASSAM,2016,Detroit,7456.0,131519.0,5.6691428614876935,31205576,2.58,50976.35658914728
ASSAM,2016,General Funds,12771.0,131519.0,9.710384050973623,31205576,2.58,50976.35658914728
ASSAM,2016,Seattle,11176.0,131519.0,8.497631520920931,31205576,2.58,50976.35658914728
ASSAM,2016,Silicon Valley,94024.0,131519.0,71.49081121358891,31205576,2.58,50976.35658914728
ASSAM,2016,Stamford,6092.0,131519.0,4.632030353028839,31205576,2.58,50976.35658914728
ASSAM,2017,Detroit,16947.0,78738.0,21.52327973786482,31205576,2.58,30518.60465116279
ASSAM,2017,Seattle,19304.0,78738.0,24.516751758998197,31205576,2.58,30518.60465116279
ASSAM,2017,Silicon Valley,42487.0,78738.0,53.95996850313699,31205576,2.58,30518.60465116279
ASSAM,2018,Athens,1285.0,154218.0,0.8332360684226224,31205576,2.58,59774.41860465116
ASSAM,2018,Atlanta,1285.0,154218.0,0.8332360684226224,31205576,2.58,59774.41860465116
ASSAM,2018,Detroit,13279.0,154218.0,8.610538328859148,31205576,2.58,59774.41860465116
ASSAM,2018,Purdue,3980.0,154218.0,2.5807622975268774,31205576,2.58,59774.41860465116
ASSAM,2018,Seattle,12160.0,154218.0,7.88494209495649,31205576,2.58,59774.41860465116
ASSAM,2018,Silicon Valley,106013.0,154218.0,68.7422998612354,31205576,2.58,59774.41860465116
ASSAM,2018,Stamford,16216.0,154218.0,10.514985280576845,31205576,2.58,59774.41860465116
ASSAM,2019,Athens,630.0,89333.0,0.705226512039224,31205576,2.58,34625.19379844961
ASSAM,2019,Atlanta,630.0,89333.0,0.705226512039224,31205576,2.58,34625.19379844961
ASSAM,2019,Detroit,10080.0,89333.0,11.283624192627585,31205576,2.58,34625.19379844961
ASSAM,2019,General Funds,12498.0,89333.0,13.990350710263844,31205576,2.58,34625.19379844961
ASSAM,2019,Purdue,2859.0,89333.0,3.2003850760637165,31205576,2.58,34625.19379844961
ASSAM,2019,Seattle,12667.0,89333.0,14.179530520636272,31205576,2.58,34625.19379844961
ASSAM,2019,Silicon Valley,42304.0,89333.0,47.355400579852905,31205576,2.58,34625.19379844961
ASSAM,2019,Stamford,7665.0,89333.0,8.580255896477226,31205576,2.58,34625.19379844961
ASSAM,2020,Detroit,4452.0,117737.0,3.7813091891249138,31205576,2.58,45634.49612403101
ASSAM,2020,General Funds,12760.0,117737.0,10.837714567213364,31205576,2.58,45634.49612403101
ASSAM,2020,Purdue,3099.0,117737.0,2.6321377307048763,31205576,2.58,45634.49612403101
ASSAM,2020,Seattle,16146.0,117737.0,13.713615940613403,31205576,2.58,45634.49612403101
ASSAM,2020,Silicon Valley,75419.0,117737.0,64.05717828719943,31205576,2.58,45634.49612403101
ASSAM,2020,Zurich,5861.0,117737.0,4.978044285144008,31205576,2.58,45634.49612403101
ASSAM,2021,Detroit,13950.0,96334.0,14.48086864450765,31205576,2.58,37338.75968992248
ASSAM,2021,General Funds,19349.0,96334.0,20.085328129217096,31205576,2.58,37338.75968992248
ASSAM,2021,Seattle,12735.0,96334.0,13.219631698050533,31205576,2.58,37338.75968992248
ASSAM,2021,Silicon Valley,50300.0,96334.0,52.21417152822472,31205576,2.58,37338.75968992248
ASSAM,2022,Detroit,10387.0,107250.0,9.684848484848485,31205576,2.58,41569.767441860466
ASSAM,2022,General Funds,19793.0,107250.0,18.455011655011656,31205576,2.58,41569.767441860466
ASSAM,2022,Seattle,11506.0,107250.0,10.72820512820513,31205576,2.58,41569.767441860466
ASSAM,2022,Silicon Valley,65564.0,107250.0,61.131934731934734,31205576,2.58,41569.767441860466
ASSAM,2023,Detroit,4881.0,128404.0,3.801283449113735,31205576,2.58,49768.992248062015
ASSAM,2023,General Funds,30764.0,128404.0,23.95875517896639,31205576,2.58,49768.992248062015
ASSAM,2023,Seattle,35610.0,128404.0,27.732780910252018,31205576,2.58,49768.992248062015
ASSAM,2023,Silicon Valley,57149.0,128404.0,44.50718046166786,31205576,2.58,49768.992248062015
ASSAM,2024,Beyond Borders,4675.0,107884.0,4.3333580512402206,31205576,2.58,41815.50387596899
ASSAM,2024,Detroit,6581.0,107884.0,6.10007044603463,31205576,2.58,41815.50387596899
ASSAM,2024,General Funds,19597.0,107884.0,18.164880797894035,31205576,2.58,41815.50387596899
ASSAM,2024,Seattle,14398.0,107884.0,13.345815876311596,31205576,2.58,41815.50387596899
ASSAM,2024,Silicon Valley,62633.0,107884.0,58.055874828519514,31205576,2.58,41815.50387596899
Bimaru,1998,Seattle,12370412.0,2500.0,100.0,513706663,42.44,58.906691800188504
Bimaru,1999,Arizona,12370412.0,6550.0,80.91603053435115,513706663,42.44,154.33553251649388
Bimaru,1999,Seattle,12370412.0,6550.0,19.083969465648856,513706663,42.44,154.33553251649388
Bimaru,2000,Silicon Valley,12370412.0,4000.0,50.0,513706663,42.44,94.2507068803016
Bimaru,2000,Stanford,12370412.0,4000.0,50.0,513706663,42.44,94.2507068803016
Bimaru,2001,Arizona,12370412.0,3550.0,70.4225352112676,513706663,42.44,83.64750235626768
Bimaru,2001,Berkeley,12370412.0,3550.0,29.577464788732392,513706663,42.44,83.64750235626768
Bimaru,2002,Berkeley,12370412.0,1533.0,100.0,513706663,42.44,36.12158341187559
Bimaru,2003,Berkeley,12370412.0,2000.0,50.0,513706663,42.44,47.1253534401508
Bimaru,2003,Silicon Valley,12370412.0,2000.0,50.0,513706663,42.44,47.1253534401508
Bimaru,2004,Stanford,12370412.0,3303.0,69.27036027853467,513706663,42.44,77.82752120640905
Bimaru,2004,UIC,12370412.0,3303.0,30.729639721465336,513706663,42.44,77.82752120640905
Bimaru,2005,Silicon Valley,12370412.0,4986.0,20.056157240272764,513706663,42.44,117.48350612629595
Bimaru,2005,Stanford,12370412.0,4986.0,59.88768551945447,513706663,42.44,117.48350612629595
Bimaru,2005,UIC,12370412.0,4986.0,20.056157240272764,513706663,42.44,117.48350612629595
Bimaru,2006,Philadelphia,12370412.0,1360.0,100.0,513706663,42.44,32.045240339302545
Bimaru,2007,Chicago,12370412.0,7425.0,33.670033670033675,513706663,42.44,174.95287464655985
Bimaru,2007,Philadelphia,12370412.0,7425.0,25.387205387205388,513706663,42.44,174.95287464655985
Bimaru,2007,Silicon Valley,12370412.0,7425.0,40.94276094276094,513706663,42.44,174.95287464655985
Bimaru,2008,Dallas,12370412.0,37928.0,17.137734655136047,513706663,42.44,893.6852026390198
Bimaru,2008,Philadelphia,12370412.0,37928.0,7.764712086057794,513706663,42.44,893.6852026390198
Bimaru,2008,Silicon Valley,12370412.0,37928.0,63.066863530900655,513706663,42.44,893.6852026390198
Bimaru,2008,Work an Hour,12370412.0,37928.0,12.030689727905505,513706663,42.44,893.6852026390198
Bimaru,2009,Dallas,12370412.0,29469.0,27.153958396959517,513706663,42.44,694.368520263902
Bimaru,2009,Philadelphia,12370412.0,29469.0,9.219858156028367,513706663,42.44,694.368520263902
Bimaru,2009,Silicon Valley,12370412.0,29469.0,63.62618344701212,513706663,42.44,694.368520263902
Bimaru,2010,Dallas,12370412.0,29392.0,34.02286336418073,513706663,42.44,692.5541941564562
Bimaru,2010,Silicon Valley,12370412.0,29392.0,65.97713663581926,513706663,42.44,692.5541941564562
Bimaru,2011,Canada,12370412.0,1200.0,100.0,513706663,42.44,28.275212064090482
Bimaru,2012,Atlanta,12370412.0,27690.0,9.750812567713977,513706663,42.44,652.4505183788879
Bimaru,2012,Dallas,12370412.0,27690.0,57.49368002889129,513706663,42.44,652.4505183788879
Bimaru,2012,Purdue,12370412.0,27690.0,12.098230408089563,513706663,42.44,652.4505183788879
Bimaru,2012,Silicon Valley,12370412.0,27690.0,20.657276995305164,513706663,42.44,652.4505183788879
Bimaru,2013,Atlanta,12370412.0,27436.0,26.942703017932644,513706663,42.44,646.4655984919888
Bimaru,2013,Dallas,12370412.0,27436.0,28.66671526461583,513706663,42.44,646.4655984919888
Bimaru,2013,Purdue,12370412.0,27436.0,22.87140982650532,513706663,42.44,646.4655984919888
Bimaru,2013,Silicon Valley,12370412.0,27436.0,21.5191718909462,513706663,42.44,646.4655984919888
Bimaru,2014,Canada,12370412.0,102730.0,19.552224277231577,513706663,42.44,2420.593779453346
Bimaru,2014,Dallas,12370412.0,102730.0,62.05295434634479,513706663,42.44,2420.593779453346
Bimaru,2014,Purdue,12370412.0,102730.0,9.650540251143774,513706663,42.44,2420.593779453346
Bimaru,2014,Silicon Valley,12370412.0,102730.0,8.74428112527986,513706663,42.44,2420.593779453346
Bimaru,2015,Boston,12370412.0,112100.0,42.42194469223907,513706663,42.44,2641.3760603204523
Bimaru,2015,Dallas,12370412.0,112100.0,52.87511150758252,513706663,42.44,2641.3760603204523
Bimaru,2015,Purdue,12370412.0,112100.0,4.702943800178412,513706663,42.44,2641.3760603204523
Bimaru,2016,Purdue,12370412.0,25690.0,83.80692876605683,513706663,42.44,605.3251649387371
Bimaru,2016,Silicon Valley,12370412.0,25690.0,16.19307123394317,513706663,42.44,605.3251649387371
Bimaru,2017,Purdue,12370412.0,48862.0,48.7372600384757,513706663,42.44,1151.3195098963242
Bimaru,2017,San Diego,12370412.0,48862.0,11.677786418894028,513706663,42.44,1151.3195098963242
Bimaru,2017,Silicon Valley,12370412.0,48862.0,39.58495354263027,513706663,42.44,1151.3195098963242
Bimaru,2018,Purdue,12370412.0,25297.0,81.23492904296951,513706663,42.44,596.0650329877475
Bimaru,2018,San Diego,12370412.0,25297.0,18.765070957030478,513706663,42.44,596.0650329877475
Bimaru,2019,Purdue,12370412.0,48046.0,48.52016817216834,513706663,42.44,1132.0923656927428
Bimaru,2019,San Diego,12370412.0,48046.0,5.960954085667901,513706663,42.44,1132.0923656927428
Bimaru,2019,Silicon Valley,12370412.0,48046.0,45.51887774216376,513706663,42.44,1132.0923656927428
Bimaru,2020,Purdue,12370412.0,50570.0,47.82677476764881,513706663,42.44,1191.5645617342132
Bimaru,2020,Silicon Valley,12370412.0,50570.0,52.17322523235119,513706663,42.44,1191.5645617342132
Bimaru,2021,Purdue,12370412.0,79620.0,27.607385079125844,513706663,42.44,1876.0603204524034
Bimaru,2021,Silicon Valley,12370412.0,79620.0,72.39261492087415,513706663,42.44,1876.0603204524034
Bimaru,2022,Purdue,12370412.0,67257.0,28.722660838277058,513706663,42.44,1584.7549481621113
Bimaru,2022,Silicon Valley,12370412.0,67257.0,71.27733916172294,513706663,42.44,1584.7549481621113
Bimaru,2023,Purdue,12370412.0,87090.0,20.974853599724423,513706663,42.44,2052.0735155513667
Bimaru,2023,Silicon Valley,12370412.0,87090.0,79.02514640027559,513706663,42.44,2052.0735155513667
Bimaru,2024,Silicon Valley,12370412.0,40541.0,100.0,513706663,42.44,955.2544769085769
Bimaru,2025,Silicon Valley,12370412.0,21694.0,100.0,513706663,42.44,511.1687087653158
Bimaru,2006,Silicon Valley,12370412.0,10020.0,100.0,513706663,42.44,236.09802073515553
Bimaru,2007,Silicon Valley,12370412.0,11125.0,100.0,513706663,42.44,262.1347785108388
Bimaru,2010,DC,12370412.0,2850.0,100.0,513706663,42.44,67.15362865221489
Bimaru,2019,Silicon Valley,12370412.0,19655.0,100.0,513706663,42.44,463.124410933082
Bimaru,2020,Silicon Valley,12370412.0,31286.0,100.0,513706663,42.44,737.181903864279
Bimaru,2021,Austin,12370412.0,39545.0,25.995701100012642,513706663,42.44,931.7860508953818
Bimaru,2021,Silicon Valley,12370412.0,39545.0,74.00429889998735,513706663,42.44,931.7860508953818
Bimaru,2022,Austin,12370412.0,51318.0,55.41915117502631,513706663,42.44,1209.1894439208295
Bimaru,2022,Silicon Valley,12370412.0,51318.0,44.58084882497369,513706663,42.44,1209.1894439208295
Bimaru,2023,Austin,12370412.0,26248.0,100.0,513706663,42.44,618.4731385485392
Bimaru,2024,Austin,12370412.0,100420.0,19.639514041027684,513706663,42.44,2366.163996229972
Bimaru,2024,Beyond Borders,12370412.0,100420.0,11.238797052380004,513706663,42.44,2366.163996229972
Bimaru,2024,Silicon Valley,12370412.0,100420.0,69.12168890659231,513706663,42.44,2366.163996229972
Bimaru,2025,Beyond Borders,12370412.0,5528.0,100.0,513706663,42.44,130.25447690857683
DELHI,1998,Indiana,1500.0,7500.0,20.0,16787941,1.39,5395.6834532374105
DELHI,1998,Seattle,6000.0,7500.0,80.0,16787941,1.39,5395.6834532374105
DELHI,1999,Boston,10000.0,17700.0,56.49717514124294,16787941,1.39,12733.812949640289
DELHI,1999,Cornell,700.0,17700.0,3.954802259887006,16787941,1.39,12733.812949640289
DELHI,1999,Indiana,2000.0,17700.0,11.299435028248588,16787941,1.39,12733.812949640289
DELHI,1999,Princeton,1000.0,17700.0,5.649717514124294,16787941,1.39,12733.812949640289
DELHI,1999,Silicon Valley,4000.0,17700.0,22.598870056497177,16787941,1.39,12733.812949640289
DELHI,2000,Cornell,700.0,10900.0,6.422018348623854,16787941,1.39,7841.726618705036
DELHI,2000,Princeton,2700.0,10900.0,24.770642201834864,16787941,1.39,7841.726618705036
DELHI,2000,Seattle,6000.0,10900.0,55.04587155963303,16787941,1.39,7841.726618705036
DELHI,2000,St. Louis,1500.0,10900.0,13.761467889908257,16787941,1.39,7841.726618705036
DELHI,2001,Colorado,600.0,15733.0,3.8136401194940572,16787941,1.39,11318.705035971223
DELHI,2001,Dallas,1200.0,15733.0,7.6272802389881145,16787941,1.39,11318.705035971223
DELHI,2001,Princeton,3833.0,15733.0,24.362804296701203,16787941,1.39,11318.705035971223
DELHI,2001,Seattle,6100.0,15733.0,38.77200788152291,16787941,1.39,11318.705035971223
DELHI,2001,Silicon Valley,4000.0,15733.0,25.424267463293717,16787941,1.39,11318.705035971223
DELHI,2002,Arizona,4000.0,19234.0,20.79650618696059,16787941,1.39,13837.410071942448
DELHI,2002,Boston,2000.0,19234.0,10.398253093480294,16787941,1.39,13837.410071942448
DELHI,2002,Colorado,1734.0,19234.0,9.015285432047417,16787941,1.39,13837.410071942448
DELHI,2002,Princeton,4000.0,19234.0,20.79650618696059,16787941,1.39,13837.410071942448
DELHI,2002,Seattle,6000.0,19234.0,31.194759280440888,16787941,1.39,13837.410071942448
DELHI,2002,St. Louis,1500.0,19234.0,7.798689820110222,16787941,1.39,13837.410071942448
DELHI,2003,Seattle,6000.0,6350.0,94.48818897637796,16787941,1.39,4568.345323741008
DELHI,2003,Stanford,350.0,6350.0,5.511811023622047,16787941,1.39,4568.345323741008
DELHI,2004,Seattle,6776.0,6776.0,100.0,16787941,1.39,4874.820143884893
DELHI,2005,Dallas,1941.0,15017.0,12.925351268562297,16787941,1.39,10803.597122302159
DELHI,2005,Seattle,7476.0,15017.0,49.78357861090764,16787941,1.39,10803.597122302159
DELHI,2005,Stanford,5600.0,15017.0,37.291070120530065,16787941,1.39,10803.597122302159
DELHI,2006,Berkeley,4000.0,40299.0,9.925804610536241,16787941,1.39,28992.086330935253
DELHI,2006,Canada,0.0,40299.0,0.0,16787941,1.39,28992.086330935253
DELHI,2006,Dallas,6200.0,40299.0,15.384997146331175,16787941,1.39,28992.086330935253
DELHI,2006,Los Angeles,1000.0,40299.0,2.4814511526340604,16787941,1.39,28992.086330935253
DELHI,2006,NYC/NJ,4043.0,40299.0,10.032507010099506,16787941,1.39,28992.086330935253
DELHI,2006,Seattle,18656.0,40299.0,46.29395270354103,16787941,1.39,28992.086330935253
DELHI,2006,Stanford,6400.0,40299.0,15.881287376857985,16787941,1.39,28992.086330935253
DELHI,2007,Cleveland,3282.0,64175.0,5.114141020646669,16787941,1.39,46169.06474820144
DELHI,2007,Delhi,4000.0,64175.0,6.2329567588624855,16787941,1.39,46169.06474820144
DELHI,2007,Irvine,2000.0,64175.0,3.1164783794312427,16787941,1.39,46169.06474820144
DELHI,2007,Los Angeles,4500.0,64175.0,7.012076353720296,16787941,1.39,46169.06474820144
DELHI,2007,Madison,2500.0,64175.0,3.8955979742890534,16787941,1.39,46169.06474820144
DELHI,2007,Princeton,600.0,64175.0,0.9349435138293729,16787941,1.39,46169.06474820144
DELHI,2007,Seattle,30686.0,64175.0,47.81612777561356,16787941,1.39,46169.06474820144
DELHI,2007,Silicon Valley,13523.0,64175.0,21.07206856252435,16787941,1.39,46169.06474820144
DELHI,2007,Stanford,3084.0,64175.0,4.805609661082976,16787941,1.39,46169.06474820144
DELHI,2008,Atlanta,2000.0,177075.0,1.1294649159960468,16787941,1.39,127392.08633093526
DELHI,2008,Berkeley,3600.0,177075.0,2.0330368487928845,16787941,1.39,127392.08633093526
DELHI,2008,Cleveland,3313.0,177075.0,1.8709586333474515,16787941,1.39,127392.08633093526
DELHI,2008,Dallas,1490.0,177075.0,0.8414513624170549,16787941,1.39,127392.08633093526
DELHI,2008,Delhi,2888.0,177075.0,1.6309473386982916,16787941,1.39,127392.08633093526
DELHI,2008,Irvine,4000.0,177075.0,2.2589298319920936,16787941,1.39,127392.08633093526
DELHI,2008,NYC/NJ,9815.0,177075.0,5.5428490752506,16787941,1.39,127392.08633093526
DELHI,2008,Seattle,124650.0,177075.0,70.39390088945362,16787941,1.39,127392.08633093526
DELHI,2008,Silicon Valley,15096.0,177075.0,8.525201185938162,16787941,1.39,127392.08633093526
DELHI,2008,Stanford,10223.0,177075.0,5.773259918113793,16787941,1.39,127392.08633093526
DELHI,2009,Arizona,4350.0,111819.0,3.8902154374480182,16787941,1.39,80445.3237410072
DELHI,2009,Atlanta,2000.0,111819.0,1.7886047988266751,16787941,1.39,80445.3237410072
DELHI,2009,Berkeley,2000.0,111819.0,1.7886047988266751,16787941,1.39,80445.3237410072
DELHI,2009,Cleveland,4562.0,111819.0,4.0798075461236465,16787941,1.39,80445.3237410072
DELHI,2009,Dallas,6000.0,111819.0,5.365814396480026,16787941,1.39,80445.3237410072
DELHI,2009,Delhi,3509.0,111819.0,3.1381071195414014,16787941,1.39,80445.3237410072
