pid,year,chapter,currency,yearly_total
168,2000,Seattle,USD,2500.0
169,1999,Irvine,USD,600.0
169,1999,Work an Hour,USD,20000.0
169,2000,Indiana,USD,1600.0
169,2002,Irvine,USD,500.0
170,1999,UIUC,USD,470.0
170,1999,Chicago,USD,2500.0
170,2007,Silicon Valley,USD,5000.0
171,2000,Seattle,USD,2500.0
172,1998,Cornell,USD,500.0
174,1997,Boston,USD,825.0
174,1998,Boston,USD,550.0
175,1998,Dallas,USD,325.0
176,2000,Seattle,USD,5000.0
176,2001,Seattle,USD,6940.0
176,2002,Seattle,USD,5016.0
176,2003,Seattle,USD,2442.0
176,2004,Seattle,USD,11807.0
176,2005,Seattle,USD,7920.0
176,2007,Seattle,USD,10912.0
176,2008,Seattle,USD,9587.0
176,2009,Seattle,USD,7300.0
176,2010,Seattle,USD,7500.0
176,2010,Arizona,USD,2800.0
176,2011,Seattle,USD,8638.0
177,2000,Arizona,USD,1000.0
178,1998,Cornell,USD,1250.0
179,1997,Boston,USD,1841.0
179,1997,DC,USD,921.0
179,1998,Boston,USD,2380.0
179,1998,DC,USD,1317.0
179,1999,Boston,USD,2380.0
179,2000,Boston,USD,4440.0
179,2001,Boston,USD,1220.0
179,2002,Boston,USD,1260.0
180,1998,Boston,USD,500.0
180,1999,Boston,USD,500.0
180,2001,Boston,USD,1090.0
181,1998,Berkeley,USD,1100.0
182,1996,Berkeley,USD,1500.0
183,1999,Seattle,USD,15121.0
184,1996,Seattle,USD,3000.0
184,1997,Seattle,USD,2000.0
184,1999,Seattle,USD,3000.0
184,2000,Cornell,USD,700.0
184,2000,Seattle,USD,3000.0
184,2001,Seattle,USD,3000.0
184,2002,Seattle,USD,6300.0
184,2003,Seattle,USD,3000.0
184,2004,Seattle,USD,3000.0
184,2005,Seattle,USD,3000.0
184,2007,Seattle,USD,3000.0
184,2016,Atlanta,USD,4495.0
184,2017,Atlanta,USD,7870.0
184,2018,Atlanta,USD,7598.0
185,2000,Omaha,USD,2000.0
185,2001,Omaha,USD,1200.0
186,2000,Cleveland,USD,800.0
187,2000,NYC/NJ,USD,4500.0
187,2000,Athens,USD,1500.0
187,2001,NYC/NJ,USD,1500.0
188,1997,St. Louis,USD,1500.0
189,1999,Seattle,USD,2500.0
189,2000,Silicon Valley,USD,1825.0
189,2000,Seattle,USD,2500.0
189,2001,Stanford,USD,1866.0
189,2001,Seattle,USD,6150.0
189,2001,Silicon Valley,USD,913.0
189,2002,Silicon Valley,USD,2205.0
189,2002,Seattle,USD,6150.0
189,2003,Silicon Valley,USD,2205.0
190,1999,Syracuse,USD,500.0
191,1998,Boston,USD,1950.0
191,2000,Boston,USD,1090.0
191,2001,NYC/NJ,USD,4000.0
191,2001,Boston,USD,2000.0
191,2003,NYC/NJ,USD,800.0
192,1997,Arizona,USD,1500.0
192,1997,Cleveland,USD,1500.0
192,1998,Arizona,USD,2100.0
192,1999,Arizona,USD,900.0
192,2000,Seattle,USD,7800.0
192,2000,Arizona,USD,2700.0
192,2001,Seattle,USD,3100.0
192,2003,Seattle,USD,3000.0
192,2004,Seattle,USD,3500.0
192,2005,Seattle,USD,1750.0
192,2007,Seattle,USD,3500.0
192,2008,Seattle,USD,3230.0
192,2009,Seattle,USD,3330.0
192,2010,Seattle,USD,1625.0
192,2011,Seattle,USD,1525.0
192,2013,Seattle,USD,2760.0
192,2015,Seattle,USD,14556.0
193,1999,Seattle,USD,4000.0
193,2000,Seattle,USD,12000.0
193,2001,Seattle,USD,30000.0
193,2002,Seattle,USD,15000.0
193,2004,Princeton,USD,5000.0
193,2004,Seattle,USD,15000.0
193,2005,Seattle,USD,19520.0
193,2006,Princeton,USD,3929.0
193,2006,Seattle,USD,22066.0
193,2007,Seattle,USD,25120.0
193,2008,Seattle,USD,22895.0
193,2009,Seattle,USD,21000.0
193,2010,Seattle,USD,23500.0
193,2011,Seattle,USD,24750.0
194,1991,Berkeley,USD,540.0
194,1992,Berkeley,USD,360.0
194,1993,Berkeley,USD,540.0
194,1994,Berkeley,USD,525.0
194,1996,Berkeley,USD,1085.0
194,1997,Berkeley,USD,800.0
194,1999,Berkeley,USD,2190.0
195,1991,Berkeley,USD,500.0
195,1992,Berkeley,USD,900.0
195,1993,Berkeley,USD,1620.0
195,1994,Berkeley,USD,240.0
195,1995,Berkeley,USD,2470.0
195,1996,Berkeley,USD,1091.0
195,1997,Seattle,USD,1320.0
195,1998,Seattle,USD,1080.0
195,1999,Seattle,USD,1080.0
195,2000,Seattle,USD,2640.0
195,2001,Madison,USD,3621.0
195,2001,Seattle,USD,2520.0
195,2002,Seattle,USD,3300.0
195,2003,Seattle,USD,3840.0
195,2004,Seattle,USD,3600.0
195,2005,Seattle,USD,5400.0
195,2007,Seattle,USD,5400.0
195,2008,Seattle,USD,8100.0
195,2009,Seattle,USD,5400.0
195,2010,Seattle,USD,5657.0
195,2011,Seattle,USD,5724.0
195,2014,Seattle,USD,6189.0
196,1991,Berkeley,USD,525.0
196,1992,Berkeley,USD,375.0
196,1993,Berkeley,USD,1875.0
196,1994,Berkeley,USD,3000.0
196,1995,Berkeley,USD,3000.0
197,1995,Madison,USD,350.0
198,1997,Arizona,USD,500.0
198,1998,Arizona,USD,500.0
198,1999,Arizona,USD,1000.0
198,2001,Arizona,USD,1000.0
198,2002,Arizona,USD,3500.0
198,2003,Arizona,USD,2500.0
198,2004,Arizona,USD,3500.0
198,2011,Arizona,USD,5500.0
199,1995,Los Angeles,USD,1500.0
199,1995,Boston,USD,750.0
199,1996,Boston,USD,750.0
199,1996,Los Angeles,USD,3000.0
199,1997,Boston,USD,750.0
199,1997,Los Angeles,USD,3000.0
199,1998,Madison,USD,1500.0
199,1999,Madison,USD,1000.0
199,1999,Los Angeles,USD,1500.0
199,2000,Madison,USD,1000.0
199,2002,Stanford,USD,5500.0
199,2003,Seattle,USD,5500.0
199,2003,Los Angeles,USD,1000.0
199,2003,Stanford,USD,11000.0
199,2004,Seattle,USD,5000.0
199,2004,Stanford,USD,4000.0
199,2004,Silicon Valley,USD,4500.0
199,2006,Stanford,USD,1650.0
200,1999,Boston,USD,3000.0
201,1991,Berkeley,USD,1000.0
201,1992,Berkeley,USD,2000.0
201,1993,Berkeley,USD,1000.0
201,2003,Boston,USD,2000.0
201,2004,Boston,USD,1280.0
201,2005,Boston,USD,1683.0
201,2006,Boston,USD,5536.0
201,2007,Chennai,USD,4000.0
201,2007,Boston,USD,1000.0
201,2008,Work an Hour,USD,6703.0
202,1998,St. Louis,USD,750.0
203,1999,Cornell,USD,500.0
203,2000,Boston,USD,500.0
204,1995,NYC/NJ,USD,1500.0
204,1995,Stanford,USD,1500.0
204,1996,NYC/NJ,USD,2500.0
204,1996,Stanford,USD,1500.0
204,1997,NYC/NJ,USD,2500.0
204,1998,NYC/NJ,USD,2500.0
204,1999,NYC/NJ,USD,5250.0
204,2000,NYC/NJ,USD,4750.0
204,2001,NYC/NJ,USD,6100.0
204,2002,Work an Hour,USD,16447.0
204,2002,NYC/NJ,USD,7000.0
204,2002,London,GBP,4000.0
204,2003,London,GBP,4000.0
204,2003,NYC/NJ,USD,3716.0
204,2004,NYC/NJ,USD,3500.0
204,2005,London,GBP,2000.0
204,2005,NYC/NJ,USD,13500.0
204,2006,London,GBP,4000.0
204,2007,NYC/NJ,USD,15000.0
204,2008,Work an Hour,USD,26639.0
204,2008,London,GBP,8000.0
204,2008,NYC/NJ,USD,10507.0
204,2009,London,GBP,4000.0
204,2009,Work an Hour,GBP,3349.0
204,2010,Chicago,USD,10000.0
204,2011,Bangalore,INR,344400.0
204,2011,Bangalore,USD,8271.0
204,2011,London,GBP,9931.0
204,2012,Bangalore,USD,6554.0
204,2012,London,GBP,10361.0
204,2012,Bangalore,INR,455600.0
204,2013,Bangalore,USD,21722.0
204,2015,Bangalore,USD,26747.0
204,2015,London,USD,9665.0
204,2016,London,USD,9602.0
204,2017,Bangalore,USD,27973.0
204,2021,London,USD,4110.0
205,1999,Boston,USD,1155.0
205,2001,Boston,USD,100.0
205,2002,Seattle,USD,4200.0
206,1999,Cornell,USD,1000.0
207,2000,General Funds,USD,2050.0
207,2000,Silicon Valley,USD,1000.0
207,2001,Boston,USD,1450.0
207,2001,Syracuse,USD,650.0
207,2002,Syracuse,USD,2150.0
207,2002,Boston,USD,2470.0
207,2003,Syracuse,USD,2200.0
207,2003,Boston,USD,3350.0
207,2004,Boston,USD,1600.0
207,2004,Work an Hour,USD,10000.0
207,2005,Work an Hour,USD,10000.0
207,2005,Syracuse,USD,2500.0
207,2005,Dallas,USD,2326.0
207,2007,Dallas,USD,10000.0
207,2008,Purdue,USD,500.0
207,2008,Work an Hour,USD,15954.0
208,1999,Boston,USD,1250.0
209,1999,NYC/NJ,USD,7000.0
209,2006,UFlorida,USD,0.0
210,1993,Los Angeles,USD,3000.0
210,1994,Los Angeles,USD,3000.0
210,1995,Los Angeles,USD,1500.0
210,1995,Madison,USD,350.0
210,1996,Los Angeles,USD,1500.0
210,1997,Los Angeles,USD,3000.0
210,1998,Seattle,USD,233.0
210,1998,Los Angeles,USD,7100.0
210,1998,Chicago,USD,251.0
210,1999,Los Angeles,USD,2300.0
210,1999,Seattle,USD,217.0
210,2000,Seattle,USD,18000.0
210,2001,Silicon Valley,USD,15000.0
210,2001,Seattle,USD,15540.0
210,2002,Seattle,USD,10440.0
210,2002,Los Angeles,USD,1785.0
210,2003,Seattle,USD,17520.0
210,2004,Seattle,USD,14398.0
210,2005,Seattle,USD,7080.0
211,1996,Arizona,USD,1000.0
212,1996,Syracuse,USD,1153.0
213,1996,Research Triangle Park,USD,1506.0
214,1996,Philadelphia,USD,400.0
215,1996,Seattle,USD,5000.0
216,1996,Seattle,USD,5000.0
217,1996,Seattle,USD,8443.0
218,1996,Berkeley,USD,3000.0
219,1996,Stanford,USD,5000.0
220,1996,Stanford,USD,5000.0
221,1996,Stanford,USD,2692.0
222,1996,Colorado,USD,515.0
223,1996,Chicago,USD,445.0
224,1996,Purdue,USD,600.0
225,1996,NYC/NJ,USD,500.0
226,2000,Work an Hour,USD,8500.0
226,2001,Work an Hour,USD,8500.0
226,2002,Boston,USD,3000.0
226,2003,Seattle,USD,5280.0
226,2003,Silicon Valley,USD,6722.0
226,2003,St. Louis,USD,1000.0
226,2004,Seattle,USD,12000.0
226,2005,Seattle,USD,2021.0
227,1999,Seattle,USD,4000.0
227,2000,Seattle,USD,7600.0
228,1999,Silicon Valley,USD,3000.0
228,2000,Colorado,USD,1000.0
229,1998,NYC/NJ,USD,2000.0
229,1999,NYC/NJ,USD,2000.0
229,2000,NYC/NJ,USD,2000.0
229,2001,Stanford,USD,6500.0
229,2001,Silicon Valley,USD,6500.0
229,2001,Work an Hour,USD,12900.0
229,2002,Silicon Valley,USD,14583.0
229,2002,Work an Hour,USD,12900.0
229,2003,Work an Hour,USD,12900.0
229,2003,Stanford,USD,2150.0
229,2005,Stanford,USD,1500.0
229,2005,Silicon Valley,USD,6750.0
229,2006,Atlanta,USD,4250.0
229,2006,Silicon Valley,USD,18740.0
229,2006,Stanford,USD,6500.0
229,2007,Silicon Valley,USD,17500.0
229,2010,Stanford,USD,6682.0
229,2011,Stanford,USD,5730.0
230,1997,Cornell,USD,500.0
230,1998,Cornell,USD,500.0
231,2000,Boston,USD,2890.0
232,1999,Princeton,USD,6000.0
232,2000,Princeton,USD,6000.0
232,2001,Princeton,USD,7276.0
232,2002,Princeton,USD,10000.0
232,2002,Silicon Valley,USD,5000.0
232,2003,Princeton,USD,10000.0
232,2003,Silicon Valley,USD,5000.0
232,2003,CentralNJ,USD,1000.0
232,2004,Princeton,USD,5000.0
232,2005,Princeton,USD,9000.0
232,2006,Princeton,USD,7500.0
232,2007,Princeton,USD,5000.0
232,2008,Princeton,USD,4000.0
232,2008,Austin,USD,3500.0
232,2009,Austin,USD,1750.0
233,1997,Arizona,USD,4000.0
233,1997,Colorado,USD,2000.0
233,1999,Berkeley,USD,4000.0
233,1999,Work an Hour,USD,10000.0
233,2001,NYC/NJ,USD,2500.0
233,2002,Seattle,USD,5042.0
233,2002,Cornell,USD,3000.0
233,2002,NYC/NJ,USD,10164.0
233,2003,Stanford,USD,5000.0
233,2003,NYC/NJ,USD,13150.0
233,2004,NYC/NJ,USD,8000.0
233,2004,Mid-Hudson Valley,USD,2250.0
233,2006,Stanford,USD,3500.0
233,2006,Mid-Hudson Valley,USD,14600.0
233,2007,Mid-Hudson Valley,USD,5500.0
233,2008,Mid-Hudson Valley,USD,11735.0
233,2009,Mid-Hudson Valley,USD,11010.0
233,2010,Mid-Hudson Valley,USD,15000.0
234,1997,Los Angeles,USD,4736.0
234,1998,Los Angeles,USD,1500.0
234,1999,Los Angeles,USD,4948.0
234,2000,Los Angeles,USD,2100.0
234,2003,Los Angeles,USD,3031.0
235,2000,Seattle,USD,750.0
235,2000,Arizona,USD,3063.0
236,1997,Berkeley,USD,500.0
237,1999,Silicon Valley,USD,4000.0
237,2001,Silicon Valley,USD,4000.0
238,2000,St. Louis,USD,700.0
238,2001,St. Louis,USD,4495.0
238,2002,St. Louis,USD,2600.0
238,2003,St. Louis,USD,3175.0
238,2004,St. Louis,USD,5350.0
239,1996,Boston,USD,1500.0
239,1997,Boston,USD,600.0
239,1998,Boston,USD,3750.0
239,1999,Boston,USD,3750.0
240,2000,Boston,USD,1500.0
240,2000,Silicon Valley,USD,6000.0
241,1994,Stanford,USD,4000.0
241,1995,Stanford,USD,2600.0
242,1999,UIUC,USD,1260.0
242,2001,UIUC,USD,2030.0
242,2002,UIUC,USD,2550.0
242,2002,Zurich,CHF,5100.0
242,2003,Zurich,CHF,5000.0
243,1994,Berkeley,USD,2900.0
243,1995,Berkeley,USD,1500.0
244,1999,Boston,USD,2300.0
244,1999,St. Louis,USD,3400.0
244,2000,Boston,USD,5300.0
244,2000,Work an Hour,USD,4350.0
244,2000,Seattle,USD,2300.0
244,2000,St. Louis,USD,2900.0
244,2001,Work an Hour,USD,3250.0
244,2001,Silicon Valley,USD,3600.0
244,2001,Seattle,USD,3000.0
244,2001,St. Louis,USD,5500.0
244,2001,Boston,USD,2500.0
244,2002,Boston,USD,2600.0
244,2003,Carbondale,USD,2000.0
244,2003,St. Louis,USD,2000.0
244,2003,Seattle,USD,10000.0
244,2005,Colorado,INR,678868.0
244,2005,St. Louis,INR,1047571.0
244,2005,Seattle,INR,458900.0
244,2005,Boston,INR,903352.0
244,2005,London,INR,161160.0
244,2006,Boston,USD,5000.0
245,1999,Boston,USD,3000.0
246,1993,Los Angeles,USD,2000.0
246,1994,Los Angeles,USD,1200.0
246,1995,Los Angeles,USD,1200.0
246,1996,Los Angeles,USD,1200.0
246,1997,Los Angeles,USD,1500.0
246,1999,Los Angeles,USD,1500.0
246,2000,Los Angeles,USD,1800.0
246,2001,Los Angeles,USD,5800.0
246,2001,Seattle,USD,4000.0
246,2002,Los Angeles,USD,4990.0
246,2003,Los Angeles,USD,2050.0
246,2005,Los Angeles,USD,4100.0
246,2006,Los Angeles,USD,2050.0
246,2007,Los Angeles,USD,2050.0
246,2008,Los Angeles,USD,3000.0
246,2010,Los Angeles,USD,0.0
246,2011,Los Angeles,USD,4000.0
246,2013,Athens,USD,3976.0
247,2001,Arizona,USD,3200.0
247,2002,Arizona,USD,3500.0
247,2003,Arizona,USD,3500.0
248,2001,Arizona,USD,4000.0
249,2001,Berkeley,USD,1050.0
249,2002,Berkeley,USD,1533.0
249,2003,Silicon Valley,USD,1000.0
249,2003,Berkeley,USD,1000.0
249,2004,UIC,USD,1015.0
249,2005,UIC,USD,1000.0
249,2005,Silicon Valley,USD,1000.0
249,2007,Silicon Valley,USD,3040.0
249,2007,Chicago,USD,2500.0
249,2008,Silicon Valley,USD,9271.0
250,2001,Silicon Valley,USD,2148.0
250,2001,Berkeley,USD,1940.0
250,2001,General Funds,USD,2000.0
250,2003,Singapore,INR,52000.0
250,2005,Yale,USD,1.0
250,2006,Yale,USD,6977.0
250,2008,Stanford,USD,4768.0
250,2009,Burlington,USD,2000.0
250,2010,Stanford,USD,3100.0
250,2011,Stanford,USD,3265.0
251,2001,Berkeley,USD,1200.0
251,2003,Berkeley,USD,1200.0
252,2001,NYC/NJ,USD,1500.0
252,2001,CentralNJ,USD,2500.0
252,2001,Cleveland,USD,1000.0
252,2002,NYC/NJ,USD,12100.0
252,2003,NYC/NJ,USD,30960.0
252,2004,NYC/NJ,USD,38100.0
252,2004,Mid-Hudson Valley,USD,10000.0
252,2005,NYC/NJ,USD,14300.0
252,2005,Austin,USD,10600.0
252,2006,NYC/NJ,USD,14140.0
252,2007,NYC/NJ,USD,22000.0
252,2008,NYC/NJ,USD,21629.0
252,2009,NYC/NJ,USD,10723.0
252,2010,NYC/NJ,USD,56337.0
252,2011,NYC/NJ,USD,22720.0
252,2013,NYC/NJ,USD,46635.0
252,2014,NYC/NJ,USD,24696.0
252,2015,NYC/NJ,USD,25408.0
252,2016,Danbury,USD,10191.0
252,2016,NYC/NJ,USD,37216.0
252,2017,NYC/NJ,USD,28230.0
252,2018,NYC/NJ,USD,25713.0
252,2019,NYC/NJ,USD,25958.0
253,2001,Chicago,USD,1703.0
253,2002,Chicago,USD,2712.0
253,2003,Chicago,USD,4870.0
253,2005,Seattle,USD,3000.0
253,2006,Chicago,USD,8800.0
253,2006,Seattle,USD,0.0
253,2007,Chicago,USD,33280.0
253,2007,Work an Hour,USD,5600.0
253,2008,Chicago,USD,18215.0
253,2009,Chicago,USD,25432.0
253,2010,Chicago,USD,11382.0
253,2011,Chicago,USD,32668.0
253,2012,Chicago,USD,27070.0
253,2013,Chicago,USD,21556.0
253,2014,Chicago,USD,24585.0
253,2015,Chicago,USD,26548.0
253,2016,Chicago,USD,36554.0
253,2017,Chicago,USD,36571.0
253,2017,Zurich,USD,4031.0
253,2018,Chicago,USD,33942.0
253,2019,Zurich,CHF,3776.0
253,2019,Chicago,USD,35941.0
253,2020,Chicago,USD,24960.0
253,2020,Zurich,CHF,4650.0
253,2021,Chicago,USD,27216.0
253,2021,Zurich,CHF,6345.0
253,2022,Zurich,CHF,6877.0
253,2022,Chicago,USD,29028.0
253,2023,Chicago,USD,15942.0
253,2024,Chicago,USD,40365.0
253,2025,Chicago,USD,16333.0
255,2001,Chicago,USD,550.0
255,2002,Chicago,USD,550.0
255,2003,Chicago,USD,1100.0
255,2004,London,GBP,2000.0
255,2004,Chicago,USD,2650.0
255,2006,Chicago,USD,1100.0
255,2007,Chicago,USD,3659.0
255,2008,Chicago,USD,4860.0
255,2009,Chicago,USD,5780.0
255,2010,Chicago,USD,6066.0
255,2011,Chicago,USD,11317.0
256,2001,Chicago,USD,1000.0
257,2001,Colorado,USD,2200.0
257,2002,Colorado,USD,2000.0
257,2003,Colorado,USD,4000.0
258,2001,Colorado,USD,1000.0
258,2002,Colorado,USD,1000.0
258,2003,Colorado,USD,4368.0
258,2004,Colorado,USD,75611.0
258,2005,Colorado,USD,7767.0
258,2007,Colorado,USD,7500.0
259,2001,Colorado,USD,600.0
259,2002,Colorado,USD,1734.0
260,2001,Cornell,USD,1000.0
260,2002,Cornell,USD,1360.0
260,2003,Cornell,USD,1900.0
260,2005,Cornell,USD,4000.0
260,2007,Cornell,USD,3800.0
