state,year,chapter,chapter_amount
TAMIL NADU,2017,Boston,23624.0
TAMIL NADU,2017,Chennai,121547.0
TAMIL NADU,2017,Colorado,27092.0
TAMIL NADU,2017,Cornell,2980.0
TAMIL NADU,2017,Dallas,32998.0
TAMIL NADU,2017,Danbury,9300.0
TAMIL NADU,2017,Frankfurt,5449.0
TAMIL NADU,2017,Hartford,4727.0
TAMIL NADU,2017,Houston,10163.0
TAMIL NADU,2017,Irvine,10137.0
TAMIL NADU,2017,Minnesota,9034.0
TAMIL NADU,2017,NYC/NJ,43210.0
TAMIL NADU,2017,Pittsburgh,2339.0
TAMIL NADU,2017,Princeton,6663.0
TAMIL NADU,2017,San Francisco,14388.0
TAMIL NADU,2017,Seattle,240635.0
TAMIL NADU,2017,Silicon Valley,45185.0
TAMIL NADU,2017,St. Louis,40288.0
TAMIL NADU,2017,Stanford,60161.0
TAMIL NADU,2017,Toledo,11280.0
TAMIL NADU,2017,UFlorida,49765.0
TAMIL NADU,2017,Zurich,17369.0
TAMIL NADU,2018,Arizona,7210.0
TAMIL NADU,2018,Austin,4256.0
TAMIL NADU,2018,Bangalore,20510.0
TAMIL NADU,2018,Berkeley,28782.0
TAMIL NADU,2018,Boston,21733.0
TAMIL NADU,2018,Chennai,177279.0
TAMIL NADU,2018,Colorado,26351.0
TAMIL NADU,2018,Cornell,8030.0
TAMIL NADU,2018,Dallas,21892.0
TAMIL NADU,2018,Danbury,5347.0
TAMIL NADU,2018,Frankfurt,2261.0
TAMIL NADU,2018,Hartford,2980.0
TAMIL NADU,2018,Houston,15760.0
TAMIL NADU,2018,Minnesota,6129.0
TAMIL NADU,2018,NYC/NJ,54636.0
TAMIL NADU,2018,Princeton,7279.0
TAMIL NADU,2018,San Francisco,6683.0
TAMIL NADU,2018,Seattle,82100.0
TAMIL NADU,2018,Silicon Valley,31137.0
TAMIL NADU,2018,St. Louis,43529.0
TAMIL NADU,2018,Stanford,15350.0
TAMIL NADU,2018,Toledo,10173.0
TAMIL NADU,2018,UFlorida,27085.0
TAMIL NADU,2018,Zurich,25670.0
TAMIL NADU,2019,Arizona,7500.0
TAMIL NADU,2019,Austin,2810.0
TAMIL NADU,2019,Bangalore,29984.0
TAMIL NADU,2019,Berkeley,12601.0
TAMIL NADU,2019,Boston,11967.0
TAMIL NADU,2019,Chennai,97838.0
TAMIL NADU,2019,Colorado,16599.0
TAMIL NADU,2019,Dallas,21373.0
TAMIL NADU,2019,Delaware,1480.0
TAMIL NADU,2019,General Funds,7386.0
TAMIL NADU,2019,Houston,12213.0
TAMIL NADU,2019,Irvine,1909.0
TAMIL NADU,2019,Minnesota,17624.0
TAMIL NADU,2019,NYC/NJ,33360.0
TAMIL NADU,2019,San Francisco,8844.0
TAMIL NADU,2019,Seattle,130634.0
TAMIL NADU,2019,Silicon Valley,13287.0
TAMIL NADU,2019,St. Louis,54883.0
TAMIL NADU,2019,Stanford,3808.0
TAMIL NADU,2019,Toledo,10372.0
TAMIL NADU,2019,UFlorida,82222.0
TAMIL NADU,2020,Arizona,8083.0
TAMIL NADU,2020,Austin,15650.0
TAMIL NADU,2020,Bangalore,20845.0
TAMIL NADU,2020,Boston,21503.0
TAMIL NADU,2020,Chennai,144375.0
TAMIL NADU,2020,Colorado,24719.0
TAMIL NADU,2020,Dallas,13963.0
TAMIL NADU,2020,Danbury,5480.0
TAMIL NADU,2020,Delaware,4035.0
TAMIL NADU,2020,Houston,11240.0
TAMIL NADU,2020,Irvine,3042.0
TAMIL NADU,2020,London,7682.0
TAMIL NADU,2020,Minnesota,9166.0
TAMIL NADU,2020,Princeton,3949.0
TAMIL NADU,2020,San Diego,5010.0
TAMIL NADU,2020,San Francisco,1217.0
TAMIL NADU,2020,Seattle,117991.0
TAMIL NADU,2020,Silicon Valley,47672.0
TAMIL NADU,2020,St. Louis,62513.0
TAMIL NADU,2020,Toledo,11506.0
TAMIL NADU,2020,UFlorida,28932.0
TAMIL NADU,2021,Austin,36535.0
TAMIL NADU,2021,Bangalore,23497.0
TAMIL NADU,2021,Boston,27420.0
TAMIL NADU,2021,Chennai,166430.0
TAMIL NADU,2021,Colorado,7526.0
TAMIL NADU,2021,Dallas,13339.0
TAMIL NADU,2021,Delaware,3546.0
TAMIL NADU,2021,Irvine,1011.0
TAMIL NADU,2021,London,4052.0
TAMIL NADU,2021,Minnesota,14372.0
TAMIL NADU,2021,Seattle,135782.0
TAMIL NADU,2021,Silicon Valley,24850.0
TAMIL NADU,2021,St. Louis,65724.0
TAMIL NADU,2021,Toledo,17734.0
TAMIL NADU,2021,UFlorida,53883.0
TAMIL NADU,2022,Austin,22408.0
TAMIL NADU,2022,Bangalore,31886.0
TAMIL NADU,2022,Berkeley,12012.0
TAMIL NADU,2022,Boston,55993.0
TAMIL NADU,2022,Chennai,223890.0
TAMIL NADU,2022,Colorado,8112.0
TAMIL NADU,2022,Houston,12079.0
TAMIL NADU,2022,London,24398.0
TAMIL NADU,2022,Minnesota,11331.0
TAMIL NADU,2022,Seattle,110937.0
TAMIL NADU,2022,Silicon Valley,44104.0
TAMIL NADU,2022,St. Louis,67277.0
TAMIL NADU,2022,Toledo,9997.0
TAMIL NADU,2022,UFlorida,42288.0
TAMIL NADU,2023,Austin,40929.0
TAMIL NADU,2023,Bangalore,22906.0
TAMIL NADU,2023,Boston,63812.0
TAMIL NADU,2023,Chennai,337068.0
TAMIL NADU,2023,Colorado,19223.0
TAMIL NADU,2023,Dallas,19047.0
TAMIL NADU,2023,Irvine,1945.0
TAMIL NADU,2023,Minnesota,9349.0
TAMIL NADU,2023,Seattle,101127.0
TAMIL NADU,2023,Silicon Valley,24585.0
TAMIL NADU,2023,St. Louis,48952.0
TAMIL NADU,2023,UFlorida,13188.0
TAMIL NADU,2024,Austin,41835.0
TAMIL NADU,2024,Bangalore,16871.0
TAMIL NADU,2024,Boston,31661.0
TAMIL NADU,2024,Chennai,356747.0
TAMIL NADU,2024,Colorado,2409.0
TAMIL NADU,2024,Houston,12288.0
TAMIL NADU,2024,Irvine,3011.0
TAMIL NADU,2024,Minnesota,6710.0
TAMIL NADU,2024,Seattle,114134.0
TAMIL NADU,2024,St. Louis,29036.0
TAMIL NADU,2024,UFlorida,9880.0
TAMIL NADU,2025,Austin,15361.0
TAMIL NADU,2025,Chennai,58389.0
TAMIL NADU,2025,Silicon Valley,20571.0
TELANGANA,1999,Colorado,2100.0
TELANGANA,2000,Boston,2890.0
TELANGANA,2000,Indiana,1500.0
TELANGANA,2000,Seattle,7350.0
TELANGANA,2001,Seattle,2500.0
TELANGANA,2003,Cornell,2500.0
TELANGANA,2003,Dallas,3500.0
TELANGANA,2004,Mid-Hudson Valley,3300.0
TELANGANA,2006,Irvine,1250.0
TELANGANA,2007,Boston,2000.0
TELANGANA,2007,Dallas,1302.0
TELANGANA,2007,Irvine,1250.0
TELANGANA,2007,Toledo,124.0
TELANGANA,2008,Boston,5850.0
TELANGANA,2008,Irvine,2187.0
TELANGANA,2008,Seattle,45155.0
TELANGANA,2008,Silicon Valley,12030.0
TELANGANA,2008,UFlorida,4650.0
TELANGANA,2009,Hyderabad,3260.0
TELANGANA,2009,Seattle,4360.0
TELANGANA,2009,Toledo,10250.0
TELANGANA,2010,Boston,2310.0
TELANGANA,2010,Cornell,4000.0
TELANGANA,2010,Dallas,4500.0
TELANGANA,2010,Kansas City,2100.0
TELANGANA,2010,Seattle,4355.0
TELANGANA,2010,Stanford,2654.0
TELANGANA,2011,Boston,6000.0
TELANGANA,2011,Cornell,5200.0
TELANGANA,2011,Hyderabad,2350.0
TELANGANA,2011,Kansas City,3500.0
TELANGANA,2011,Purdue,6000.0
TELANGANA,2011,San Diego,3000.0
TELANGANA,2011,Seattle,6300.0
TELANGANA,2011,Stanford,5260.0
TELANGANA,2012,Boston,4000.0
TELANGANA,2012,Cornell,4000.0
TELANGANA,2012,Kansas City,4925.0
TELANGANA,2012,Purdue,6000.0
TELANGANA,2012,San Diego,8500.0
TELANGANA,2012,Seattle,15437.0
TELANGANA,2012,Stanford,5000.0
TELANGANA,2013,Boston,4577.0
TELANGANA,2013,Dallas,4049.0
TELANGANA,2013,Purdue,6046.0
TELANGANA,2013,Seattle,35443.0
TELANGANA,2013,Stanford,5369.0
TELANGANA,2014,Boston,5172.0
TELANGANA,2014,Dallas,16388.0
TELANGANA,2014,Kansas City,9671.0
TELANGANA,2014,Purdue,7390.0
TELANGANA,2014,Seattle,50074.0
TELANGANA,2014,St. Louis,3024.0
TELANGANA,2014,Stanford,6012.0
TELANGANA,2015,Boston,9362.0
TELANGANA,2015,Dallas,7912.0
TELANGANA,2015,Danbury,10194.0
TELANGANA,2015,Kansas City,12464.0
TELANGANA,2015,Purdue,15910.0
TELANGANA,2015,Seattle,44777.0
TELANGANA,2015,Stanford,4728.0
TELANGANA,2016,Dallas,23014.0
TELANGANA,2016,Kansas City,12247.0
TELANGANA,2016,Purdue,25538.0
TELANGANA,2016,Seattle,68431.0
TELANGANA,2016,St. Louis,9145.0
TELANGANA,2016,Stanford,7073.0
TELANGANA,2017,Boston,5935.0
TELANGANA,2017,Dallas,40135.0
TELANGANA,2017,Danbury,12632.0
TELANGANA,2017,Frankfurt,5685.0
TELANGANA,2017,Kansas City,15495.0
TELANGANA,2017,Purdue,13126.0
TELANGANA,2017,Seattle,10468.0
TELANGANA,2017,St. Louis,6851.0
TELANGANA,2017,Stanford,7827.0
TELANGANA,2018,Boston,5987.0
TELANGANA,2018,Dallas,23023.0
TELANGANA,2018,Danbury,11563.0
TELANGANA,2018,Kansas City,9442.0
TELANGANA,2018,Madison,15822.0
TELANGANA,2018,Purdue,9965.0
TELANGANA,2018,Seattle,73313.0
TELANGANA,2018,St. Louis,12472.0
TELANGANA,2019,Dallas,41130.0
TELANGANA,2019,Danbury,8418.0
TELANGANA,2019,Kansas City,14169.0
TELANGANA,2019,Madison,8462.0
TELANGANA,2019,Purdue,13621.0
TELANGANA,2019,Seattle,40521.0
TELANGANA,2019,St. Louis,19845.0
TELANGANA,2020,Dallas,8554.0
TELANGANA,2020,Danbury,12476.0
TELANGANA,2020,Kansas City,22615.0
TELANGANA,2020,Madison,12971.0
TELANGANA,2020,Purdue,10368.0
TELANGANA,2020,Seattle,37331.0
TELANGANA,2020,St. Louis,25915.0
TELANGANA,2021,Danbury,15327.0
TELANGANA,2021,Madison,10087.0
TELANGANA,2021,Purdue,14638.0
TELANGANA,2021,Seattle,21364.0
TELANGANA,2021,St. Louis,23681.0
TELANGANA,2022,Danbury,12409.0
TELANGANA,2022,Kansas City,15849.0
TELANGANA,2022,Madison,9928.0
TELANGANA,2022,Seattle,32743.0
TELANGANA,2022,St. Louis,14223.0
TELANGANA,2023,Danbury,12979.0
TELANGANA,2023,Kansas City,20912.0
TELANGANA,2023,Madison,11577.0
TELANGANA,2023,Seattle,31104.0
TELANGANA,2023,St. Louis,10090.0
TELANGANA,2024,Danbury,10033.0
TELANGANA,2024,Kansas City,21857.0
TELANGANA,2024,Madison,12329.0
TELANGANA,2024,Seattle,31698.0
TELANGANA,2024,St. Louis,14505.0
TELANGANA,2025,Kansas City,49425.0
TRIPURA,2004,Stamford,6000.0
TRIPURA,2004,UIUC,4500.0
TRIPURA,2005,NYC/NJ,3000.0
TRIPURA,2005,Stamford,2315.0
TRIPURA,2005,UIUC,4410.0
TRIPURA,2005,Work an Hour,2315.0
TRIPURA,2006,Stamford,5000.0
TRIPURA,2006,Work an Hour,2316.0
TRIPURA,2007,NYC/NJ,9500.0
TRIPURA,2007,Stamford,7500.0
TRIPURA,2007,UIUC,2200.0
TRIPURA,2008,Seattle,7303.0
TRIPURA,2008,Stamford,10000.0
TRIPURA,2008,UIUC,500.0
TRIPURA,2009,Work an Hour,7644.0
UTTAR PRADESH,1996,Arizona,1000.0
UTTAR PRADESH,1996,Berkeley,300.0
UTTAR PRADESH,1996,Philadelphia,400.0
UTTAR PRADESH,1997,Arizona,500.0
UTTAR PRADESH,1997,Berkeley,800.0
UTTAR PRADESH,1998,Berkeley,5170.0
UTTAR PRADESH,1998,Cleveland,1500.0
UTTAR PRADESH,1998,Indiana,3000.0
UTTAR PRADESH,1998,Seattle,5000.0
UTTAR PRADESH,1999,Arizona,3300.0
UTTAR PRADESH,1999,Berkeley,6440.0
UTTAR PRADESH,1999,Boston,12550.0
UTTAR PRADESH,1999,Cornell,200.0
UTTAR PRADESH,1999,DC,3000.0
UTTAR PRADESH,1999,Madison,2000.0
UTTAR PRADESH,1999,NYC/NJ,1883.0
UTTAR PRADESH,1999,Seattle,16358.0
UTTAR PRADESH,1999,Work an Hour,10000.0
UTTAR PRADESH,2000,Arizona,4863.0
UTTAR PRADESH,2000,Boston,800.0
UTTAR PRADESH,2000,Madison,5000.0
UTTAR PRADESH,2000,NYC/NJ,4000.0
UTTAR PRADESH,2000,Seattle,18600.0
UTTAR PRADESH,2001,Arizona,1800.0
UTTAR PRADESH,2001,Berkeley,1200.0
UTTAR PRADESH,2001,Chicago,7253.0
UTTAR PRADESH,2001,General Funds,22196.0
UTTAR PRADESH,2001,Madison,2000.0
UTTAR PRADESH,2001,NYC/NJ,1600.0
UTTAR PRADESH,2001,Redlands,1025.0
UTTAR PRADESH,2001,Seattle,62000.0
UTTAR PRADESH,2001,Silicon Valley,17067.0
UTTAR PRADESH,2001,Stanford,2200.0
UTTAR PRADESH,2002,Arizona,4500.0
UTTAR PRADESH,2002,Berkeley,1200.0
UTTAR PRADESH,2002,Boston,1250.0
UTTAR PRADESH,2002,Chicago,5762.0
UTTAR PRADESH,2002,Colorado,690.0
UTTAR PRADESH,2002,Dallas,4000.0
UTTAR PRADESH,2002,General Funds,250.0
UTTAR PRADESH,2002,NYC/NJ,16750.0
UTTAR PRADESH,2002,Redlands,1250.0
UTTAR PRADESH,2002,Seattle,41000.0
UTTAR PRADESH,2002,Silicon Valley,11760.0
UTTAR PRADESH,2002,Stanford,2200.0
UTTAR PRADESH,2003,Arizona,1500.0
UTTAR PRADESH,2003,Austin,3195.0
UTTAR PRADESH,2003,Boston,3670.0
UTTAR PRADESH,2003,CentralNJ,10150.0
UTTAR PRADESH,2003,Chicago,11194.0
UTTAR PRADESH,2003,Cleveland,2440.0
UTTAR PRADESH,2003,Colorado,1877.0
UTTAR PRADESH,2003,Corvallis,4000.0
UTTAR PRADESH,2003,NYC/NJ,2500.0
UTTAR PRADESH,2003,Redlands,675.0
UTTAR PRADESH,2003,Seattle,42000.0
UTTAR PRADESH,2003,Silicon Valley,2950.0
UTTAR PRADESH,2003,Stanford,5200.0
UTTAR PRADESH,2003,UIUC,2600.0
UTTAR PRADESH,2004,Ann-Arbor,2300.0
UTTAR PRADESH,2004,Arizona,13900.0
UTTAR PRADESH,2004,Austin,4790.0
UTTAR PRADESH,2004,Boston,1.0
UTTAR PRADESH,2004,CentralNJ,5000.0
UTTAR PRADESH,2004,Chicago,17650.0
UTTAR PRADESH,2004,Cleveland,3300.0
UTTAR PRADESH,2004,Colorado,2033.0
UTTAR PRADESH,2004,DC,3220.0
UTTAR PRADESH,2004,NYC/NJ,5187.0
UTTAR PRADESH,2004,Seattle,38500.0
UTTAR PRADESH,2004,Silicon Valley,7428.0
UTTAR PRADESH,2005,Arizona,6298.0
UTTAR PRADESH,2005,Austin,5325.0
UTTAR PRADESH,2005,Boston,6000.0
UTTAR PRADESH,2005,Colorado,4406.0
UTTAR PRADESH,2005,DC,5600.0
UTTAR PRADESH,2005,Penn State,4419.0
UTTAR PRADESH,2005,Redlands,5285.0
UTTAR PRADESH,2005,Seattle,52700.0
UTTAR PRADESH,2005,Silicon Valley,22977.0
UTTAR PRADESH,2005,UIUC,1475.0
UTTAR PRADESH,2006,Arizona,5908.0
UTTAR PRADESH,2006,Austin,10750.0
UTTAR PRADESH,2006,Boston,16137.0
UTTAR PRADESH,2006,Chicago,27600.0
UTTAR PRADESH,2006,Colorado,1400.0
UTTAR PRADESH,2006,Corvallis,3000.0
UTTAR PRADESH,2006,DC,14366.0
UTTAR PRADESH,2006,Dallas,1368.0
UTTAR PRADESH,2006,Mid-Hudson Valley,10000.0
UTTAR PRADESH,2006,Munich,365.0
UTTAR PRADESH,2006,Penn State,4400.0
UTTAR PRADESH,2006,Portland,2000.0
UTTAR PRADESH,2006,Redlands,4077.0
UTTAR PRADESH,2006,Seattle,53500.0
UTTAR PRADESH,2006,Silicon Valley,28570.0
UTTAR PRADESH,2006,UIUC,1094.0
UTTAR PRADESH,2006,Work an Hour,14020.0
UTTAR PRADESH,2007,Arizona,6077.0
UTTAR PRADESH,2007,Austin,9975.0
UTTAR PRADESH,2007,Boston,6921.0
UTTAR PRADESH,2007,Chicago,54039.0
UTTAR PRADESH,2007,DC,13591.0
UTTAR PRADESH,2007,Dallas,3500.0
UTTAR PRADESH,2007,Lalpur,3415.0
UTTAR PRADESH,2007,Philadelphia,3269.0
UTTAR PRADESH,2007,Redlands,8090.0
UTTAR PRADESH,2007,Seattle,59414.0
UTTAR PRADESH,2007,Silicon Valley,55814.0
UTTAR PRADESH,2007,Stamford,1500.0
UTTAR PRADESH,2007,UFlorida,1500.0
UTTAR PRADESH,2007,Work an Hour,14648.0
UTTAR PRADESH,2008,Austin,13164.0
UTTAR PRADESH,2008,Berkeley,7000.0
UTTAR PRADESH,2008,Boston,4400.0
UTTAR PRADESH,2008,Chicago,49203.0
UTTAR PRADESH,2008,Colorado,5500.0
UTTAR PRADESH,2008,Corvallis,5700.0
UTTAR PRADESH,2008,DC,4200.0
UTTAR PRADESH,2008,Dallas,2700.0
UTTAR PRADESH,2008,Lalpur,3500.0
UTTAR PRADESH,2008,NYC/NJ,12800.0
UTTAR PRADESH,2008,Philadelphia,13575.0
UTTAR PRADESH,2008,Redlands,7115.0
UTTAR PRADESH,2008,Seattle,79807.0
UTTAR PRADESH,2008,Silicon Valley,53676.0
UTTAR PRADESH,2008,Toledo,4200.0
UTTAR PRADESH,2008,UFlorida,1500.0
UTTAR PRADESH,2009,Austin,11436.0
UTTAR PRADESH,2009,Bangalore,650.0
UTTAR PRADESH,2009,Chicago,41646.0
UTTAR PRADESH,2009,Colorado,3000.0
UTTAR PRADESH,2009,DC,17335.0
UTTAR PRADESH,2009,NYC/NJ,502.0
UTTAR PRADESH,2009,Penn State,2200.0
UTTAR PRADESH,2009,Philadelphia,7073.0
UTTAR PRADESH,2009,Redlands,7030.0
UTTAR PRADESH,2009,San Diego,4000.0
UTTAR PRADESH,2009,Seattle,61490.0
UTTAR PRADESH,2009,Silicon Valley,69084.0
UTTAR PRADESH,2009,Toledo,3600.0
UTTAR PRADESH,2010,Atlanta,3000.0
UTTAR PRADESH,2010,Austin,15923.0
UTTAR PRADESH,2010,Berkeley,15000.0
UTTAR PRADESH,2010,Chennai,5400.0
UTTAR PRADESH,2010,Chicago,39823.0
UTTAR PRADESH,2010,Colorado,3400.0
UTTAR PRADESH,2010,DC,8082.0
UTTAR PRADESH,2010,Dallas,3500.0
UTTAR PRADESH,2010,NYC/NJ,9350.0
UTTAR PRADESH,2010,Philadelphia,2562.0
UTTAR PRADESH,2010,Redlands,7250.0
UTTAR PRADESH,2010,San Diego,4000.0
UTTAR PRADESH,2010,Seattle,79825.0
UTTAR PRADESH,2010,Silicon Valley,27330.0
UTTAR PRADESH,2010,Work an Hour,4654.0
UTTAR PRADESH,2011,Athens,1200.0
UTTAR PRADESH,2011,Atlanta,1200.0
UTTAR PRADESH,2011,Austin,5179.0
UTTAR PRADESH,2011,Berkeley,15000.0
UTTAR PRADESH,2011,Chicago,66064.0
UTTAR PRADESH,2011,Dallas,3500.0
UTTAR PRADESH,2011,Kanpur,6397.0
UTTAR PRADESH,2011,London,9254.0
UTTAR PRADESH,2011,Minnesota,1200.0
UTTAR PRADESH,2011,NYC/NJ,10000.0
UTTAR PRADESH,2011,Philadelphia,20302.0
UTTAR PRADESH,2011,San Diego,4000.0
UTTAR PRADESH,2011,Seattle,72975.0
UTTAR PRADESH,2011,Silicon Valley,39006.0
UTTAR PRADESH,2012,Arizona,6000.0
UTTAR PRADESH,2012,Austin,5039.0
UTTAR PRADESH,2012,Berkeley,17500.0
UTTAR PRADESH,2012,Chicago,51966.0
UTTAR PRADESH,2012,DC,9850.0
UTTAR PRADESH,2012,Dallas,4000.0
UTTAR PRADESH,2012,Philadelphia,8027.0
UTTAR PRADESH,2012,Redlands,3600.0
UTTAR PRADESH,2012,Seattle,79680.0
UTTAR PRADESH,2012,Silicon Valley,24386.0
UTTAR PRADESH,2013,Bangalore,4712.0
UTTAR PRADESH,2013,Berkeley,31562.0
UTTAR PRADESH,2013,Chicago,80208.0
UTTAR PRADESH,2013,Cornell,3925.0
UTTAR PRADESH,2013,DC,12872.0
UTTAR PRADESH,2013,Dallas,4914.0
UTTAR PRADESH,2013,Philadelphia,8200.0
UTTAR PRADESH,2013,Seattle,75891.0
UTTAR PRADESH,2013,Silicon Valley,52572.0
UTTAR PRADESH,2013,Varanasi,5132.0
UTTAR PRADESH,2014,Ballia,9751.0
UTTAR PRADESH,2014,Bangalore,4116.0
UTTAR PRADESH,2014,Berkeley,26054.0
UTTAR PRADESH,2014,Chicago,49536.0
UTTAR PRADESH,2014,Dallas,3918.0
UTTAR PRADESH,2014,Kanpur,9364.0
UTTAR PRADESH,2014,San Francisco,9335.0
UTTAR PRADESH,2014,Seattle,85794.0
UTTAR PRADESH,2014,Silicon Valley,54662.0
UTTAR PRADESH,2014,Stanford,6649.0
UTTAR PRADESH,2014,Varanasi,16460.0
UTTAR PRADESH,2015,Berkeley,3665.0
UTTAR PRADESH,2015,Boston,1600.0
UTTAR PRADESH,2015,Chicago,38908.0
UTTAR PRADESH,2015,Cornell,11263.0
UTTAR PRADESH,2015,NYC/NJ,11932.0
UTTAR PRADESH,2015,Princeton,4785.0
UTTAR PRADESH,2015,Seattle,52942.0
UTTAR PRADESH,2015,Silicon Valley,35173.0
UTTAR PRADESH,2015,Stanford,6144.0
UTTAR PRADESH,2016,Berkeley,21887.0
UTTAR PRADESH,2016,Boston,6525.0
UTTAR PRADESH,2016,Chicago,51421.0
UTTAR PRADESH,2016,Cornell,5041.0
UTTAR PRADESH,2016,DC,21448.0
UTTAR PRADESH,2016,Dallas,4913.0
UTTAR PRADESH,2016,General Funds,49580.0
UTTAR PRADESH,2016,NYC/NJ,14107.0
UTTAR PRADESH,2016,Seattle,53444.0
UTTAR PRADESH,2016,Silicon Valley,41033.0
UTTAR PRADESH,2016,UVA Charlottesville,2538.0
UTTAR PRADESH,2017,Atlanta,17377.0
UTTAR PRADESH,2017,Bangalore,5661.0
UTTAR PRADESH,2017,Berkeley,24447.0
UTTAR PRADESH,2017,Boston,15751.0
UTTAR PRADESH,2017,Chicago,53675.0
UTTAR PRADESH,2017,DC,70481.0
UTTAR PRADESH,2017,General Funds,21919.0
UTTAR PRADESH,2017,NYC/NJ,16803.0
UTTAR PRADESH,2017,Princeton,18003.0
UTTAR PRADESH,2017,Purdue,4835.0
UTTAR PRADESH,2017,Seattle,61196.0
UTTAR PRADESH,2017,Silicon Valley,95720.0
UTTAR PRADESH,2017,St. Louis,5118.0
UTTAR PRADESH,2017,Zurich,4031.0
UTTAR PRADESH,2018,Atlanta,13008.0
UTTAR PRADESH,2018,Bangalore,5553.0
UTTAR PRADESH,2018,Berkeley,3165.0
UTTAR PRADESH,2018,Boston,18665.0
UTTAR PRADESH,2018,Chicago,48941.0
UTTAR PRADESH,2018,DC,17170.0
UTTAR PRADESH,2018,NYC/NJ,15558.0
UTTAR PRADESH,2018,Princeton,26126.0
UTTAR PRADESH,2018,Seattle,54967.0
UTTAR PRADESH,2018,Silicon Valley,88856.0
UTTAR PRADESH,2018,St. Louis,9728.0
UTTAR PRADESH,2018,Zurich,5687.0
UTTAR PRADESH,2019,Atlanta,14502.0
UTTAR PRADESH,2019,Austin,20393.0
UTTAR PRADESH,2019,Bangalore,3673.0
UTTAR PRADESH,2019,Berkeley,6363.0
UTTAR PRADESH,2019,Boston,5763.0
UTTAR PRADESH,2019,Chicago,36449.0
UTTAR PRADESH,2019,DC,40229.0
UTTAR PRADESH,2019,Delaware,1539.0
UTTAR PRADESH,2019,General Funds,36352.0
UTTAR PRADESH,2019,Princeton,28321.0
UTTAR PRADESH,2019,Seattle,54635.0
UTTAR PRADESH,2019,Silicon Valley,86778.0
UTTAR PRADESH,2019,Zurich,1746.0
UTTAR PRADESH,2020,Austin,27641.0
UTTAR PRADESH,2020,Bangalore,5319.0
UTTAR PRADESH,2020,Berkeley,10003.0
UTTAR PRADESH,2020,Boston,6760.0
UTTAR PRADESH,2020,Chicago,24960.0
UTTAR PRADESH,2020,Delaware,7797.0
UTTAR PRADESH,2020,General Funds,37993.0
UTTAR PRADESH,2020,Princeton,18000.0
UTTAR PRADESH,2020,Seattle,48441.0
UTTAR PRADESH,2020,Silicon Valley,99158.0
UTTAR PRADESH,2021,Atlanta,4988.0
UTTAR PRADESH,2021,Austin,43966.0
UTTAR PRADESH,2021,Bangalore,5502.0
UTTAR PRADESH,2021,Boston,13871.0
UTTAR PRADESH,2021,Chicago,27216.0
UTTAR PRADESH,2021,Delaware,11123.0
UTTAR PRADESH,2021,General Funds,59215.0
UTTAR PRADESH,2021,Princeton,6205.0
UTTAR PRADESH,2021,Seattle,54822.0
UTTAR PRADESH,2021,Silicon Valley,86728.0
UTTAR PRADESH,2022,Austin,24245.0
UTTAR PRADESH,2022,Bangalore,5263.0
UTTAR PRADESH,2022,Berkeley,8263.0
UTTAR PRADESH,2022,Boston,13149.0
UTTAR PRADESH,2022,Chicago,29028.0
UTTAR PRADESH,2022,Delaware,12167.0
UTTAR PRADESH,2022,General Funds,59391.0
UTTAR PRADESH,2022,Princeton,19643.0
UTTAR PRADESH,2022,Seattle,52926.0
UTTAR PRADESH,2022,Silicon Valley,111946.0
UTTAR PRADESH,2023,Austin,37440.0
UTTAR PRADESH,2023,Bangalore,5223.0
UTTAR PRADESH,2023,Berkeley,13616.0
UTTAR PRADESH,2023,Boston,31315.0
UTTAR PRADESH,2023,Chicago,15942.0
UTTAR PRADESH,2023,General Funds,39058.0
UTTAR PRADESH,2023,Princeton,25574.0
UTTAR PRADESH,2023,Seattle,50132.0
UTTAR PRADESH,2023,Silicon Valley,153377.0
UTTAR PRADESH,2024,Austin,36504.0
UTTAR PRADESH,2024,Bangalore,5334.0
UTTAR PRADESH,2024,Berkeley,14056.0
UTTAR PRADESH,2024,Boston,16134.0
UTTAR PRADESH,2024,Chicago,40365.0
UTTAR PRADESH,2024,General Funds,60534.0
UTTAR PRADESH,2024,Princeton,26664.0
UTTAR PRADESH,2024,Seattle,48995.0
UTTAR PRADESH,2024,Silicon Valley,117990.0
UTTAR PRADESH,2025,Chicago,16333.0
UTTAR PRADESH,2025,Silicon Valley,45071.0
UTTARAKHAND,1999,Silicon Valley,7300.0
UTTARAKHAND,2001,DC,5800.0
UTTARAKHAND,2001,Silicon Valley,9800.0
UTTARAKHAND,2001,Work an Hour,12863.0
UTTARAKHAND,2002,Silicon Valley,8601.0
UTTARAKHAND,2002,Work an Hour,12863.0
UTTARAKHAND,2003,Silicon Valley,5168.0
UTTARAKHAND,2004,DC,0.0
UTTARAKHAND,2004,Silicon Valley,8330.0
UTTARAKHAND,2005,Silicon Valley,3188.0
UTTARAKHAND,2005,Stanford,800.0
UTTARAKHAND,2006,DC,2135.0
UTTARAKHAND,2006,Silicon Valley,10929.0
UTTARAKHAND,2007,Silicon Valley,8160.0
UTTARAKHAND,2008,Silicon Valley,62777.0
UTTARAKHAND,2009,Silicon Valley,58576.0
UTTARAKHAND,2010,Silicon Valley,69547.0
UTTARAKHAND,2010,Work an Hour,7867.0
UTTARAKHAND,2012,Silicon Valley,15370.0
UTTARAKHAND,2013,Silicon Valley,29561.0
