state,year,chapter,amount,state_total_amount,percentage,Population,% of Total,chapter_state_percentage
UTTAR PRADESH,1998,Berkeley,5170.0,14670.0,35.24199045671438,199812341,16.51,4.7748787808820135
UTTAR PRADESH,1998,Cleveland,1500.0,14670.0,10.224948875255624,199812341,16.51,1.385361348418379
UTTAR PRADESH,1998,Indiana,3000.0,14670.0,20.449897750511248,199812341,16.51,2.770722696836758
UTTAR PRADESH,1998,Seattle,5000.0,14670.0,34.08316291751874,199812341,16.51,4.617871161394596
UTTAR PRADESH,1999,Arizona,3300.0,55731.0,5.921300532917048,199812341,16.51,0.7955315235392956
UTTAR PRADESH,1999,Berkeley,6440.0,55731.0,11.55550770666236,199812341,16.51,1.5524918216948678
UTTAR PRADESH,1999,Boston,12550.0,55731.0,22.518885360033018,199812341,16.51,3.0254304910358063
UTTAR PRADESH,1999,Cornell,200.0,55731.0,0.3588666989646695,199812341,16.51,0.04821403172965428
UTTAR PRADESH,1999,DC,3000.0,55731.0,5.383000484470044,199812341,16.51,0.7232104759448142
UTTAR PRADESH,1999,Madison,2000.0,55731.0,3.588666989646696,199812341,16.51,0.4821403172965428
UTTAR PRADESH,1999,NYC/NJ,1883.0,55731.0,3.3787299707523646,199812341,16.51,0.45393510873469506
UTTAR PRADESH,1999,Seattle,16358.0,55731.0,29.351707308320325,199812341,16.51,3.9434256551684235
UTTAR PRADESH,1999,Work an Hour,10000.0,55731.0,17.943334948233478,199812341,16.51,2.410701586482714
UTTAR PRADESH,2000,Arizona,4863.0,33263.0,14.61984787902474,199812341,16.51,0.9200382166810137
UTTAR PRADESH,2000,Boston,800.0,33263.0,2.405074707633106,199812341,16.51,0.15135319213341786
UTTAR PRADESH,2000,Madison,5000.0,33263.0,15.031716922706911,199812341,16.51,0.9459574508338614
UTTAR PRADESH,2000,NYC/NJ,4000.0,33263.0,12.025373538165528,199812341,16.51,0.7567659606670892
UTTAR PRADESH,2000,Seattle,18600.0,33263.0,55.91798695246971,199812341,16.51,3.518961717101965
UTTAR PRADESH,2001,Arizona,1800.0,118341.0,1.5210282150733896,199812341,16.51,0.234543578196829
UTTAR PRADESH,2001,Berkeley,1200.0,118341.0,1.0140188100489265,199812341,16.51,0.15636238546455267
UTTAR PRADESH,2001,Chicago,7253.0,118341.0,6.128898691070719,199812341,16.51,0.9450803181453336
UTTAR PRADESH,2001,General Funds,22196.0,118341.0,18.75596792320497,199812341,16.51,2.8921829231426757
UTTAR PRADESH,2001,Madison,2000.0,118341.0,1.690031350081544,199812341,16.51,0.2606039757742544
UTTAR PRADESH,2001,NYC/NJ,1600.0,118341.0,1.3520250800652354,199812341,16.51,0.20848318061940352
UTTAR PRADESH,2001,Redlands,1025.0,118341.0,0.8661410669167914,199812341,16.51,0.1335595375843054
UTTAR PRADESH,2001,Seattle,62000.0,118341.0,52.39097185252787,199812341,16.51,8.078723249001888
UTTAR PRADESH,2001,Silicon Valley,17067.0,118341.0,14.421882525920855,199812341,16.51,2.2238640272696
UTTAR PRADESH,2001,Stanford,2200.0,118341.0,1.8590344850896985,199812341,16.51,0.2866643733516798
UTTAR PRADESH,2002,Arizona,4500.0,90612.0,4.966229638458483,199812341,16.51,0.5462371543229209
UTTAR PRADESH,2002,Berkeley,1200.0,90612.0,1.3243279035889286,199812341,16.51,0.1456632411527789
UTTAR PRADESH,2002,Boston,1250.0,90612.0,1.379508232905134,199812341,16.51,0.151732542867478
UTTAR PRADESH,2002,Chicago,5762.0,90612.0,6.358981150399505,199812341,16.51,0.6994263296019266
UTTAR PRADESH,2002,Colorado,690.0,90612.0,0.7614885445636339,199812341,16.51,0.08375636366284786
UTTAR PRADESH,2002,Dallas,4000.0,90612.0,4.4144263452964285,199812341,16.51,0.48554413717592965
UTTAR PRADESH,2002,General Funds,250.0,90612.0,0.2759016465810268,199812341,16.51,0.030346508573495603
UTTAR PRADESH,2002,NYC/NJ,16750.0,90612.0,18.485410320928796,199812341,16.51,2.0332160744242054
UTTAR PRADESH,2002,Redlands,1250.0,90612.0,1.379508232905134,199812341,16.51,0.151732542867478
UTTAR PRADESH,2002,Seattle,41000.0,90612.0,45.2478700392884,199812341,16.51,4.976827406053279
UTTAR PRADESH,2002,Silicon Valley,11760.0,90612.0,12.9784134551715,199812341,16.51,1.4274997632972333
UTTAR PRADESH,2002,Stanford,2200.0,90612.0,2.427934489913036,199812341,16.51,0.26704927544676127
UTTAR PRADESH,2003,Arizona,1500.0,93951.0,1.5965769390426925,199812341,16.51,0.15917939836554593
UTTAR PRADESH,2003,Austin,3195.0,93951.0,3.400708880160934,199812341,16.51,0.3390521185186129
UTTAR PRADESH,2003,Boston,3670.0,93951.0,3.9062915775244544,199812341,16.51,0.3894589280010357
UTTAR PRADESH,2003,CentralNJ,10150.0,93951.0,10.803503954188884,199812341,16.51,1.0771139289401943
UTTAR PRADESH,2003,Chicago,11194.0,93951.0,11.9147215037626,199812341,16.51,1.1879027902026142
UTTAR PRADESH,2003,Cleveland,2440.0,93951.0,2.5970984875094465,199812341,16.51,0.25893182134128806
UTTAR PRADESH,2003,Colorado,1877.0,93951.0,1.9978499430554224,199812341,16.51,0.19918648715475315
UTTAR PRADESH,2003,Corvallis,4000.0,93951.0,4.257538504113847,199812341,16.51,0.4244783956414558
UTTAR PRADESH,2003,NYC/NJ,2500.0,93951.0,2.660961565071154,199812341,16.51,0.2652989972759099
UTTAR PRADESH,2003,Redlands,675.0,93951.0,0.7184596225692116,199812341,16.51,0.07163072926449567
UTTAR PRADESH,2003,Seattle,42000.0,93951.0,44.704154293195394,199812341,16.51,4.457023154235286
UTTAR PRADESH,2003,Silicon Valley,2950.0,93951.0,3.1399346467839617,199812341,16.51,0.3130528167855737
UTTAR PRADESH,2003,Stanford,5200.0,93951.0,5.534800055348001,199812341,16.51,0.5518219143338926
UTTAR PRADESH,2003,UIUC,2600.0,93951.0,2.7674000276740003,199812341,16.51,0.2759109571669463
UTTAR PRADESH,2004,Ann-Arbor,2300.0,103309.0,2.2263307165881,199812341,16.51,0.2183408186261806
UTTAR PRADESH,2004,Arizona,13900.0,103309.0,13.45478128720634,199812341,16.51,1.3195379908277869
UTTAR PRADESH,2004,Austin,4790.0,103309.0,4.636575709763912,199812341,16.51,0.45471848748669785
UTTAR PRADESH,2004,Boston,1.0,103309.0,0.0009679698767774,199812341,16.51,9.493079070703503e-05
UTTAR PRADESH,2004,CentralNJ,5000.0,103309.0,4.839849383887174,199812341,16.51,0.4746539535351752
UTTAR PRADESH,2004,Chicago,17650.0,103309.0,17.084668325121722,199812341,16.51,1.6755284559791683
UTTAR PRADESH,2004,Cleveland,3300.0,103309.0,3.194300593365534,199812341,16.51,0.31327160933321563
UTTAR PRADESH,2004,Colorado,2033.0,103309.0,1.9678827594885249,199812341,16.51,0.1929942975074022
UTTAR PRADESH,2004,DC,3220.0,103309.0,3.11686300322334,199812341,16.51,0.3056771460766528
UTTAR PRADESH,2004,NYC/NJ,5187.0,103309.0,5.020859750844553,199812341,16.51,0.49240601139739076
UTTAR PRADESH,2004,Seattle,38500.0,103309.0,37.26684025593124,199812341,16.51,3.6548354422208487
UTTAR PRADESH,2004,Silicon Valley,7428.0,103309.0,7.190080244702784,199812341,16.51,0.7051459133718563
UTTAR PRADESH,2005,Arizona,6298.0,114485.0,5.501157356858977,199812341,16.51,0.42289799952727813
UTTAR PRADESH,2005,Austin,5325.0,114485.0,4.651264357776127,199812341,16.51,0.3575630116676336
UTTAR PRADESH,2005,Boston,6000.0,114485.0,5.2408612481984544,199812341,16.51,0.40288790047057305
UTTAR PRADESH,2005,Colorado,4406.0,114485.0,3.848539109927065,199812341,16.51,0.29585401491222413
UTTAR PRADESH,2005,DC,5600.0,114485.0,4.891470498318557,199812341,16.51,0.3760287071058682
UTTAR PRADESH,2005,Penn State,4419.0,114485.0,3.859894309298161,199812341,16.51,0.29672693869657707
UTTAR PRADESH,2005,Redlands,5285.0,114485.0,4.6163252827881385,199812341,16.51,0.3548770923311631
UTTAR PRADESH,2005,Seattle,52700.0,114485.0,46.032231296676414,199812341,16.51,3.5386987257998666
UTTAR PRADESH,2005,Silicon Valley,22977.0,114485.0,20.069878149975978,199812341,16.51,1.5428592148520595
UTTAR PRADESH,2005,UIUC,1475.0,114485.0,1.28837839018212,199812341,16.51,0.09904327553234922
UTTAR PRADESH,2006,Arizona,5908.0,198555.0,2.9754979728538693,199812341,16.51,0.48019012537936484
UTTAR PRADESH,2006,Austin,10750.0,198555.0,5.414116995290978,199812341,16.51,0.8737379566398396
UTTAR PRADESH,2006,Boston,16137.0,198555.0,8.127219158419582,199812341,16.51,1.3115822703532178
UTTAR PRADESH,2006,Chicago,27600.0,198555.0,13.900430611165673,199812341,16.51,2.2432714049543785
UTTAR PRADESH,2006,Colorado,1400.0,198555.0,0.7050943063634761,199812341,16.51,0.11378912923681632
UTTAR PRADESH,2006,Corvallis,3000.0,198555.0,1.5109163707788773,199812341,16.51,0.24383384836460636
UTTAR PRADESH,2006,DC,14366.0,198555.0,7.235274860869784,199812341,16.51,1.167639021868645
UTTAR PRADESH,2006,Dallas,1368.0,198555.0,0.6889778650751681,199812341,16.51,0.11118823485426052
UTTAR PRADESH,2006,Mid-Hudson Valley,10000.0,198555.0,5.036387902596258,199812341,16.51,0.8127794945486879
UTTAR PRADESH,2006,Munich,365.0,198555.0,0.1838281584447634,199812341,16.51,0.029666451551027113
UTTAR PRADESH,2006,Penn State,4400.0,198555.0,2.2160106771423536,199812341,16.51,0.3576229776014227
UTTAR PRADESH,2006,Portland,2000.0,198555.0,1.0072775805192515,199812341,16.51,0.1625558989097376
UTTAR PRADESH,2006,Redlands,4077.0,198555.0,2.053335347888494,199812341,16.51,0.33137019992750005
UTTAR PRADESH,2006,Seattle,53500.0,198555.0,26.944675278889974,199812341,16.51,4.348370295835481
UTTAR PRADESH,2006,Silicon Valley,28570.0,198555.0,14.38896023771751,199812341,16.51,2.3221110159256013
UTTAR PRADESH,2006,UIUC,1094.0,198555.0,0.5509808365440306,199812341,16.51,0.08891807670362646
UTTAR PRADESH,2006,Work an Hour,14020.0,198555.0,7.061015839439953,199812341,16.51,1.1395168513572604
UTTAR PRADESH,2007,Arizona,6077.0,241753.0,2.5137226838963738,199812341,16.51,0.2615318008381756
UTTAR PRADESH,2007,Austin,9975.0,241753.0,4.126112188887005,199812341,16.51,0.42928743020582555
UTTAR PRADESH,2007,Boston,6921.0,241753.0,2.8628393442894198,199812341,16.51,0.29785446661198184
UTTAR PRADESH,2007,Chicago,54039.0,241753.0,22.35298010779597,199812341,16.51,2.3256404452022665
UTTAR PRADESH,2007,DC,13591.0,241753.0,5.621853710191807,199812341,16.51,0.5849068134263032
UTTAR PRADESH,2007,Dallas,3500.0,241753.0,1.44775866276737,199812341,16.51,0.15062716849327212
UTTAR PRADESH,2007,Lalpur,3415.0,241753.0,1.4125988095287338,199812341,16.51,0.14696908011557838
UTTAR PRADESH,2007,Philadelphia,3269.0,241753.0,1.3522065910247234,199812341,16.51,0.14068577537271618
UTTAR PRADESH,2007,Redlands,8090.0,241753.0,3.346390737653721,199812341,16.51,0.3481639408887347
UTTAR PRADESH,2007,Seattle,59414.0,241753.0,24.576323768474435,199812341,16.51,2.556960739674077
UTTAR PRADESH,2007,Silicon Valley,55814.0,241753.0,23.087200572485138,199812341,16.51,2.402029937795283
UTTAR PRADESH,2007,Stamford,1500.0,241753.0,0.6204679983288729,199812341,16.51,0.06455450078283091
UTTAR PRADESH,2007,UFlorida,1500.0,241753.0,0.6204679983288729,199812341,16.51,0.06455450078283091
UTTAR PRADESH,2007,Work an Hour,14648.0,241753.0,6.059076826347553,199812341,16.51,0.6303962183112715
UTTAR PRADESH,2008,Austin,13164.0,268040.0,4.91120728249515,199812341,16.51,0.42565657623889536
UTTAR PRADESH,2008,Berkeley,7000.0,268040.0,2.6115505148485303,199812341,16.51,0.22634427481557792
UTTAR PRADESH,2008,Boston,4400.0,268040.0,1.6415460379047904,199812341,16.51,0.14227354416979182
UTTAR PRADESH,2008,Chicago,49203.0,268040.0,18.35658856887032,199812341,16.51,1.590973907678697
UTTAR PRADESH,2008,Colorado,5500.0,268040.0,2.051932547380988,199812341,16.51,0.1778419302122398
UTTAR PRADESH,2008,Corvallis,5700.0,268040.0,2.12654827637666,199812341,16.51,0.18430890949268489
UTTAR PRADESH,2008,DC,4200.0,268040.0,1.5669303089091182,199812341,16.51,0.13580656488934675
UTTAR PRADESH,2008,Dallas,2700.0,268040.0,1.007312341441576,199812341,16.51,0.08730422028600862
UTTAR PRADESH,2008,Lalpur,3500.0,268040.0,1.3057752574242651,199812341,16.51,0.11317213740778896
UTTAR PRADESH,2008,NYC/NJ,12800.0,268040.0,4.775406655723026,199812341,16.51,0.41388667394848533
UTTAR PRADESH,2008,Philadelphia,13575.0,268040.0,5.064542605581257,199812341,16.51,0.43894621866021005
UTTAR PRADESH,2008,Redlands,7115.0,268040.0,2.6544545590210418,199812341,16.51,0.23006278790183385
UTTAR PRADESH,2008,Seattle,79807.0,268040.0,29.77428741978809,199812341,16.51,2.580551077172404
UTTAR PRADESH,2008,Silicon Valley,53676.0,268040.0,20.02536934785853,199812341,16.51,1.7356078992858515
UTTAR PRADESH,2008,Toledo,4200.0,268040.0,1.5669303089091182,199812341,16.51,0.13580656488934675
UTTAR PRADESH,2008,UFlorida,1500.0,268040.0,0.5596179674675421,199812341,16.51,0.048502344603338125
UTTAR PRADESH,2009,Austin,11436.0,229046.0,4.992883525580014,199812341,16.51,0.47358331873573634
UTTAR PRADESH,2009,Bangalore,650.0,229046.0,0.2837857897540232,199812341,16.51,0.02691755484244741
UTTAR PRADESH,2009,Chicago,41646.0,229046.0,18.182373846301616,199812341,16.51,1.7246284445670228
UTTAR PRADESH,2009,Colorado,3000.0,229046.0,1.3097805680954917,199812341,16.51,0.12423486850360344
UTTAR PRADESH,2009,DC,17335.0,229046.0,7.56834871597845,199812341,16.51,0.7178704818366551
UTTAR PRADESH,2009,NYC/NJ,502.0,229046.0,0.2191699483946456,199812341,16.51,0.020788634662936307
UTTAR PRADESH,2009,Penn State,2200.0,229046.0,0.960505749936694,199812341,16.51,0.09110557023597585
UTTAR PRADESH,2009,Philadelphia,7073.0,229046.0,3.088025986046471,199812341,16.51,0.2929044083086624
UTTAR PRADESH,2009,Redlands,7030.0,229046.0,3.0692524645704355,199812341,16.51,0.2911237085267774
UTTAR PRADESH,2009,San Diego,4000.0,229046.0,1.7463740907939889,199812341,16.51,0.1656464913381379
UTTAR PRADESH,2009,Seattle,61490.0,229046.0,26.8461357107306,199812341,16.51,2.5464006880955252
UTTAR PRADESH,2009,Silicon Valley,69084.0,229046.0,30.161626922102982,199812341,16.51,2.86088055190098
UTTAR PRADESH,2009,Toledo,3600.0,229046.0,1.57173668171459,199812341,16.51,0.1490818422043241
UTTAR PRADESH,2010,Atlanta,3000.0,229099.0,1.3094775621019734,199812341,16.51,0.09890319651834373
UTTAR PRADESH,2010,Austin,15923.0,229099.0,6.950270407116574,199812341,16.51,0.5249451993871959
UTTAR PRADESH,2010,Berkeley,15000.0,229099.0,6.547387810509867,199812341,16.51,0.49451598259171875
UTTAR PRADESH,2010,Chennai,5400.0,229099.0,2.3570596117835523,199812341,16.51,0.17802575373301874
UTTAR PRADESH,2010,Chicago,39823.0,229099.0,17.382441651862298,199812341,16.51,1.3128739983166675
UTTAR PRADESH,2010,Colorado,3400.0,229099.0,1.484074570382237,199812341,16.51,0.11209028938745624
UTTAR PRADESH,2010,DC,8082.0,229099.0,3.5277325523027163,199812341,16.51,0.26644521142041805
UTTAR PRADESH,2010,Dallas,3500.0,229099.0,1.5277238224523022,199812341,16.51,0.11538706260473437
UTTAR PRADESH,2010,NYC/NJ,9350.0,229099.0,4.08120506855115,199812341,16.51,0.30824829581550467
UTTAR PRADESH,2010,Philadelphia,2562.0,229099.0,1.1182938380350853,199812341,16.51,0.08446332982666556
UTTAR PRADESH,2010,Redlands,7250.0,229099.0,3.164570775079769,199812341,16.51,0.23901605825266403
UTTAR PRADESH,2010,San Diego,4000.0,229099.0,1.7459700828026312,199812341,16.51,0.131870928691125
UTTAR PRADESH,2010,Seattle,79825.0,229099.0,34.84301546493001,199812341,16.51,2.631649220692263
UTTAR PRADESH,2010,Silicon Valley,27330.0,229099.0,11.929340590748977,199812341,16.51,0.9010081202821115
UTTAR PRADESH,2010,Work an Hour,4654.0,229099.0,2.031436191340861,199812341,16.51,0.15343182553212392
UTTAR PRADESH,2011,Athens,1200.0,255277.0,0.4700776019774598,199812341,16.51,0.05208557138522879
UTTAR PRADESH,2011,Atlanta,1200.0,255277.0,0.4700776019774598,199812341,16.51,0.05208557138522879
UTTAR PRADESH,2011,Austin,5179.0,255277.0,2.0287765838677205,199812341,16.51,0.22479264517008324
UTTAR PRADESH,2011,Berkeley,15000.0,255277.0,5.875970024718248,199812341,16.51,0.6510696423153599
UTTAR PRADESH,2011,Chicago,66064.0,255277.0,25.879338914199085,199812341,16.51,2.8674843233281293
UTTAR PRADESH,2011,Dallas,3500.0,255277.0,1.371059672434258,199812341,16.51,0.151916249873584
UTTAR PRADESH,2011,Kanpur,6397.0,255277.0,2.505905349874842,199812341,16.51,0.2776595001260905
UTTAR PRADESH,2011,London,9254.0,255277.0,3.625081773916177,199812341,16.51,0.401666564665756
UTTAR PRADESH,2011,Minnesota,1200.0,255277.0,0.4700776019774598,199812341,16.51,0.05208557138522879
UTTAR PRADESH,2011,NYC/NJ,10000.0,255277.0,3.9173133498121646,199812341,16.51,0.4340464282102399
UTTAR PRADESH,2011,Philadelphia,20302.0,255277.0,7.952929562788658,199812341,16.51,0.881201058552429
UTTAR PRADESH,2011,San Diego,4000.0,255277.0,1.566925339924866,199812341,16.51,0.17361857128409597
UTTAR PRADESH,2011,Seattle,72975.0,255277.0,28.58659417025427,199812341,16.51,3.1674538098642255
UTTAR PRADESH,2011,Silicon Valley,39006.0,255277.0,15.27987245227733,199812341,16.51,1.693041497876862
UTTAR PRADESH,2012,Arizona,6000.0,210048.0,2.856489945155393,199812341,16.51,0.3160945881445564
UTTAR PRADESH,2012,Austin,5039.0,210048.0,2.398975472273004,199812341,16.51,0.26546677161006993
UTTAR PRADESH,2012,Berkeley,17500.0,210048.0,8.33142900670323,199812341,16.51,0.9219425487549562
UTTAR PRADESH,2012,Chicago,51966.0,210048.0,24.74005941499086,199812341,16.51,2.737695227920003
UTTAR PRADESH,2012,DC,9850.0,210048.0,4.689404326630103,199812341,16.51,0.5189219488706467
UTTAR PRADESH,2012,Dallas,4000.0,210048.0,1.9043266301035957,199812341,16.51,0.21072972542970422
UTTAR PRADESH,2012,Philadelphia,8027.0,210048.0,3.82150746496039,199812341,16.51,0.422881876506059
UTTAR PRADESH,2012,Redlands,3600.0,210048.0,1.7138939670932358,199812341,16.51,0.1896567528867338
UTTAR PRADESH,2012,Seattle,79680.0,210048.0,37.93418647166362,199812341,16.51,4.197736130559709
UTTAR PRADESH,2012,Silicon Valley,24386.0,210048.0,11.609727300426568,199812341,16.51,1.284713771082192
UTTAR PRADESH,2013,Bangalore,4712.0,279988.0,1.682929268397217,199812341,16.51,0.1840591926863814
UTTAR PRADESH,2013,Berkeley,31562.0,279988.0,11.272625969684414,199812341,16.51,1.2328684718946457
UTTAR PRADESH,2013,Chicago,80208.0,279988.0,28.64694201180051,199812341,16.51,3.1330687026717485
UTTAR PRADESH,2013,Cornell,3925.0,279988.0,1.4018457933911452,199812341,16.51,0.15331755757513732
UTTAR PRADESH,2013,DC,12872.0,279988.0,4.5973398859951145,199812341,16.51,0.5028034652502338
UTTAR PRADESH,2013,Dallas,4914.0,279988.0,1.7550752175093216,199812341,16.51,0.1919496759042611
UTTAR PRADESH,2013,Philadelphia,8200.0,279988.0,2.928696944154749,199812341,16.51,0.32030674448818497
UTTAR PRADESH,2013,Seattle,75891.0,279988.0,27.10509021815221,199812341,16.51,2.9644389202381523
UTTAR PRADESH,2013,Silicon Valley,52572.0,279988.0,18.77651899367116,199812341,16.51,2.0535568501503487
UTTAR PRADESH,2013,Varanasi,5132.0,279988.0,1.832935697244168,199812341,16.51,0.2004651478918738
UTTAR PRADESH,2014,Ballia,9751.0,275639.0,3.5375980902557327,199812341,16.51,0.34226909209358747
UTTAR PRADESH,2014,Bangalore,4116.0,275639.0,1.4932574853340783,199812341,16.51,0.1444753956575947
UTTAR PRADESH,2014,Berkeley,26054.0,275639.0,9.452218300022857,199812341,16.51,0.9145194262543667
UTTAR PRADESH,2014,Chicago,49536.0,275639.0,17.971332068393806,199812341,16.51,1.7387592806838221
UTTAR PRADESH,2014,Dallas,3918.0,275639.0,1.4214243993048878,199812341,16.51,0.1375254130676521
UTTAR PRADESH,2014,Kanpur,9364.0,275639.0,3.397197058471406,199812341,16.51,0.3286850352132451
UTTAR PRADESH,2014,San Francisco,9335.0,275639.0,3.3866760509216767,199812341,16.51,0.3276671084702737
UTTAR PRADESH,2014,Seattle,85794.0,275639.0,31.12549385246645,199812341,16.51,3.011448516775433
UTTAR PRADESH,2014,Silicon Valley,54662.0,275639.0,19.83101085114951,199812341,16.51,1.9186866077345586
UTTAR PRADESH,2014,Stanford,6649.0,275639.0,2.4122130757984173,199812341,16.51,0.23338603151782006
UTTAR PRADESH,2014,Varanasi,16460.0,275639.0,5.971578767881177,199812341,16.51,0.5777611789416931
UTTAR PRADESH,2015,Berkeley,3665.0,166412.0,2.202365214047064,199812341,16.51,0.1239956437437685
UTTAR PRADESH,2015,Boston,1600.0,166412.0,0.9614691248227292,199812341,16.51,0.05413179535880753
UTTAR PRADESH,2015,Chicago,38908.0,166412.0,23.380525442876717,199812341,16.51,1.3163499336378022
UTTAR PRADESH,2015,Cornell,11263.0,166412.0,6.768141720548999,199812341,16.51,0.38105400695390573
UTTAR PRADESH,2015,NYC/NJ,11932.0,166412.0,7.170155998365503,199812341,16.51,0.40368786388830713
UTTAR PRADESH,2015,Princeton,4785.0,166412.0,2.8753936014229744,199812341,16.51,0.16188790049493376
UTTAR PRADESH,2015,Seattle,52942.0,166412.0,31.81381150397808,199812341,16.51,1.7911534436787426
UTTAR PRADESH,2015,Silicon Valley,35173.0,166412.0,21.136095954618657,199812341,16.51,1.1899860238470858
UTTAR PRADESH,2015,Stanford,6144.0,166412.0,3.69204143931928,199812341,16.51,0.20786609417782093
UTTAR PRADESH,2016,Berkeley,21887.0,271937.0,8.048555363926203,199812341,16.51,0.5844597319074372
UTTAR PRADESH,2016,Boston,6525.0,271937.0,2.3994528144386384,199812341,16.51,0.1742404052951993
UTTAR PRADESH,2016,Chicago,51421.0,271937.0,18.909159106704863,199812341,16.51,1.3731212077677306
UTTAR PRADESH,2016,Cornell,5041.0,271937.0,1.8537381820053909,199812341,16.51,0.1346123958763371
UTTAR PRADESH,2016,DC,21448.0,271937.0,7.887120914035236,199812341,16.51,0.5727368908461969
UTTAR PRADESH,2016,Dallas,4913.0,271937.0,1.806668456296863,199812341,16.51,0.1311943465464083
UTTAR PRADESH,2016,General Funds,49580.0,271937.0,18.232164067412672,199812341,16.51,1.323960045139614
UTTAR PRADESH,2016,NYC/NJ,14107.0,271937.0,5.187598598204732,199812341,16.51,0.37670642107270136
UTTAR PRADESH,2016,Seattle,53444.0,271937.0,19.653081412238866,199812341,16.51,1.42714240928684
UTTAR PRADESH,2016,Silicon Valley,41033.0,271937.0,15.089156679672133,199812341,16.51,1.0957251418356955
UTTAR PRADESH,2016,UVA Charlottesville,2538.0,271937.0,0.9333044050644084,199812341,16.51,0.06777350936999477
UTTAR PRADESH,2017,Atlanta,17377.0,415017.0,4.187057397648771,199812341,16.51,0.4036576113746101
UTTAR PRADESH,2017,Bangalore,5661.0,415017.0,1.3640405091839611,199812341,16.51,0.13150174011576612
UTTAR PRADESH,2017,Berkeley,24447.0,415017.0,5.890602071722364,199812341,16.51,0.5678896026514988
UTTAR PRADESH,2017,Boston,15751.0,415017.0,3.7952662180103465,199812341,16.51,0.36588657632281085
UTTAR PRADESH,2017,Chicago,53675.0,415017.0,12.933205145813304,199812341,16.51,1.246839056829844
UTTAR PRADESH,2017,DC,70481.0,415017.0,16.982677818017095,199812341,16.51,1.6372326700405073
UTTAR PRADESH,2017,General Funds,21919.0,415017.0,5.281470397598171,199812341,16.51,0.5091656317960569
UTTAR PRADESH,2017,NYC/NJ,16803.0,415017.0,4.048749810248737,199812341,16.51,0.3903239249541103
UTTAR PRADESH,2017,Princeton,18003.0,415017.0,4.3378945922697145,199812341,16.51,0.4181992275753644
UTTAR PRADESH,2017,Purdue,4835.0,415017.0,1.1650125175595216,199812341,16.51,0.1123142401448029
UTTAR PRADESH,2017,Seattle,61196.0,415017.0,14.74542006712978,199812341,16.51,1.421547516008554
UTTAR PRADESH,2017,Silicon Valley,95720.0,415017.0,23.064115445873306,199812341,16.51,2.223519972422034
UTTAR PRADESH,2017,St. Louis,5118.0,415017.0,1.233202495319469,199812341,16.51,0.11888816567964867
UTTAR PRADESH,2017,Zurich,4031.0,415017.0,0.9712855136054668,199812341,16.51,0.09363778738856267
UTTAR PRADESH,2018,Atlanta,13008.0,307424.0,4.231289684604976,199812341,16.51,0.35905453389156816
UTTAR PRADESH,2018,Bangalore,5553.0,307424.0,1.8063000936816904,199812341,16.51,0.15327720069956013
UTTAR PRADESH,2018,Berkeley,3165.0,307424.0,1.029522743832622,199812341,16.51,0.08736220785415232
UTTAR PRADESH,2018,Boston,18665.0,307424.0,6.071419277610076,199812341,16.51,0.5152024042962885
UTTAR PRADESH,2018,Chicago,48941.0,307424.0,15.919706984490476,199812341,16.51,1.3508985196177152
UTTAR PRADESH,2018,DC,17170.0,307424.0,5.585120224836057,199812341,16.51,0.47393652728461144
UTTAR PRADESH,2018,NYC/NJ,15558.0,307424.0,5.060762985323202,199812341,16.51,0.42944114685462925
UTTAR PRADESH,2018,Princeton,26126.0,307424.0,8.498360570417404,199812341,16.51,0.7211453530482096
UTTAR PRADESH,2018,Seattle,54967.0,307424.0,17.879866243364216,199812341,16.51,1.5172317469570902
UTTAR PRADESH,2018,Silicon Valley,88856.0,307424.0,28.903403768085774,199812341,16.51,2.452656031939513
UTTAR PRADESH,2018,St. Louis,9728.0,307424.0,3.164359321328198,199812341,16.51,0.2685180278057484
UTTAR PRADESH,2018,Zurich,5687.0,307424.0,1.8498881024253149,199812341,16.51,0.15697594820428568
UTTAR PRADESH,2019,Atlanta,14502.0,336743.0,4.30654831726272,199812341,16.51,0.4430136905954749
UTTAR PRADESH,2019,Austin,20393.0,336743.0,6.055953650112994,199812341,16.51,0.6229746374509392
UTTAR PRADESH,2019,Bangalore,3673.0,336743.0,1.090742791980828,199812341,16.51,0.1122044742488746
UTTAR PRADESH,2019,Berkeley,6363.0,336743.0,1.8895715723860629,199812341,16.51,0.19437981749131203
UTTAR PRADESH,2019,Boston,5763.0,336743.0,1.711394149247349,199812341,16.51,0.17605074464913267
UTTAR PRADESH,2019,Chicago,36449.0,336743.0,10.823981493304984,199812341,16.51,1.1134606267076586
UTTAR PRADESH,2019,DC,40229.0,336743.0,11.946499259078882,199812341,16.51,1.2289337856133886
UTTAR PRADESH,2019,Delaware,1539.0,336743.0,0.4570250903508016,199812341,16.51,0.04701407184019004
UTTAR PRADESH,2019,General Funds,36352.0,336743.0,10.795176143230892,199812341,16.51,1.110497426598173
UTTAR PRADESH,2019,Princeton,28321.0,336743.0,8.410271334519203,199812341,16.51,0.8651627866056024
UTTAR PRADESH,2019,Seattle,54635.0,336743.0,16.224539188639408,199812341,16.51,1.6690148245541148
UTTAR PRADESH,2019,Silicon Valley,86778.0,336743.0,25.76980070855222,199812341,16.51,2.6509338051643994
UTTAR PRADESH,2019,Zurich,1746.0,336743.0,0.518496301333658,199812341,16.51,0.05333760197074191
