state,year,chapter,chapter_amount,state_total_amount,percentage,total_amount,state_chapter_percentage,% of Total,adjusted_population_chapter
UTTAR PRADESH,2011,Austin,5179,255277,2.0287765838677205,2303901.0,0.22479264517008324,16.51,0.013615544831622242
UTTAR PRADESH,2011,Berkeley,15000,255277,5.875970024718248,2303901.0,0.6510696423153599,16.51,0.03943486628197213
UTTAR PRADESH,2011,Chicago,66064,255277,25.879338914199085,2303901.0,2.8674843233281293,16.51,0.17368166707014712
UTTAR PRADESH,2011,Dallas,3500,255277,1.371059672434258,2303901.0,0.151916249873584,16.51,0.00920146879912683
UTTAR PRADESH,2011,Kanpur,6397,255277,2.505905349874842,2303901.0,0.2776595001260905,16.51,0.01681765597371838
UTTAR PRADESH,2011,London,9254,255277,3.625081773916177,2303901.0,0.401666564665756,16.51,0.024328683504891337
UTTAR PRADESH,2011,Minnesota,1200,255277,0.4700776019774598,2303901.0,0.05208557138522879,16.51,0.0031547893025577704
UTTAR PRADESH,2011,NYC/NJ,10000,255277,3.9173133498121646,2303901.0,0.4340464282102399,16.51,0.026289910854648085
UTTAR PRADESH,2011,Philadelphia,20302,255277,7.952929562788658,2303901.0,0.881201058552429,16.51,0.053373777017106536
UTTAR PRADESH,2011,San Diego,4000,255277,1.566925339924866,2303901.0,0.17361857128409597,16.51,0.010515964341859235
UTTAR PRADESH,2011,Seattle,72975,255277,28.58659417025427,2303901.0,3.1674538098642255,16.51,0.19185062446179438
UTTAR PRADESH,2011,Silicon Valley,39006,255277,15.27987245227733,2303901.0,1.693041497876862,16.51,0.10254642627964033
UTTAR PRADESH,2012,Arizona,6000,210048,2.856489945155393,1898166.0,0.3160945881445564,16.51,0.01914564434552128
UTTAR PRADESH,2012,Austin,5039,210048,2.398975472273004,1898166.0,0.26546677161006993,16.51,0.016079150309513623
UTTAR PRADESH,2012,Berkeley,17500,210048,8.33142900670323,1898166.0,0.9219425487549562,16.51,0.05584146267443708
UTTAR PRADESH,2012,Chicago,51966,210048,24.74005941499086,1898166.0,2.737695227920003,16.51,0.16582042567655983
UTTAR PRADESH,2012,DC,9850,210048,4.689404326630103,1898166.0,0.5189219488706467,16.51,0.031430766133897434
UTTAR PRADESH,2012,Dallas,4000,210048,1.9043266301035957,1898166.0,0.21072972542970422,16.51,0.012763762897014185
UTTAR PRADESH,2012,Philadelphia,8027,210048,3.82150746496039,1898166.0,0.422881876506059,16.51,0.02561368119358322
UTTAR PRADESH,2012,Redlands,3600,210048,1.7138939670932358,1898166.0,0.1896567528867338,16.51,0.011487386607312768
UTTAR PRADESH,2012,Seattle,79680,210048,37.93418647166362,1898166.0,4.197736130559709,16.51,0.2542541569085226
UTTAR PRADESH,2012,Silicon Valley,24386,210048,11.609727300426568,1898166.0,1.284713771082192,16.51,0.077814280501647
UTTAR PRADESH,2013,Bangalore,4712,279988,1.682929268397217,2560046.0,0.1840591926863814,16.51,0.011148346013711775
UTTAR PRADESH,2013,Berkeley,31562,279988,11.272625969684414,2560046.0,1.2328684718946457,16.51,0.07467404433038434
UTTAR PRADESH,2013,Chicago,80208,279988,28.64694201180051,2560046.0,3.1330687026717485,16.51,0.1897679408038612
UTTAR PRADESH,2013,Cornell,3925,279988,1.4018457933911452,2560046.0,0.15331755757513732,16.51,0.009286345098433513
UTTAR PRADESH,2013,DC,12872,279988,4.5973398859951145,2560046.0,0.5028034652502338,16.51,0.030454480027270366
UTTAR PRADESH,2013,Dallas,4914,279988,1.7550752175093216,2560046.0,0.1919496759042611,16.51,0.01162626746845918
UTTAR PRADESH,2013,Philadelphia,8200,279988,2.928696944154749,2560046.0,0.32030674448818497,16.51,0.01940077192538976
UTTAR PRADESH,2013,Seattle,75891,279988,27.10509021815221,2560046.0,2.9644389202381523,16.51,0.17955414416948226
UTTAR PRADESH,2013,Silicon Valley,52572,279988,18.77651899367116,2560046.0,2.0535568501503487,16.51,0.12438260751970615
UTTAR PRADESH,2013,Varanasi,5132,279988,1.832935697244168,2560046.0,0.2004651478918738,16.51,0.012142044087939055
UTTAR PRADESH,2014,Ballia,9751,275639,3.5375980902557327,2848928.0,0.34226909209358747,16.51,0.020731017086225767
UTTAR PRADESH,2014,Bangalore,4116,275639,1.4932574853340783,2848928.0,0.1444753956575947,16.51,0.008750781081622937
UTTAR PRADESH,2014,Berkeley,26054,275639,9.452218300022857,2848928.0,0.9145194262543667,16.51,0.05539184895544316
UTTAR PRADESH,2014,Chicago,49536,275639,17.971332068393806,2848928.0,1.7387592806838221,16.51,0.10531552275492562
UTTAR PRADESH,2014,Dallas,3918,275639,1.4214243993048878,2848928.0,0.1375254130676521,16.51,0.008329825140378685
UTTAR PRADESH,2014,Kanpur,9364,275639,3.397197058471406,2848928.0,0.3286850352132451,16.51,0.01990823956470291
UTTAR PRADESH,2014,San Francisco,9335,275639,3.3866760509216767,2848928.0,0.3276671084702737,16.51,0.01984658440159138
UTTAR PRADESH,2014,Seattle,85794,275639,31.12549385246645,2848928.0,3.011448516775433,16.51,0.1824014849651988
UTTAR PRADESH,2014,Silicon Valley,54662,275639,19.83101085114951,2848928.0,1.9186866077345586,16.51,0.1162136043449157
UTTAR PRADESH,2014,Stanford,6649,275639,2.4122130757984173,2848928.0,0.23338603151782006,16.51,0.014136040673399155
UTTAR PRADESH,2014,Varanasi,16460,275639,5.971578767881177,2848928.0,0.5777611789416931,16.51,0.03499462016606257
UTTAR PRADESH,2015,Berkeley,3665,166412,2.202365214047064,2955749.0,0.1239956437437685,16.51,0.0075103357809672006
UTTAR PRADESH,2015,Boston,1600,166412,0.9614691248227292,2955749.0,0.05413179535880753,16.51,0.003278727762495913
UTTAR PRADESH,2015,Chicago,38908,166412,23.380525442876717,2955749.0,1.3163499336378022,16.51,0.07973046236449437
UTTAR PRADESH,2015,Cornell,11263,166412,6.768141720548999,2955749.0,0.38105400695390573,16.51,0.023080194243119665
UTTAR PRADESH,2015,NYC/NJ,11932,166412,7.170155998365503,2955749.0,0.40368786388830713,16.51,0.02445111228881327
UTTAR PRADESH,2015,Princeton,4785,166412,2.8753936014229744,2955749.0,0.16188790049493376,16.51,0.00980544521471434
UTTAR PRADESH,2015,Seattle,52942,166412,31.81381150397808,2955749.0,1.7911534436787426,16.51,0.10848900325128664
UTTAR PRADESH,2015,Silicon Valley,35173,166412,21.136095954618657,2955749.0,1.1899860238470858,16.51,0.07207668224391797
UTTAR PRADESH,2015,Stanford,6144,166412,3.69204143931928,2955749.0,0.20786609417782093,16.51,0.012590314607984307
UTTAR PRADESH,2016,Berkeley,21887,271937,8.048555363926203,3744826.0,0.5844597319074372,16.51,0.035400347177918665
UTTAR PRADESH,2016,Boston,6525,271937,2.3994528144386384,3744826.0,0.1742404052951993,16.51,0.010553628424906075
UTTAR PRADESH,2016,Chicago,51421,271937,18.909159106704863,3744826.0,1.3731212077677306,16.51,0.08316906164553182
UTTAR PRADESH,2016,Cornell,5041,271937,1.8537381820053909,3744826.0,0.1346123958763371,16.51,0.008153385577004063
UTTAR PRADESH,2016,DC,21448,271937,7.887120914035236,3744826.0,0.5727368908461969,16.51,0.03469030229231962
UTTAR PRADESH,2016,Dallas,4913,271937,1.806668456296863,3744826.0,0.1311943465464083,16.51,0.007946356544300925
UTTAR PRADESH,2016,General Funds,49580,271937,18.232164067412672,3744826.0,1.323960045139614,16.51,0.08019140188610624
UTTAR PRADESH,2016,NYC/NJ,14107,271937,5.187598598204732,3744826.0,0.37670642107270136,16.51,0.02281686378393103
UTTAR PRADESH,2016,Seattle,53444,271937,19.653081412238866,3744826.0,1.42714240928684,16.51,0.08644109081083222
UTTAR PRADESH,2016,Silicon Valley,41033,271937,15.089156679672133,3744826.0,1.0957251418356955,16.51,0.06636736171021777
UTTAR PRADESH,2016,UVA Charlottesville,2538,271937,0.9333044050644084,3744826.0,0.06777350936999477,16.51,0.004104997539066914
UTTAR PRADESH,2017,Atlanta,17377,415017,4.187057397648771,4304886.0,0.4036576113746101,16.51,0.024449279913665054
UTTAR PRADESH,2017,Bangalore,5661,415017,1.3640405091839611,4304886.0,0.13150174011576612,16.51,0.007964975173577596
UTTAR PRADESH,2017,Berkeley,24447,415017,5.890602071722364,4304886.0,0.5678896026514988,16.51,0.034396705187855765
UTTAR PRADESH,2017,Boston,15751,415017,3.7952662180103465,4304886.0,0.36588657632281085,16.51,0.022161512799685694
UTTAR PRADESH,2017,Chicago,53675,415017,12.933205145813304,4304886.0,1.246839056829844,16.51,0.07552023360568406
UTTAR PRADESH,2017,DC,70481,415017,16.982677818017095,4304886.0,1.6372326700405073,16.51,0.09916612174685083
UTTAR PRADESH,2017,General Funds,21919,415017,5.281470397598171,4304886.0,0.5091656317960569,16.51,0.030839832331681215
UTTAR PRADESH,2017,NYC/NJ,16803,415017,4.048749810248737,4304886.0,0.3903239249541103,16.51,0.023641667168631753
UTTAR PRADESH,2017,Princeton,18003,415017,4.3378945922697145,4304886.0,0.4181992275753644,16.51,0.025330056182638665
UTTAR PRADESH,2017,Purdue,4835,415017,1.1650125175595216,4304886.0,0.1123142401448029,16.51,0.00680280073560284
UTTAR PRADESH,2017,Seattle,61196,415017,14.74542006712978,4304886.0,1.421547516008554,16.51,0.08610221175097237
UTTAR PRADESH,2017,Silicon Valley,95720,415017,23.064115445873306,4304886.0,2.223519972422034,16.51,0.13467716368395116
UTTAR PRADESH,2017,St. Louis,5118,415017,1.233202495319469,4304886.0,0.11888816567964867,16.51,0.007200979144739471
UTTAR PRADESH,2017,Zurich,4031,415017,0.9712855136054668,4304886.0,0.09363778738856267,16.51,0.00567158009621821
UTTAR PRADESH,2018,Atlanta,13008,307424,4.231289684604976,3622848.0,0.35905453389156816,16.51,0.021747700417417814
UTTAR PRADESH,2018,Bangalore,5553,307424,1.8063000936816904,3622848.0,0.15327720069956013,16.51,0.009283900708634774
UTTAR PRADESH,2018,Berkeley,3165,307424,1.029522743832622,3622848.0,0.08736220785415232,16.51,0.005291472310972278
UTTAR PRADESH,2018,Boston,18665,307424,6.071419277610076,3622848.0,0.5152024042962885,16.51,0.031205475729635883
UTTAR PRADESH,2018,Chicago,48941,307424,15.919706984490476,3622848.0,1.3508985196177152,16.51,0.08182304782663326
UTTAR PRADESH,2018,DC,17170,307424,5.585120224836057,3622848.0,0.47393652728461144,16.51,0.028706028303126067
UTTAR PRADESH,2018,NYC/NJ,15558,307424,5.060762985323202,3622848.0,0.42944114685462925,16.51,0.026010971947585053
UTTAR PRADESH,2018,Princeton,26126,307424,8.498360570417404,3622848.0,0.7211453530482096,16.51,0.04367930666554873
UTTAR PRADESH,2018,Seattle,54967,307424,17.879866243364216,3622848.0,1.5172317469570902,16.51,0.09189774360733434
UTTAR PRADESH,2018,Silicon Valley,88856,307424,28.903403768085774,3622848.0,2.452656031939513,16.51,0.1485557863076628
UTTAR PRADESH,2018,St. Louis,9728,307424,3.164359321328198,3622848.0,0.2685180278057484,16.51,0.016263962919790938
UTTAR PRADESH,2018,Zurich,5687,307424,1.8498881024253149,3622848.0,0.15697594820428568,16.51,0.00950793144786709
UTTAR PRADESH,2019,Atlanta,14502,336743,4.30654831726272,3273488.0,0.4430136905954749,16.51,0.026833052125710168
UTTAR PRADESH,2019,Austin,20393,336743,6.055953650112994,3273488.0,0.6229746374509392,16.51,0.0377331700454839
UTTAR PRADESH,2019,Bangalore,3673,336743,1.090742791980828,3273488.0,0.1122044742488746,16.51,0.006796152286424869
UTTAR PRADESH,2019,Berkeley,6363,336743,1.8895715723860629,3273488.0,0.19437981749131203,16.51,0.011773459569431375
UTTAR PRADESH,2019,Boston,5763,336743,1.711394149247349,3273488.0,0.17605074464913267,16.51,0.010663279506307247
UTTAR PRADESH,2019,Chicago,36449,336743,10.823981493304984,3273488.0,1.1134606267076586,16.51,0.06744158853468556
UTTAR PRADESH,2019,DC,40229,336743,11.946499259078882,3273488.0,1.2289337856133886,16.51,0.07443572293236757
UTTAR PRADESH,2019,Delaware,1539,336743,0.4570250903508016,3273488.0,0.04701407184019004,16.51,0.0028476118619133878
UTTAR PRADESH,2019,General Funds,36352,336743,10.795176143230892,3273488.0,1.110497426598173,16.51,0.06726210942448049
UTTAR PRADESH,2019,Princeton,28321,336743,8.410271334519203,3273488.0,0.8651627866056024,16.51,0.05240234927956404
UTTAR PRADESH,2019,Seattle,54635,336743,16.224539188639408,3273488.0,1.6690148245541148,16.51,0.10109114624797787
UTTAR PRADESH,2019,Silicon Valley,86778,336743,25.76980070855222,3273488.0,2.6509338051643994,16.51,0.16056534252964258
UTTAR PRADESH,2019,Zurich,1746,336743,0.518496301333658,3273488.0,0.05333760197074191,16.51,0.0032306239836912116
UTTAR PRADESH,2020,Austin,27641,286072,9.662252859420006,3240754.0,0.8529187960579544,16.51,0.051660738707326126
UTTAR PRADESH,2020,Bangalore,5319,286072,1.859322128694874,3240754.0,0.16412847133722583,16.51,0.009941155138535785
UTTAR PRADESH,2020,Berkeley,10003,286072,3.496672166447608,3240754.0,0.3086627371284584,16.51,0.0186955019459999
UTTAR PRADESH,2020,Boston,6760,286072,2.36304147207696,3240754.0,0.2085934322691571,16.51,0.012634369004794494
UTTAR PRADESH,2020,Chicago,24960,286072,8.72507620459185,3240754.0,0.7701911345322724,16.51,0.04664997786385659
UTTAR PRADESH,2020,Delaware,7797,286072,2.725537626891132,3240754.0,0.24059215849151155,16.51,0.014572511113961933
UTTAR PRADESH,2020,General Funds,37993,286072,13.280922285298804,3240754.0,1.1723506319825572,16.51,0.071008517988041
UTTAR PRADESH,2020,Princeton,18000,286072,6.292122262926815,3240754.0,0.5554262989415426,16.51,0.033641810959511964
UTTAR PRADESH,2020,Seattle,48441,286072,16.933149696579882,3240754.0,1.4947447415015147,16.51,0.09053572026053995
UTTAR PRADESH,2020,Silicon Valley,99158,286072,34.661903297072065,3240754.0,3.059720052802527,16.51,0.18532526061796042
UTTAR PRADESH,2021,Atlanta,4988,313636,1.5903786555114845,3258459.0,0.1530784950800363,16.51,0.00927186523803975
UTTAR PRADESH,2021,Austin,43966,313636,14.018161180476731,3258459.0,1.349288114412365,16.51,0.08172550662703602
UTTAR PRADESH,2021,Bangalore,5502,313636,1.7542629034932211,3258459.0,0.1688528227606976,16.51,0.0102273060424408
UTTAR PRADESH,2021,Boston,13871,313636,4.422642808861228,3258459.0,0.42569202190360533,16.51,0.025783889879079668
UTTAR PRADESH,2021,Chicago,27216,313636,8.677575278348149,3258459.0,0.8352414438849775,16.51,0.05059003294276059
UTTAR PRADESH,2021,Delaware,11123,313636,3.54646787996276,3258459.0,0.3413576785836495,16.51,0.02067581336060869
UTTAR PRADESH,2021,General Funds,59215,313636,18.880166817584715,3258459.0,1.8172700653898053,16.51,0.11007087010235041
UTTAR PRADESH,2021,Princeton,6205,313636,1.9784080909079316,3258459.0,0.19042743824611572,16.51,0.011534066520055463
UTTAR PRADESH,2021,Seattle,54822,313636,17.479498526954814,3258459.0,1.6824517356210404,16.51,0.10190501124294611
UTTAR PRADESH,2021,Silicon Valley,86728,313636,27.652437857898963,3258459.0,2.6616262472536865,16.51,0.16121297681730382
UTTAR PRADESH,2022,Austin,24245,336021,7.21532285184557,3000077.0,0.8081459242546107,16.51,0.04894887487914056
UTTAR PRADESH,2022,Bangalore,5263,336021,1.566271155671818,3000077.0,0.17542883066001305,16.51,0.010625610579043794
UTTAR PRADESH,2022,Berkeley,8263,336021,2.4590724984450376,3000077.0,0.27542626405922244,16.51,0.016682390312490757
UTTAR PRADESH,2022,Boston,13149,336021,3.913148285375021,3000077.0,0.4382887505887349,16.51,0.026546865571698053
UTTAR PRADESH,2022,Chicago,29028,336021,8.63874579267367,3000077.0,0.9675751655707504,16.51,0.058605400700832845
UTTAR PRADESH,2022,Delaware,12167,336021,3.620904645840587,3000077.0,0.4055562573893937,16.51,0.02456427967228308
UTTAR PRADESH,2022,General Funds,59391,336021,17.674788182881425,3000077.0,1.9796491890041488,16.51,0.11990606838304958
UTTAR PRADESH,2022,Princeton,19643,336021,5.845765592031451,3000077.0,0.6547498614202235,16.51,0.039657774768032915
UTTAR PRADESH,2022,Seattle,52926,336021,15.750801289205135,3000077.0,1.7641547200288525,16.51,0.10685370805747137
UTTAR PRADESH,2022,Silicon Valley,111946,336021,33.31517970603028,3000077.0,3.731437559769299,16.51,0.22601075468015133
UTTAR PRADESH,2023,Austin,37440,371677,10.07326253709538,3039128.0,1.2319323174278938,16.51,0.07461734206104746
UTTAR PRADESH,2023,Bangalore,5223,371677,1.405252410022681,3039128.0,0.17185850678220857,16.51,0.010409358375663752
UTTAR PRADESH,2023,Berkeley,13616,371677,3.663395905584688,3039128.0,0.44802324877399047,16.51,0.027136477817927947
UTTAR PRADESH,2023,Boston,31315,371677,8.425326291376651,3039128.0,1.030394244664917,16.51,0.0624103116090198
UTTAR PRADESH,2023,Chicago,15942,371677,4.289208102734364,3039128.0,0.5245583601612042,16.51,0.031772159912853065
UTTAR PRADESH,2023,General Funds,39058,371677,10.508586756780751,3039128.0,1.2851712728124647,16.51,0.07784199108494637
UTTAR PRADESH,2023,Princeton,25574,371677,6.880705558858901,3039128.0,0.841491375157611,16.51,0.05096858722941314
UTTAR PRADESH,2023,Seattle,50132,371677,13.488055489040216,3039128.0,1.6495521083679268,16.51,0.09991230214221239
UTTAR PRADESH,2023,Silicon Valley,153377,371677,41.266206948506365,3039128.0,5.046743671210953,16.51,0.3056779934107179
UTTAR PRADESH,2024,Chicago,23310,62722,37.16399349510539,879119.0,2.6515181676200834,16.51,0.16060073698486269
UTTAR PRADESH,2024,Silicon Valley,39412,62722,62.83600650489461,879119.0,4.483124582678796,16.51,0.2715399504953843
UTTARAKHAND,2005,Silicon Valley,3188,3988,79.93981945837513,1489248.0,0.21406777111669784,0.83,0.25791297724903356
UTTARAKHAND,2005,Stanford,800,3988,20.060180541624877,1489248.0,0.05371838672940974,0.83,0.06472094786675872
UTTARAKHAND,1999,Silicon Valley,7300,7300,100.0,414817.0,1.7598121581323813,0.83,2.1202556122076883
UTTARAKHAND,2001,DC,5800,28463,20.37733197484453,767448.0,0.7557515297453378,0.83,0.9105440117413709
UTTARAKHAND,2001,Silicon Valley,9800,28463,34.43066437128904,767448.0,1.2769594812938467,0.83,1.538505399149213
UTTARAKHAND,2001,Work an Hour,12863,28463,45.19200365386642,767448.0,1.676074470192117,0.83,2.0193668315567677
UTTARAKHAND,2002,Silicon Valley,8601,21464,40.07174804323518,823818.0,1.0440412809625428,0.83,1.257881061400654
UTTARAKHAND,2002,Work an Hour,12863,21464,59.92825195676481,823818.0,1.5613885591234957,0.83,1.8811910350885492
UTTARAKHAND,2003,Silicon Valley,5168,5168,100.0,942333.0,0.548426087168761,0.83,0.6607543218900734
UTTARAKHAND,2004,DC,0,8330,0.0,1053399.0,0.0,0.83,0.0
UTTARAKHAND,2004,Silicon Valley,8330,8330,100.0,1053399.0,0.7907734865896018,0.83,0.9527391404693998
UTTARAKHAND,2006,DC,2135,13064,16.342620943049603,1230346.0,0.17352842208614488,0.83,0.20907038805559625
UTTARAKHAND,2006,Silicon Valley,10929,13064,83.6573790569504,1230346.0,0.8882867095922611,0.83,1.0702249513159772
UTTARAKHAND,2007,Silicon Valley,8160,8160,100.0,2323618.0,0.35117648425860015,0.83,0.42310419790192794
UTTARAKHAND,2008,Silicon Valley,62777,62777,100.0,3092634.0,2.029887791442505,0.83,2.445647941496994
UTTARAKHAND,2009,Silicon Valley,58576,58576,100.0,2414781.0,2.4257272191556916,0.83,2.9225629146454115
UTTARAKHAND,2010,Silicon Valley,69547,77414,89.8377554447516,3033269.0,2.292806869420417,0.83,2.762417914964358
UTTARAKHAND,2010,Work an Hour,7867,77414,10.162244555248405,3033269.0,0.25935714900327006,0.83,0.3124784927750242
UTTARAKHAND,2012,Silicon Valley,15370,15370,100.0,1898166.0,0.8097289699636386,0.83,0.9755770722453478
UTTARAKHAND,2013,Silicon Valley,29561,29561,100.0,2560046.0,1.154705813879907,0.83,1.391211823951695
UTTARAKHAND,2014,Silicon Valley,30623,30623,100.0,2848928.0,1.0748955396556177,0.83,1.295054867054961
UTTARAKHAND,2015,Silicon Valley,14861,14861,100.0,2955749.0,0.5027828817670242,0.83,0.6057625081530412
UTTARAKHAND,2017,Silicon Valley,23589,23589,100.0,4304886.0,0.547958761277302,0.83,0.6601912786473518
UTTARAKHAND,2018,Silicon Valley,14423,14423,100.0,3622848.0,0.39811220343773734,0.83,0.47965325715390045
UTTARAKHAND,2019,Silicon Valley,16569,16569,100.0,3273488.0,0.5061573465367828,0.83,0.6098281283575696
UTTARAKHAND,2020,Silicon Valley,15691,15691,100.0,3240754.0,0.4841774475939859,0.83,0.5833463224023927
WEST BENGAL,2005,Arizona,3000,119977,2.5004792585245506,1489248.0,0.20144395023528652,7.54,0.026716704275236938
WEST BENGAL,2005,Berkeley,7000,119977,5.834451603223951,1489248.0,0.4700358838823353,7.54,0.06233897664221954
WEST BENGAL,2005,CentralNJ,1500,119977,1.2502396292622753,1489248.0,0.10072197511764326,7.54,0.013358352137618469
WEST BENGAL,2005,Cornell,4000,119977,3.3339723446994007,1489248.0,0.2685919336470487,7.54,0.03562227236698259
WEST BENGAL,2005,NYC/NJ,6526,119977,5.439375880377073,1489248.0,0.43820773974516003,7.54,0.0581177373667321
WEST BENGAL,2005,Princeton,6500,119977,5.417705060136526,1489248.0,0.43646189217645415,7.54,0.057886192596346704
WEST BENGAL,2005,Seattle,37117,119977,30.936762879551917,1489248.0,2.492331700294377,7.54,0.3305479708613232
WEST BENGAL,2005,Silicon Valley,5760,119977,4.800920176367137,1489248.0,0.38677238445175016,7.54,0.051296072208454925
WEST BENGAL,2005,Stanford,5200,119977,4.334164048109221,1489248.0,0.34916951374116334,7.54,0.046308954077077365
WEST BENGAL,2005,Work an Hour,41874,119977,34.90168949048568,1489248.0,2.8117546573841294,7.54,0.3729117582737572
WEST BENGAL,2005,Yale,1500,119977,1.2502396292622753,1489248.0,0.10072197511764326,7.54,0.013358352137618469
WEST BENGAL,1995,Boston,750,7000,10.714285714285714,29722.0,2.523383352398896,7.54,0.33466622710860694
WEST BENGAL,1995,Los Angeles,3250,7000,46.42857142857143,29722.0,10.934661193728552,7.54,1.45022031747063
WEST BENGAL,1995,Research Triangle Park,1000,7000,14.285714285714285,29722.0,3.364511136531862,7.54,0.4462216361448093
WEST BENGAL,1995,Seattle,2000,7000,28.57142857142857,29722.0,6.729022273063724,7.54,0.8924432722896186
WEST BENGAL,1996,Boston,750,8000,9.375,44636.0,1.680258087642262,7.54,0.22284590021780662
WEST BENGAL,1996,Los Angeles,4750,8000,59.375,44636.0,10.641634555067657,7.54,1.4113573680461085
WEST BENGAL,1996,NYC/NJ,1000,8000,12.5,44636.0,2.2403441168563494,7.54,0.2971278669570755
WEST BENGAL,1996,Seattle,1500,8000,18.75,44636.0,3.360516175284524,7.54,0.44569180043561324
WEST BENGAL,1997,Berkeley,2000,11800,16.94915254237288,87410.0,2.2880677268047136,7.54,0.3034572581969116
WEST BENGAL,1997,Boston,750,11800,6.3559322033898304,87410.0,0.8580253975517674,7.54,0.11379647182384184
WEST BENGAL,1997,Los Angeles,5000,11800,42.3728813559322,87410.0,5.720169317011783,7.54,0.758643145492279
WEST BENGAL,1997,NYC/NJ,1500,11800,12.71186440677966,87410.0,1.7160507951035349,7.54,0.22759294364768368
WEST BENGAL,1997,Seattle,1800,11800,15.254237288135592,87410.0,2.059260954124242,7.54,0.2731115323772204
WEST BENGAL,1997,St. Louis,750,11800,6.3559322033898304,87410.0,0.8580253975517674,7.54,0.11379647182384184
WEST BENGAL,1998,Los Angeles,2100,8488,24.74081055607917,108275.0,1.9395058877857307,7.54,0.25722889758431444
WEST BENGAL,1998,Madison,1500,8488,17.67200754005655,108275.0,1.385361348418379,7.54,0.18373492684593887
WEST BENGAL,1998,NYC/NJ,1738,8488,20.475966069745525,108275.0,1.605172015700762,7.54,0.21288753523882786
WEST BENGAL,1998,Seattle,3150,8488,37.11121583411875,108275.0,2.909258831678596,7.54,0.3858433463764716
WEST BENGAL,1999,Boston,3000,39310,7.631645891630629,414817.0,0.7232104759448142,7.54,0.09591650874599658
WEST BENGAL,1999,Cleveland,250,39310,0.635970490969219,414817.0,0.06026753966206785,7.54,0.007993042395499715
WEST BENGAL,1999,Los Angeles,7800,39310,19.842279318239637,414817.0,1.8803472374565169,7.54,0.2493829227395911
WEST BENGAL,1999,Madison,1000,39310,2.543881963876876,414817.0,0.2410701586482714,7.54,0.03197216958199886
WEST BENGAL,1999,NYC/NJ,13700,39310,34.851182905113205,414817.0,3.302661173481318,7.54,0.4380187232733843
WEST BENGAL,1999,Seattle,11300,39310,28.7458661918087,414817.0,2.7240927927254672,7.54,0.36128551627658717
WEST BENGAL,1999,UIUC,1260,39310,3.205291274484864,414817.0,0.303748399896822,7.54,0.04028493367331857
WEST BENGAL,1999,Yale,1000,39310,2.543881963876876,414817.0,0.2410701586482714,7.54,0.03197216958199886
WEST BENGAL,2000,Athens,500,38848,1.2870675453047775,528565.0,0.09459574508338615,7.54,0.01254585478559498
WEST BENGAL,2000,Boston,950,38848,2.4454283360790776,528565.0,0.1797319156584337,7.54,0.023837124092630464
WEST BENGAL,2000,Cornell,900,38848,2.3167215815486,528565.0,0.17027234115009507,7.54,0.022582538614070963
WEST BENGAL,2000,Los Angeles,5500,38848,14.157742998352555,528565.0,1.0405531959172476,7.54,0.13800440264154476
WEST BENGAL,2000,Madison,1000,38848,2.574135090609555,528565.0,0.1891914901667723,7.54,0.02509170957118996
WEST BENGAL,2000,NYC/NJ,3900,38848,10.039126853377264,528565.0,0.737846811650412,7.54,0.09785766732764085
WEST BENGAL,2000,Princeton,8383,38848,21.5789744645799,528565.0,1.5859922620680522,7.54,0.21034380133528544
WEST BENGAL,2000,Seattle,8800,38848,22.65238879736409,528565.0,1.6648851134675962,7.54,0.22080704422647163
WEST BENGAL,2000,Silicon Valley,1825,38848,4.697796540362438,528565.0,0.3452744695543594,7.54,0.04579236996742168
WEST BENGAL,2000,St. Louis,5590,38848,14.389415156507413,528565.0,1.057580430032257,7.54,0.14026265650295186
WEST BENGAL,2000,Yale,1500,38848,3.8612026359143328,528565.0,0.2837872352501584,7.54,0.03763756435678493
WEST BENGAL,2001,Arizona,3200,65269,4.902786927944353,767448.0,0.41696636123880704,7.54,0.055300578413634886
WEST BENGAL,2001,Boston,950,65269,1.4555148692334798,767448.0,0.12378688849277084,7.54,0.016417359216547855
WEST BENGAL,2001,Cornell,4900,65269,7.507392483414792,767448.0,0.6384797406469234,7.54,0.08467901069587842
WEST BENGAL,2001,NYC/NJ,7000,65269,10.724846404878273,767448.0,0.9121139152098905,7.54,0.12097001527982633
WEST BENGAL,2001,Princeton,7820,65269,11.981185555164013,767448.0,1.0189615452773348,7.54,0.13514078849832026
WEST BENGAL,2001,Seattle,32638,65269,50.00536242320244,767448.0,4.252796280660058,7.54,0.5640313369575674
WEST BENGAL,2001,Silicon Valley,913,65269,1.3988263953791231,767448.0,0.11896571494094714,7.54,0.015777946278640206
WEST BENGAL,2001,Stanford,5818,65269,8.913879483368827,767448.0,0.7580969655273061,7.54,0.10054336412828993
WEST BENGAL,2001,UIUC,2030,65269,3.110205457414699,767448.0,0.26451303541086824,7.54,0.03508130443114963
WEST BENGAL,2002,Arizona,3500,85189,4.108511662303819,823818.0,0.4248511200289384,7.54,0.056346302391105885
WEST BENGAL,2002,Berkeley,1800,85189,2.1129488548991064,823818.0,0.21849486172916835,7.54,0.028978098372568747
WEST BENGAL,2002,CentralNJ,1500,85189,1.7607907124159223,823818.0,0.1820790514409736,7.54,0.024148415310473955
WEST BENGAL,2002,Cornell,4200,85189,4.930213994764583,823818.0,0.5098213440347261,7.54,0.06761556286932707
