state,year,chapter,chapter_amount,state_total_amount,percentage
DELHI,2002,Arizona,4000,19234,20.79650618696059
DELHI,2002,Boston,2000,19234,10.398253093480294
DELHI,2002,Colorado,1734,19234,9.015285432047417
DELHI,2002,Princeton,4000,19234,20.79650618696059
DELHI,2002,Seattle,6000,19234,31.194759280440888
DELHI,2002,St. Louis,1500,19234,7.798689820110222
DELHI,2003,Seattle,6000,6350,94.48818897637796
DELHI,2003,Stanford,350,6350,5.511811023622047
DELHI,2004,Seattle,6776,6776,100
DELHI,2005,Dallas,1941,15017,12.925351268562297
DELHI,2005,Seattle,7476,15017,49.78357861090764
DELHI,2005,Stanford,5600,15017,37.291070120530065
DELHI,2006,Berkeley,4000,40299,9.925804610536241
DELHI,2006,Canada,0,40299,0
DELHI,2006,Dallas,6200,40299,15.384997146331175
DELHI,2006,Los Angeles,1000,40299,2.4814511526340604
DELHI,2006,NYC/NJ,4043,40299,10.032507010099506
DELHI,2006,Seattle,18656,40299,46.29395270354103
DELHI,2006,Stanford,6400,40299,15.881287376857985
DELHI,2007,Cleveland,3282,64175,5.114141020646669
DELHI,2007,Delhi,4000,64175,6.2329567588624855
DELHI,2007,Irvine,2000,64175,3.1164783794312427
DELHI,2007,Los Angeles,4500,64175,7.012076353720296
DELHI,2007,Madison,2500,64175,3.8955979742890534
DELHI,2007,Princeton,600,64175,0.9349435138293729
DELHI,2007,Seattle,30686,64175,47.81612777561356
DELHI,2007,Silicon Valley,13523,64175,21.07206856252435
DELHI,2007,Stanford,3084,64175,4.805609661082976
DELHI,2008,Atlanta,2000,177075,1.1294649159960468
DELHI,2008,Berkeley,3600,177075,2.0330368487928845
DELHI,2008,Cleveland,3313,177075,1.8709586333474515
DELHI,2008,Dallas,1490,177075,0.8414513624170549
DELHI,2008,Delhi,2888,177075,1.6309473386982916
DELHI,2008,Irvine,4000,177075,2.2589298319920936
DELHI,2008,NYC/NJ,9815,177075,5.5428490752506
DELHI,2008,Seattle,124650,177075,70.39390088945362
DELHI,2008,Silicon Valley,15096,177075,8.525201185938162
DELHI,2008,Stanford,10223,177075,5.773259918113793
DELHI,2009,Arizona,4350,111819,3.8902154374480182
DELHI,2009,Atlanta,2000,111819,1.7886047988266751
DELHI,2009,Berkeley,2000,111819,1.7886047988266751
DELHI,2009,Cleveland,4562,111819,4.0798075461236465
DELHI,2009,Dallas,6000,111819,5.365814396480026
DELHI,2009,Delhi,3509,111819,3.1381071195414014
DELHI,2009,NYC/NJ,22725,111819,20.3230220266681
DELHI,2009,Seattle,35555,111819,31.79692181114122
DELHI,2009,Silicon Valley,20444,111819,18.283118253606272
DELHI,2009,Stanford,10674,111819,9.545783811337966
DELHI,2010,Arizona,5000,148081,3.3765304124094246
DELHI,2010,Berkeley,3500,148081,2.363571288686597
DELHI,2010,Cleveland,5260,148081,3.5521099938547143
DELHI,2010,Delhi,6000,148081,4.05183649489131
DELHI,2010,NYC/NJ,45080,148081,30.44279819828337
DELHI,2010,Seattle,45441,148081,30.686583694059333
DELHI,2010,Silicon Valley,33700,148081,22.75781497963952
DELHI,2010,Stanford,4100,148081,2.768754938175728
DELHI,2011,Berkeley,3000,129171,2.3225027289407065
DELHI,2011,Dallas,5000,129171,3.8708378815678444
DELHI,2011,Delhi,4150,129171,3.2127954417013105
DELHI,2011,Frankfurt,2100,129171,1.6257519102584945
DELHI,2011,NYC/NJ,34430,129171,26.654589652476172
DELHI,2011,Philadelphia,7700,129171,5.96109033761448
DELHI,2011,San Francisco,13186,129171,10.208173661270719
DELHI,2011,Seattle,32655,129171,25.280442204519588
DELHI,2011,Silicon Valley,26950,129171,20.86381618165068
DELHI,2012,Canada,3000,45941,6.530114712348446
DELHI,2012,Cleveland,5345,45941,11.634487712500816
DELHI,2012,San Francisco,7500,45941,16.325286780871117
DELHI,2012,Seattle,11250,45941,24.487930171306676
DELHI,2012,Silicon Valley,14346,45941,31.227008554450276
DELHI,2012,St. Louis,4500,45941,9.79517206852267
DELHI,2013,Berkeley,5303,98010,5.41067238036935
DELHI,2013,Cleveland,10568,98010,10.78257320681563
DELHI,2013,Delhi,3949,98010,4.029180695847363
DELHI,2013,NYC/NJ,22590,98010,23.048668503213957
DELHI,2013,San Francisco,8568,98010,8.74196510560147
DELHI,2013,Seattle,34442,98010,35.141312111009086
DELHI,2013,Silicon Valley,12590,98010,12.84562799714315
DELHI,2014,Berkeley,13359,100724,13.262976053373576
DELHI,2014,Dallas,8003,100724,7.945474762717922
DELHI,2014,Delhi,4706,100724,4.672173464119773
DELHI,2014,NYC/NJ,19116,100724,18.978594972399826
DELHI,2014,San Francisco,14004,100724,13.903339819705332
DELHI,2014,Seattle,25886,100724,25.699932488781226
DELHI,2014,Silicon Valley,15650,100724,15.537508438902348
DELHI,2015,Berkeley,8598,111135,7.736536644621407
DELHI,2015,Minnesota,1949,111135,1.7537229495658433
DELHI,2015,NYC/NJ,18505,111135,16.65092005218878
DELHI,2015,San Francisco,13990,111135,12.588293516893867
DELHI,2015,Seattle,44580,111135,40.11337562424079
DELHI,2015,Stanford,23513,111135,21.157151212489314
DELHI,2016,Berkeley,7193,158402,4.540978017954319
DELHI,2016,Frankfurt,4563,158402,2.880645446395879
DELHI,2016,Minnesota,1887,158402,1.1912728374641735
DELHI,2016,NYC/NJ,18146,158402,11.455663438592948
DELHI,2016,San Francisco,31075,158402,19.617807855961413
DELHI,2016,Seattle,77272,158402,48.782212345803714
DELHI,2016,Silicon Valley,18266,158402,11.531420057827553
DELHI,2017,Berkeley,65471,240675,27.203074685779576
DELHI,2017,Minnesota,5874,240675,2.4406357120598314
DELHI,2017,NYC/NJ,19503,240675,8.103459021502026
DELHI,2017,Purdue,5495,240675,2.2831619403760257
DELHI,2017,San Francisco,37998,240675,15.788095980056092
DELHI,2017,Seattle,63366,240675,26.328451230913057
DELHI,2017,Silicon Valley,11402,240675,4.737509089020463
DELHI,2017,St. Louis,11053,240675,4.5925002596862985
DELHI,2017,Yale,20513,240675,8.523112080606628
DELHI,2018,Berkeley,25998,167362,15.533992184605824
DELHI,2018,Frankfurt,5137,167362,3.0693944862035587
DELHI,2018,Minnesota,1868,167362,1.1161434495285667
DELHI,2018,NYC/NJ,20904,167362,12.490290508000621
DELHI,2018,Purdue,2682,167362,1.602514310297439
DELHI,2018,San Francisco,27788,167362,16.603530072537374
DELHI,2018,Seattle,58187,167362,34.76715144417491
DELHI,2018,Silicon Valley,10096,167362,6.032432690813924
DELHI,2018,St. Louis,14702,167362,8.78455085383779
DELHI,2019,Berkeley,19811,161637,12.256475930634695
DELHI,2019,NYC/NJ,19277,161637,11.926106027704053
DELHI,2019,San Francisco,47450,161637,29.355902423331294
DELHI,2019,Seattle,46219,161637,28.594319369946238
DELHI,2019,Silicon Valley,10342,161637,6.3982875208027865
DELHI,2019,St. Louis,18538,161637,11.468908727580937
DELHI,2020,Berkeley,11452,120370,9.513998504610784
DELHI,2020,San Francisco,19622,120370,16.301404004320013
DELHI,2020,Seattle,52993,120370,44.0250893079671
DELHI,2020,Silicon Valley,15708,120370,13.049763230040709
DELHI,2020,St. Louis,20595,120370,17.109744953061394
DELHI,2021,Berkeley,8320,136020,6.116747537126893
DELHI,2021,San Francisco,24481,136020,17.99808851639465
DELHI,2021,Seattle,57357,136020,42.168063520070575
DELHI,2021,Silicon Valley,19057,136020,14.01043964122923
DELHI,2021,St. Louis,24375,136020,17.920158800176445
DELHI,2021,Yale,2430,136020,1.7865019850022055
DELHI,2022,Berkeley,18724,84916,22.050025907956098
DELHI,2022,Seattle,30955,84916,36.45367186395968
DELHI,2022,Silicon Valley,15480,84916,18.229780017900044
DELHI,2022,St. Louis,19757,84916,23.26652221018418
DELHI,2023,Berkeley,13901,68159,20.394958846227205
DELHI,2023,Seattle,26510,68159,38.8943499757919
DELHI,2023,Silicon Valley,15761,68159,23.12387212253701
DELHI,2023,St. Louis,11987,68159,17.58681905544389
DELHI,2024,Seattle,31499,37651,83.66046054553664
DELHI,2024,Silicon Valley,6152,37651,16.339539454463363
GOA,2001,Colorado,2200,2200,100
GOA,2002,Colorado,2000,2000,100
GOA,2003,Colorado,4000,4000,100
GUJARAT,1996,Berkeley,3000,3000,100
GUJARAT,1997,Berkeley,1000,3000,33.33333333333333
GUJARAT,1997,San Francisco,2000,3000,66.66666666666666
GUJARAT,1998,Dallas,325,325,100
GUJARAT,1999,Berkeley,4000,9325,42.89544235924933
GUJARAT,1999,Boston,2400,9325,25.737265415549597
GUJARAT,1999,Cornell,925,9325,9.919571045576408
GUJARAT,1999,Silicon Valley,2000,9325,21.447721179624665
GUJARAT,2000,Berkeley,4000,20350,19.656019656019655
GUJARAT,2000,Silicon Valley,2000,20350,9.828009828009828
GUJARAT,2000,Yale,14350,20350,70.51597051597052
GUJARAT,2001,Berkeley,6000,6000,100
GUJARAT,2002,Arizona,2649,15152,17.48284054910243
GUJARAT,2002,Seattle,1050,15152,6.929778247096093
GUJARAT,2002,Stanford,5000,15152,32.99894403379092
GUJARAT,2002,Yale,6453,15152,42.588437170010565
GUJARAT,2003,Arizona,9787,27187,35.99882296685916
GUJARAT,2003,Boston,500,27187,1.8391142825615183
GUJARAT,2003,NYC/NJ,6600,27187,24.276308529812045
GUJARAT,2003,Seattle,5000,27187,18.391142825615184
GUJARAT,2003,Stanford,5300,27187,19.494611395152095
GUJARAT,2004,NYC/NJ,6600,10100,65.34653465346535
GUJARAT,2004,Seattle,0,10100,0
GUJARAT,2004,Stanford,3000,10100,29.7029702970297
GUJARAT,2004,Yale,500,10100,4.9504950495049505
GUJARAT,2005,Berkeley,3500,51381,6.811856522839181
GUJARAT,2005,Boston,3000,51381,5.8387341624335845
GUJARAT,2005,NYC/NJ,10220,51381,19.89062104669041
GUJARAT,2005,Silicon Valley,34661,51381,67.45878826803681
GUJARAT,2006,Boston,6834,35437,19.28492818240822
GUJARAT,2006,CentralNJ,15100,35437,42.61083048790812
GUJARAT,2006,DC,1,35437,0.002821909303834975
GUJARAT,2006,Dallas,5000,35437,14.109546519174874
GUJARAT,2006,NYC/NJ,8502,35437,23.991872901204957
GUJARAT,2007,Boston,5870,42445,13.829661915419955
GUJARAT,2007,CentralNJ,5500,42445,12.95794557662858
GUJARAT,2007,NYC/NJ,2075,42445,4.888679467546236
GUJARAT,2007,Silicon Valley,25000,42445,58.89975262103899
GUJARAT,2007,Stanford,4000,42445,9.423960419366239
GUJARAT,2008,Boston,3800,114690,3.313279274566222
GUJARAT,2008,Cleveland,7548,114690,6.581218938006801
GUJARAT,2008,Dallas,5387,114690,4.697009329496905
GUJARAT,2008,NYC/NJ,85750,114690,74.76676257738251
GUJARAT,2008,St. Louis,2500,114690,2.1797889964251462
GUJARAT,2008,Work an Hour,9705,114690,8.461940884122416
GUJARAT,2009,Boston,10365,59748,17.347861016268325
GUJARAT,2009,Cleveland,18000,59748,30.12653143201446
GUJARAT,2009,Dallas,8883,59748,14.867443261699137
GUJARAT,2009,NYC/NJ,20000,59748,33.4739238133494
GUJARAT,2009,St. Louis,2500,59748,4.184240476668675
GUJARAT,2010,Boston,11957,117144,10.207095540531313
GUJARAT,2010,Cleveland,11000,117144,9.39015229119716
GUJARAT,2010,Dallas,5000,117144,4.268251041453254
GUJARAT,2010,NYC/NJ,89187,117144,76.13450112681828
GUJARAT,2011,Atlanta,1000,72935,1.3710838417769247
GUJARAT,2011,Boston,10200,72935,13.985055186124631
GUJARAT,2011,Cleveland,11400,72935,15.630355796256943
GUJARAT,2011,Dallas,5520,72935,7.568382806608624
GUJARAT,2011,NYC/NJ,36058,72935,49.43854116679235
GUJARAT,2011,Work an Hour,8757,72935,12.006581202440529
GUJARAT,2012,Atlanta,2400,22900,10.480349344978166
GUJARAT,2012,Boston,20500,22900,89.51965065502183
GUJARAT,2013,Atlanta,4262,83100,5.128760529482551
GUJARAT,2013,Boston,15254,83100,18.356197352587245
GUJARAT,2013,Dallas,6164,83100,7.417569193742479
GUJARAT,2013,NYC/NJ,57420,83100,69.09747292418773
GUJARAT,2014,Atlanta,14675,85108,17.242797386849652
GUJARAT,2014,Boston,18508,85108,21.746486816750483
GUJARAT,2014,Hartford,4217,85108,4.954880857263712
GUJARAT,2014,NYC/NJ,44099,85108,51.81534050853034
GUJARAT,2014,Sheffield,3609,85108,4.2404944306058185
GUJARAT,2015,Atlanta,14364,80491,17.845473406964754
GUJARAT,2015,Boston,11301,80491,14.040079015045158
GUJARAT,2015,Dallas,6335,80491,7.870445142935235
GUJARAT,2015,Hartford,4965,80491,6.168391497186021
GUJARAT,2015,NYC/NJ,38443,80491,47.760619199662074
GUJARAT,2015,Sheffield,5083,80491,6.314991738206756
GUJARAT,2016,Atlanta,17153,101486,16.901838677255977
GUJARAT,2016,NYC/NJ,68437,101486,67.434917131427
GUJARAT,2016,Silicon Valley,15896,101486,15.66324419131703
GUJARAT,2017,Atlanta,32425,104450,31.043561512685496
GUJARAT,2017,Dallas,8227,104450,7.876495931067497
GUJARAT,2017,NYC/NJ,47069,104450,45.06366682623265
GUJARAT,2017,Silicon Valley,16729,104450,16.016275730014364
GUJARAT,2018,Atlanta,25111,122108,20.56458217315819
GUJARAT,2018,Dallas,12023,122108,9.846201723064828
GUJARAT,2018,NYC/NJ,45495,122108,37.25800111376814
GUJARAT,2018,Silicon Valley,39479,122108,32.331214990008846
GUJARAT,2019,Atlanta,16161,121744,13.27457615981075
GUJARAT,2019,Boston,6865,121744,5.638881587593639
GUJARAT,2019,Dallas,12562,121744,10.31837297936654
GUJARAT,2019,General Funds,25965,121744,21.327539755552635
GUJARAT,2019,NYC/NJ,23226,121744,19.07773689052438
GUJARAT,2019,Silicon Valley,36965,121744,30.362892627152053
GUJARAT,2020,Atlanta,5394,65976,8.17570025463805
GUJARAT,2020,Boston,6399,65976,9.6989814477992
GUJARAT,2020,Dallas,13265,65976,20.105796047047413
GUJARAT,2020,Silicon Valley,40918,65976,62.01952225051534
GUJARAT,2021,Atlanta,7561,70693,10.695542698711328
GUJARAT,2021,Boston,6495,70693,9.187614049481562
GUJARAT,2021,Dallas,14094,70693,19.93691030229301
GUJARAT,2021,Silicon Valley,42543,70693,60.17993294951409
GUJARAT,2022,Atlanta,10920,66859,16.33287964223216
GUJARAT,2022,Boston,6309,66859,9.436276342751162
GUJARAT,2022,Dallas,10729,66859,16.04720381698799
GUJARAT,2022,Silicon Valley,38901,66859,58.183640198028684
GUJARAT,2023,Atlanta,24247,78213,31.0012402030353
GUJARAT,2023,Boston,6472,78213,8.274839221101352
GUJARAT,2023,Dallas,12858,78213,16.439722296804877
GUJARAT,2023,Silicon Valley,34636,78213,44.284198279058465
GUJARAT,2024,Atlanta,23906,40239,59.41002510002734
GUJARAT,2024,Silicon Valley,16333,40239,40.58997489997267
HARYANA,1997,Indiana,1800,2800,64.28571428571429
HARYANA,1997,Seattle,1000,2800,35.714285714285715
HARYANA,1998,Indiana,625,2125,29.411764705882355
HARYANA,1998,Seattle,1500,2125,70.58823529411765
HARYANA,1999,Cornell,500,1750,28.57142857142857
HARYANA,1999,Seattle,1000,1750,57.14285714285714
HARYANA,1999,South East Florida,250,1750,14.285714285714285
HARYANA,2000,Seattle,2500,2500,100
HARYANA,2001,Seattle,5700,5700,100
HARYANA,2002,Seattle,4200,4200,100
HARYANA,2003,Seattle,1900,1900,100
HARYANA,2004,Seattle,2145,2145,100
HARYANA,2005,Dallas,7300,12945,56.39242950946311
HARYANA,2005,Seattle,2145,12945,16.57010428736964
HARYANA,2005,UIUC,3500,12945,27.03746620316725
HARYANA,2007,Dallas,6330,6330,100
HARYANA,2008,Austin,5000,30770,16.249593760155996
HARYANA,2008,Cincinnati,1180,30770,3.8349041273968156
HARYANA,2008,Dallas,5000,30770,16.249593760155996
HARYANA,2008,Work an Hour,19590,30770,63.66590835229119
HARYANA,2009,Austin,12520,24776,50.53277365192122
HARYANA,2009,Cincinnati,2131,24776,8.601065547303842
HARYANA,2009,Dallas,10125,24776,40.86616080077494
HARYANA,2010,Austin,13865,13865,100
HARYANA,2011,Austin,1765,1765,100
HARYANA,2012,Austin,15150,15150,100
HARYANA,2013,Dallas,9058,9058,100
HARYANA,2015,Dallas,9756,9756,100
HARYANA,2016,Austin,0,10806,0
HARYANA,2016,Dallas,10806,10806,100
HARYANA,2017,Austin,23055,23055,100
HARYANA,2018,Austin,17557,29095,60.34370166695309
HARYANA,2018,Dallas,11538,29095,39.65629833304691
HARYANA,2019,Austin,15436,30020,51.41905396402399
HARYANA,2019,Dallas,14584,30020,48.58094603597601
HARYANA,2020,Austin,22756,36570,62.22586819797649
HARYANA,2020,Dallas,13814,36570,37.77413180202351
HARYANA,2021,Austin,24928,47334,52.664046985253734
HARYANA,2021,Dallas,22406,47334,47.33595301474627
HARYANA,2022,Austin,25242,43735,57.71578827026409
HARYANA,2022,Dallas,18493,43735,42.28421172973591
HARYANA,2023,Dallas,18315,18315,100
JAMMU AND KASHMIR,2003,Los Angeles,2000,4000,50
JAMMU AND KASHMIR,2003,Stanford,2000,4000,50
JAMMU AND KASHMIR,2004,NYC/NJ,4000,4000,100
JAMMU AND KASHMIR,2005,Los Angeles,1500,5900,25.423728813559322
JAMMU AND KASHMIR,2005,NYC/NJ,4400,5900,74.57627118644068
JAMMU AND KASHMIR,2006,Los Angeles,2000,10400,19.230769230769234
JAMMU AND KASHMIR,2006,NYC/NJ,4400,10400,42.30769230769231
JAMMU AND KASHMIR,2006,Stamford,4000,10400,38.46153846153847
JAMMU AND KASHMIR,2007,NYC/NJ,3600,9600,37.5
JAMMU AND KASHMIR,2007,Silicon Valley,6000,9600,62.5
JAMMU AND KASHMIR,2008,Los Angeles,3300,15608,21.14300358790364
JAMMU AND KASHMIR,2008,Silicon Valley,12308,15608,78.85699641209636
JAMMU AND KASHMIR,2009,Silicon Valley,15940,15940,100
JAMMU AND KASHMIR,2010,Silicon Valley,23970,23970,100
JAMMU AND KASHMIR,2011,Silicon Valley,11798,11798,100
JAMMU AND KASHMIR,2012,Silicon Valley,10946,10946,100
JAMMU AND KASHMIR,2013,Silicon Valley,24065,24065,100
JAMMU AND KASHMIR,2014,Silicon Valley,57672,57672,100
JAMMU AND KASHMIR,2015,Silicon Valley,17738,17738,100
JAMMU AND KASHMIR,2016,NYC/NJ,15074,115540,13.046563960533147
JAMMU AND KASHMIR,2016,Seattle,39975,115540,34.59840747792972
JAMMU AND KASHMIR,2016,Stanford,60491,115540,52.35502856153713
JAMMU AND KASHMIR,2017,Silicon Valley,62980,62980,100
JAMMU AND KASHMIR,2018,Silicon Valley,54737,54737,100
JAMMU AND KASHMIR,2019,Silicon Valley,54435,54435,100
JAMMU AND KASHMIR,2020,Silicon Valley,45785,45785,100
JAMMU AND KASHMIR,2021,Silicon Valley,31252,31252,100
JHARKHAND,1997,Boston,1841,2762,66.65459811730629
JHARKHAND,1997,DC,921,2762,33.3454018826937
JHARKHAND,1998,Boston,2380,9697,24.543673301020934
JHARKHAND,1998,Chicago,2800,9697,28.87490976590698
JHARKHAND,1998,DC,1317,9697,13.581520057749819
JHARKHAND,1998,Silicon Valley,3200,9697,32.999896875322264
JHARKHAND,1999,Arizona,6500,12080,53.807947019867555
JHARKHAND,1999,Boston,2380,12080,19.70198675496689
JHARKHAND,1999,Silicon Valley,3200,12080,26.490066225165563
JHARKHAND,2000,Athens,1500,22265,6.737031214911296
JHARKHAND,2000,Boston,7440,22265,33.41567482596003
JHARKHAND,2000,Indiana,2344,22265,10.527734111834718
JHARKHAND,2000,NYC/NJ,4500,22265,20.21109364473389
JHARKHAND,2000,St. Louis,4981,22265,22.371434987648776
JHARKHAND,2000,Yale,1500,22265,6.737031214911296
JHARKHAND,2001,Boston,4320,9520,45.378151260504204
JHARKHAND,2001,NYC/NJ,1500,9520,15.756302521008402
JHARKHAND,2001,Stanford,3700,9520,38.865546218487395
JHARKHAND,2002,Arizona,2500,7305,34.223134839151264
JHARKHAND,2002,Boston,2605,7305,35.66050650239562
JHARKHAND,2002,Stanford,2200,7305,30.116358658453112
JHARKHAND,2003,Arizona,2500,6300,39.682539682539684
JHARKHAND,2003,Boston,3800,6300,60.317460317460316
JHARKHAND,2004,Arizona,3273,7373,44.39169944391699
JHARKHAND,2004,Stanford,4100,7373,55.608300556083
JHARKHAND,2005,Arizona,1650,11179,14.75981751498345
JHARKHAND,2005,Boston,1329,11179,11.888362107523035
JHARKHAND,2005,Stanford,8200,11179,73.35182037749351
JHARKHAND,2006,Arizona,1950,4850,40.20618556701031
JHARKHAND,2006,Boston,2900,4850,59.79381443298969
JHARKHAND,2008,Boston,8043,17381,46.274667740636325
JHARKHAND,2008,Silicon Valley,9338,17381,53.725332259363675
JHARKHAND,2009,Arizona,5635,9635,58.48469122989102
JHARKHAND,2009,Boston,4000,9635,41.51530877010898
JHARKHAND,2010,Boston,4000,4000,100
JHARKHAND,2011,San Francisco,3130,3130,100
JHARKHAND,2014,San Francisco,5760,5760,100
JHARKHAND,2015,San Francisco,10244,10244,100
JHARKHAND,2016,San Francisco,7520,7520,100
JHARKHAND,2017,San Francisco,9292,26880,34.56845238095238
JHARKHAND,2017,Stanford,17588,26880,65.43154761904762
JHARKHAND,2018,San Francisco,9133,26175,34.89207258834766
JHARKHAND,2018,Stanford,17042,26175,65.10792741165234
JHARKHAND,2019,San Francisco,6930,6930,100
JHARKHAND,2020,San Francisco,7743,7743,100
JHARKHAND,2021,San Francisco,13239,13239,100
JHARKHAND,2022,Austin,19986,44160,45.25815217391304
JHARKHAND,2022,San Francisco,24174,44160,54.74184782608695
JHARKHAND,2023,San Francisco,12783,12783,100
KARNATAKA,1994,Berkeley,1700,5700,29.82456140350877
KARNATAKA,1994,Stanford,4000,5700,70.17543859649122
KARNATAKA,1995,Berkeley,1700,5350,31.775700934579437
KARNATAKA,1995,Boston,1050,5350,19.626168224299064
KARNATAKA,1995,Stanford,2600,5350,48.598130841121495
KARNATAKA,1996,Berkeley,850,4900,17.346938775510203
KARNATAKA,1996,Boston,1050,4900,21.428571428571427
KARNATAKA,1996,Seattle,3000,4900,61.224489795918366
KARNATAKA,1997,Arizona,500,7236,6.909894969596462
KARNATAKA,1997,Los Angeles,4736,7236,65.45052515201769
KARNATAKA,1997,Seattle,2000,7236,27.63957987838585
KARNATAKA,1998,Arizona,500,10700,4.672897196261682
KARNATAKA,1998,Boston,2450,10700,22.897196261682243
KARNATAKA,1998,Los Angeles,1500,10700,14.018691588785046
KARNATAKA,1998,NYC/NJ,2500,10700,23.364485981308412
KARNATAKA,1998,Seattle,3000,10700,28.037383177570092
KARNATAKA,1998,St. Louis,750,10700,7.009345794392523
KARNATAKA,1999,Arizona,1000,30478,3.281055187348251
KARNATAKA,1999,Berkeley,3010,30478,9.875976113918236
KARNATAKA,1999,Boston,1500,30478,4.9215827810223765
KARNATAKA,1999,Los Angeles,4948,30478,16.23466106699915
KARNATAKA,1999,NYC/NJ,13500,30478,44.29424502920139
KARNATAKA,1999,Seattle,6520,30478,21.392479821510598
KARNATAKA,2000,Arizona,3268,47998,6.808617025709404
KARNATAKA,2000,Berkeley,2600,47998,5.416892370515438
KARNATAKA,2000,Boston,2590,47998,5.396058169090379
KARNATAKA,2000,Chicago,5200,47998,10.833784741030875
KARNATAKA,2000,Cleveland,800,47998,1.6667361140047503
KARNATAKA,2000,Cornell,700,47998,1.4583940997541565
KARNATAKA,2000,Corvallis,2200,47998,4.583524313513063
KARNATAKA,2000,Irvine,1500,47998,3.1251302137589065
KARNATAKA,2000,Los Angeles,2100,47998,4.37518229926247
KARNATAKA,2000,Seattle,19120,47998,39.83499312471353
KARNATAKA,2000,Silicon Valley,6000,47998,12.500520855035626
KARNATAKA,2000,Syracuse,1920,47998,4.0001666736114005
KARNATAKA,2001,Arizona,3750,78340,4.786826653050804
KARNATAKA,2001,Berkeley,4500,78340,5.744191983660965
KARNATAKA,2001,Boston,16090,78340,20.53867755935665
KARNATAKA,2001,Chicago,5850,78340,7.467449578759254
KARNATAKA,2001,Irvine,1500,78340,1.9147306612203219
KARNATAKA,2001,Madison,1200,78340,1.5317845289762573
KARNATAKA,2001,NYC/NJ,4000,78340,5.105948429920858
KARNATAKA,2001,Seattle,21620,78340,27.597651263722234
KARNATAKA,2001,Silicon Valley,2000,78340,2.552974214960429
KARNATAKA,2001,St. Louis,3000,78340,3.8294613224406437
KARNATAKA,2001,Syracuse,3200,78340,4.084758743936686
KARNATAKA,2001,UIUC,2030,78340,2.5912688281848353
KARNATAKA,2001,Work an Hour,9600,78340,12.254276231810058
KARNATAKA,2002,Arizona,8800,105030,8.378558507093212
KARNATAKA,2002,Berkeley,3000,105030,2.8563267637817766
KARNATAKA,2002,Boston,8000,105030,7.616871370084738
KARNATAKA,2002,Chicago,5300,105030,5.046177282681138
KARNATAKA,2002,Detroit,5100,105030,4.85575549842902
KARNATAKA,2002,Irvine,1500,105030,1.4281633818908883
KARNATAKA,2002,Madison,1200,105030,1.1425307055127107
KARNATAKA,2002,Seattle,23166,105030,22.056555269922878
KARNATAKA,2002,Silicon Valley,31050,105030,29.562982005141386
KARNATAKA,2002,Stanford,4500,105030,4.284490145672665
KARNATAKA,2002,Syracuse,3814,105030,3.631343425687899
KARNATAKA,2002,Work an Hour,9600,105030,9.140245644101686
KARNATAKA,2003,Arizona,3500,75792,4.617901625501372
KARNATAKA,2003,Austin,1680,75792,2.2165927802406586
KARNATAKA,2003,Berkeley,1000,75792,1.3194004644289634
KARNATAKA,2003,Boston,5301,75792,6.994141861937936
KARNATAKA,2003,Chicago,6870,75792,9.064281190626978
KARNATAKA,2003,Corvallis,5650,75792,7.454612624023643
KARNATAKA,2003,Detroit,4360,75792,5.752586024910281
KARNATAKA,2003,Los Angeles,5531,75792,7.297603968756597
KARNATAKA,2003,Madison,1250,75792,1.649250580536204
KARNATAKA,2003,NYC/NJ,800,75792,1.0555203715431707
KARNATAKA,2003,Seattle,19332,75792,25.506649778340723
KARNATAKA,2003,Silicon Valley,18518,75792,24.432657800295544
KARNATAKA,2003,Stanford,2000,75792,2.638800928857927
KARNATAKA,2004,Arizona,7900,73746,10.712445420768583
KARNATAKA,2004,Austin,3600,73746,4.88162069807176
KARNATAKA,2004,Berkeley,2000,73746,2.7120114989287556
KARNATAKA,2004,Boston,400,73746,0.542402299785751
KARNATAKA,2004,CentralNJ,17000,73746,23.05209774089442
KARNATAKA,2004,Chicago,2600,73746,3.525614948607382
KARNATAKA,2004,Colorado,3855,73746,5.227402164185176
KARNATAKA,2004,Detroit,8500,73746,11.52604887044721
KARNATAKA,2004,Seattle,16127,73746,21.86830472161202
KARNATAKA,2004,Silicon Valley,11263,73746,15.272692756217287
KARNATAKA,2004,Yale,501,73746,0.6793588804816533
KARNATAKA,2005,Arizona,15750,164857,9.55373444864337
KARNATAKA,2005,Austin,7800,164857,4.731373250756716
KARNATAKA,2005,Boston,4000,164857,2.4263452567983164
KARNATAKA,2005,Canada,2400,164857,1.4558071540789896
KARNATAKA,2005,CentralNJ,17650,164857,10.70624844562257
KARNATAKA,2005,Colorado,1600,164857,0.9705381027193264
KARNATAKA,2005,DC,1200,164857,0.7279035770394948
KARNATAKA,2005,Detroit,11179,164857,6.781028406437094
KARNATAKA,2005,Los Angeles,2500,164857,1.5164657854989476
KARNATAKA,2005,Seattle,32670,164857,19.817174884900247
KARNATAKA,2005,Silicon Valley,29148,164857,17.680777886289327
KARNATAKA,2005,UIUC,3960,164857,2.402081804230333
KARNATAKA,2005,Work an Hour,35000,164857,21.230520996985266
KARNATAKA,2006,Austin,6907,104193,6.6290441776318945
KARNATAKA,2006,Boston,1500,104193,1.439636060004031
KARNATAKA,2006,Chicago,9230,104193,8.85856055589147
KARNATAKA,2006,Colorado,3000,104193,2.879272120008062
KARNATAKA,2006,Detroit,19101,104193,18.33232558809133
