state,year,chapter,chapter_amount,state_total_amount,percentage,Population,% of Total
ASSAM,2016,Seattle,11176.0,131519.0,8.497631520920931,31205576,2.58
ASSAM,2016,Silicon Valley,94024.0,131519.0,71.49081121358891,31205576,2.58
ASSAM,2016,Stamford,6092.0,131519.0,4.632030353028839,31205576,2.58
ASSAM,2017,Detroit,16947.0,78738.0,21.52327973786482,31205576,2.58
ASSAM,2017,Seattle,19304.0,78738.0,24.516751758998197,31205576,2.58
ASSAM,2017,Silicon Valley,42487.0,78738.0,53.95996850313699,31205576,2.58
ASSAM,2018,Athens,1285.0,154218.0,0.8332360684226224,31205576,2.58
ASSAM,2018,Atlanta,1285.0,154218.0,0.8332360684226224,31205576,2.58
ASSAM,2018,Detroit,13279.0,154218.0,8.610538328859148,31205576,2.58
ASSAM,2018,Purdue,3980.0,154218.0,2.5807622975268774,31205576,2.58
ASSAM,2018,Seattle,12160.0,154218.0,7.88494209495649,31205576,2.58
ASSAM,2018,Silicon Valley,106013.0,154218.0,68.7422998612354,31205576,2.58
ASSAM,2018,Stamford,16216.0,154218.0,10.514985280576845,31205576,2.58
ASSAM,2019,Athens,630.0,89333.0,0.705226512039224,31205576,2.58
ASSAM,2019,Atlanta,630.0,89333.0,0.705226512039224,31205576,2.58
ASSAM,2019,Detroit,10080.0,89333.0,11.283624192627585,31205576,2.58
ASSAM,2019,General Funds,12498.0,89333.0,13.990350710263844,31205576,2.58
ASSAM,2019,Purdue,2859.0,89333.0,3.2003850760637165,31205576,2.58
ASSAM,2019,Seattle,12667.0,89333.0,14.179530520636272,31205576,2.58
ASSAM,2019,Silicon Valley,42304.0,89333.0,47.355400579852905,31205576,2.58
ASSAM,2019,Stamford,7665.0,89333.0,8.580255896477226,31205576,2.58
ASSAM,2020,Detroit,4452.0,117737.0,3.7813091891249138,31205576,2.58
ASSAM,2020,General Funds,12760.0,117737.0,10.837714567213364,31205576,2.58
ASSAM,2020,Purdue,3099.0,117737.0,2.6321377307048763,31205576,2.58
ASSAM,2020,Seattle,16146.0,117737.0,13.713615940613403,31205576,2.58
ASSAM,2020,Silicon Valley,75419.0,117737.0,64.05717828719943,31205576,2.58
ASSAM,2020,Zurich,5861.0,117737.0,4.978044285144008,31205576,2.58
ASSAM,2021,Detroit,13950.0,96334.0,14.48086864450765,31205576,2.58
ASSAM,2021,General Funds,19349.0,96334.0,20.085328129217096,31205576,2.58
ASSAM,2021,Seattle,12735.0,96334.0,13.219631698050533,31205576,2.58
ASSAM,2021,Silicon Valley,50300.0,96334.0,52.21417152822472,31205576,2.58
ASSAM,2022,Detroit,10387.0,107250.0,9.684848484848485,31205576,2.58
ASSAM,2022,General Funds,19793.0,107250.0,18.455011655011656,31205576,2.58
ASSAM,2022,Seattle,11506.0,107250.0,10.72820512820513,31205576,2.58
ASSAM,2022,Silicon Valley,65564.0,107250.0,61.131934731934734,31205576,2.58
ASSAM,2023,Detroit,4881.0,128404.0,3.801283449113735,31205576,2.58
ASSAM,2023,General Funds,30764.0,128404.0,23.95875517896639,31205576,2.58
ASSAM,2023,Seattle,35610.0,128404.0,27.732780910252018,31205576,2.58
ASSAM,2023,Silicon Valley,57149.0,128404.0,44.50718046166786,31205576,2.58
BIHAR,1998,Seattle,2500.0,2500.0,100.0,104099452,8.6
BIHAR,1999,Arizona,5300.0,6550.0,80.91603053435115,104099452,8.6
BIHAR,1999,Seattle,1250.0,6550.0,19.083969465648856,104099452,8.6
BIHAR,2000,Silicon Valley,2000.0,4000.0,50.0,104099452,8.6
BIHAR,2000,Stanford,2000.0,4000.0,50.0,104099452,8.6
BIHAR,2001,Arizona,2500.0,3550.0,70.4225352112676,104099452,8.6
BIHAR,2001,Berkeley,1050.0,3550.0,29.577464788732392,104099452,8.6
BIHAR,2002,Berkeley,1533.0,1533.0,100.0,104099452,8.6
BIHAR,2003,Berkeley,1000.0,2000.0,50.0,104099452,8.6
BIHAR,2003,Silicon Valley,1000.0,2000.0,50.0,104099452,8.6
BIHAR,2004,Stanford,2288.0,3303.0,69.27036027853467,104099452,8.6
BIHAR,2004,UIC,1015.0,3303.0,30.729639721465336,104099452,8.6
BIHAR,2005,Silicon Valley,1000.0,4986.0,20.056157240272764,104099452,8.6
BIHAR,2005,Stanford,2986.0,4986.0,59.88768551945447,104099452,8.6
BIHAR,2005,UIC,1000.0,4986.0,20.056157240272764,104099452,8.6
BIHAR,2006,Philadelphia,1360.0,1360.0,100.0,104099452,8.6
BIHAR,2007,Chicago,2500.0,7425.0,33.670033670033675,104099452,8.6
BIHAR,2007,Philadelphia,1885.0,7425.0,25.387205387205388,104099452,8.6
BIHAR,2007,Silicon Valley,3040.0,7425.0,40.94276094276094,104099452,8.6
BIHAR,2008,Dallas,6500.0,37928.0,17.137734655136047,104099452,8.6
BIHAR,2008,Philadelphia,2945.0,37928.0,7.764712086057794,104099452,8.6
BIHAR,2008,Silicon Valley,23920.0,37928.0,63.066863530900655,104099452,8.6
BIHAR,2008,Work an Hour,4563.0,37928.0,12.030689727905505,104099452,8.6
BIHAR,2009,Dallas,8002.0,29469.0,27.153958396959517,104099452,8.6
BIHAR,2009,Philadelphia,2717.0,29469.0,9.219858156028367,104099452,8.6
BIHAR,2009,Silicon Valley,18750.0,29469.0,63.62618344701212,104099452,8.6
BIHAR,2010,Dallas,10000.0,29392.0,34.02286336418073,104099452,8.6
BIHAR,2010,Silicon Valley,19392.0,29392.0,65.97713663581926,104099452,8.6
BIHAR,2011,Canada,1200.0,1200.0,100.0,104099452,8.6
BIHAR,2012,Atlanta,2700.0,27690.0,9.750812567713977,104099452,8.6
BIHAR,2012,Dallas,15920.0,27690.0,57.49368002889129,104099452,8.6
BIHAR,2012,Purdue,3350.0,27690.0,12.098230408089563,104099452,8.6
BIHAR,2012,Silicon Valley,5720.0,27690.0,20.657276995305164,104099452,8.6
BIHAR,2013,Atlanta,7392.0,27436.0,26.942703017932644,104099452,8.6
BIHAR,2013,Dallas,7865.0,27436.0,28.66671526461583,104099452,8.6
BIHAR,2013,Purdue,6275.0,27436.0,22.87140982650532,104099452,8.6
BIHAR,2013,Silicon Valley,5904.0,27436.0,21.5191718909462,104099452,8.6
BIHAR,2014,Canada,20086.0,102730.0,19.552224277231577,104099452,8.6
BIHAR,2014,Dallas,63747.0,102730.0,62.05295434634479,104099452,8.6
BIHAR,2014,Purdue,9914.0,102730.0,9.650540251143774,104099452,8.6
BIHAR,2014,Silicon Valley,8983.0,102730.0,8.74428112527986,104099452,8.6
BIHAR,2015,Boston,47555.0,112100.0,42.42194469223907,104099452,8.6
BIHAR,2015,Dallas,59273.0,112100.0,52.87511150758252,104099452,8.6
BIHAR,2015,Purdue,5272.0,112100.0,4.702943800178412,104099452,8.6
BIHAR,2016,Purdue,21530.0,25690.0,83.80692876605683,104099452,8.6
BIHAR,2016,Silicon Valley,4160.0,25690.0,16.19307123394317,104099452,8.6
BIHAR,2017,Purdue,23814.0,48862.0,48.7372600384757,104099452,8.6
BIHAR,2017,San Diego,5706.0,48862.0,11.677786418894028,104099452,8.6
BIHAR,2017,Silicon Valley,19342.0,48862.0,39.58495354263027,104099452,8.6
BIHAR,2018,Purdue,20550.0,25297.0,81.23492904296951,104099452,8.6
BIHAR,2018,San Diego,4747.0,25297.0,18.765070957030478,104099452,8.6
BIHAR,2019,Purdue,23312.0,48046.0,48.52016817216834,104099452,8.6
BIHAR,2019,San Diego,2864.0,48046.0,5.960954085667901,104099452,8.6
BIHAR,2019,Silicon Valley,21870.0,48046.0,45.51887774216376,104099452,8.6
BIHAR,2020,Purdue,24186.0,50570.0,47.82677476764881,104099452,8.6
BIHAR,2020,Silicon Valley,26384.0,50570.0,52.17322523235119,104099452,8.6
BIHAR,2021,Purdue,21981.0,79620.0,27.607385079125844,104099452,8.6
BIHAR,2021,Silicon Valley,57639.0,79620.0,72.39261492087415,104099452,8.6
BIHAR,2022,Purdue,19318.0,67257.0,28.722660838277058,104099452,8.6
BIHAR,2022,Silicon Valley,47939.0,67257.0,71.27733916172294,104099452,8.6
BIHAR,2023,Purdue,18267.0,87090.0,20.974853599724423,104099452,8.6
BIHAR,2023,Silicon Valley,68823.0,87090.0,79.02514640027559,104099452,8.6
BIHAR,2024,Silicon Valley,20338.0,20338.0,100.0,104099452,8.6
CHHATTISGARH,2006,Silicon Valley,10020.0,10020.0,100.0,25545198,2.11
CHHATTISGARH,2007,Silicon Valley,11125.0,11125.0,100.0,25545198,2.11
CHHATTISGARH,2010,DC,2850.0,2850.0,100.0,25545198,2.11
CHHATTISGARH,2019,Silicon Valley,19655.0,19655.0,100.0,25545198,2.11
CHHATTISGARH,2020,Silicon Valley,31286.0,31286.0,100.0,25545198,2.11
CHHATTISGARH,2021,Austin,10280.0,39545.0,25.995701100012642,25545198,2.11
CHHATTISGARH,2021,Silicon Valley,29265.0,39545.0,74.00429889998735,25545198,2.11
CHHATTISGARH,2022,Austin,28440.0,51318.0,55.41915117502631,25545198,2.11
CHHATTISGARH,2022,Silicon Valley,22878.0,51318.0,44.58084882497369,25545198,2.11
CHHATTISGARH,2023,Austin,26248.0,26248.0,100.0,25545198,2.11
CHHATTISGARH,2024,Austin,9882.0,15542.0,63.582550508300095,25545198,2.11
CHHATTISGARH,2024,Beyond Borders,5660.0,15542.0,36.41744949169991,25545198,2.11
DELHI,1998,Indiana,1500.0,7500.0,20.0,16787941,1.39
DELHI,1998,Seattle,6000.0,7500.0,80.0,16787941,1.39
DELHI,1999,Boston,10000.0,17700.0,56.49717514124294,16787941,1.39
DELHI,1999,Cornell,700.0,17700.0,3.954802259887006,16787941,1.39
DELHI,1999,Indiana,2000.0,17700.0,11.299435028248588,16787941,1.39
DELHI,1999,Princeton,1000.0,17700.0,5.649717514124294,16787941,1.39
DELHI,1999,Silicon Valley,4000.0,17700.0,22.598870056497177,16787941,1.39
DELHI,2000,Cornell,700.0,10900.0,6.422018348623854,16787941,1.39
DELHI,2000,Princeton,2700.0,10900.0,24.770642201834864,16787941,1.39
DELHI,2000,Seattle,6000.0,10900.0,55.04587155963303,16787941,1.39
DELHI,2000,St. Louis,1500.0,10900.0,13.761467889908257,16787941,1.39
DELHI,2001,Colorado,600.0,15733.0,3.8136401194940572,16787941,1.39
DELHI,2001,Dallas,1200.0,15733.0,7.6272802389881145,16787941,1.39
DELHI,2001,Princeton,3833.0,15733.0,24.362804296701203,16787941,1.39
DELHI,2001,Seattle,6100.0,15733.0,38.77200788152291,16787941,1.39
DELHI,2001,Silicon Valley,4000.0,15733.0,25.424267463293717,16787941,1.39
DELHI,2002,Arizona,4000.0,19234.0,20.79650618696059,16787941,1.39
DELHI,2002,Boston,2000.0,19234.0,10.398253093480294,16787941,1.39
DELHI,2002,Colorado,1734.0,19234.0,9.015285432047417,16787941,1.39
DELHI,2002,Princeton,4000.0,19234.0,20.79650618696059,16787941,1.39
DELHI,2002,Seattle,6000.0,19234.0,31.194759280440888,16787941,1.39
DELHI,2002,St. Louis,1500.0,19234.0,7.798689820110222,16787941,1.39
DELHI,2003,Seattle,6000.0,6350.0,94.48818897637796,16787941,1.39
DELHI,2003,Stanford,350.0,6350.0,5.511811023622047,16787941,1.39
DELHI,2004,Seattle,6776.0,6776.0,100.0,16787941,1.39
DELHI,2005,Dallas,1941.0,15017.0,12.925351268562297,16787941,1.39
DELHI,2005,Seattle,7476.0,15017.0,49.78357861090764,16787941,1.39
DELHI,2005,Stanford,5600.0,15017.0,37.291070120530065,16787941,1.39
DELHI,2006,Berkeley,4000.0,40299.0,9.925804610536241,16787941,1.39
DELHI,2006,Canada,0.0,40299.0,0.0,16787941,1.39
DELHI,2006,Dallas,6200.0,40299.0,15.384997146331175,16787941,1.39
DELHI,2006,Los Angeles,1000.0,40299.0,2.4814511526340604,16787941,1.39
DELHI,2006,NYC/NJ,4043.0,40299.0,10.032507010099506,16787941,1.39
DELHI,2006,Seattle,18656.0,40299.0,46.29395270354103,16787941,1.39
DELHI,2006,Stanford,6400.0,40299.0,15.881287376857985,16787941,1.39
DELHI,2007,Cleveland,3282.0,64175.0,5.114141020646669,16787941,1.39
DELHI,2007,Delhi,4000.0,64175.0,6.2329567588624855,16787941,1.39
DELHI,2007,Irvine,2000.0,64175.0,3.1164783794312427,16787941,1.39
DELHI,2007,Los Angeles,4500.0,64175.0,7.012076353720296,16787941,1.39
DELHI,2007,Madison,2500.0,64175.0,3.8955979742890534,16787941,1.39
DELHI,2007,Princeton,600.0,64175.0,0.9349435138293729,16787941,1.39
DELHI,2007,Seattle,30686.0,64175.0,47.81612777561356,16787941,1.39
DELHI,2007,Silicon Valley,13523.0,64175.0,21.07206856252435,16787941,1.39
DELHI,2007,Stanford,3084.0,64175.0,4.805609661082976,16787941,1.39
DELHI,2008,Atlanta,2000.0,177075.0,1.1294649159960468,16787941,1.39
DELHI,2008,Berkeley,3600.0,177075.0,2.0330368487928845,16787941,1.39
DELHI,2008,Cleveland,3313.0,177075.0,1.8709586333474515,16787941,1.39
DELHI,2008,Dallas,1490.0,177075.0,0.8414513624170549,16787941,1.39
DELHI,2008,Delhi,2888.0,177075.0,1.6309473386982916,16787941,1.39
DELHI,2008,Irvine,4000.0,177075.0,2.2589298319920936,16787941,1.39
DELHI,2008,NYC/NJ,9815.0,177075.0,5.5428490752506,16787941,1.39
DELHI,2008,Seattle,124650.0,177075.0,70.39390088945362,16787941,1.39
DELHI,2008,Silicon Valley,15096.0,177075.0,8.525201185938162,16787941,1.39
DELHI,2008,Stanford,10223.0,177075.0,5.773259918113793,16787941,1.39
DELHI,2009,Arizona,4350.0,111819.0,3.8902154374480182,16787941,1.39
DELHI,2009,Atlanta,2000.0,111819.0,1.7886047988266751,16787941,1.39
DELHI,2009,Berkeley,2000.0,111819.0,1.7886047988266751,16787941,1.39
DELHI,2009,Cleveland,4562.0,111819.0,4.0798075461236465,16787941,1.39
DELHI,2009,Dallas,6000.0,111819.0,5.365814396480026,16787941,1.39
DELHI,2009,Delhi,3509.0,111819.0,3.1381071195414014,16787941,1.39
DELHI,2009,NYC/NJ,22725.0,111819.0,20.3230220266681,16787941,1.39
DELHI,2009,Seattle,35555.0,111819.0,31.79692181114122,16787941,1.39
DELHI,2009,Silicon Valley,20444.0,111819.0,18.283118253606272,16787941,1.39
DELHI,2009,Stanford,10674.0,111819.0,9.545783811337966,16787941,1.39
DELHI,2010,Arizona,5000.0,148081.0,3.3765304124094246,16787941,1.39
DELHI,2010,Berkeley,3500.0,148081.0,2.363571288686597,16787941,1.39
DELHI,2010,Cleveland,5260.0,148081.0,3.5521099938547143,16787941,1.39
DELHI,2010,Delhi,6000.0,148081.0,4.05183649489131,16787941,1.39
DELHI,2010,NYC/NJ,45080.0,148081.0,30.44279819828337,16787941,1.39
DELHI,2010,Seattle,45441.0,148081.0,30.686583694059333,16787941,1.39
DELHI,2010,Silicon Valley,33700.0,148081.0,22.75781497963952,16787941,1.39
DELHI,2010,Stanford,4100.0,148081.0,2.768754938175728,16787941,1.39
DELHI,2011,Berkeley,3000.0,129171.0,2.3225027289407065,16787941,1.39
DELHI,2011,Dallas,5000.0,129171.0,3.8708378815678444,16787941,1.39
DELHI,2011,Delhi,4150.0,129171.0,3.2127954417013105,16787941,1.39
DELHI,2011,Frankfurt,2100.0,129171.0,1.6257519102584945,16787941,1.39
DELHI,2011,NYC/NJ,34430.0,129171.0,26.654589652476172,16787941,1.39
DELHI,2011,Philadelphia,7700.0,129171.0,5.96109033761448,16787941,1.39
DELHI,2011,San Francisco,13186.0,129171.0,10.208173661270719,16787941,1.39
DELHI,2011,Seattle,32655.0,129171.0,25.280442204519588,16787941,1.39
DELHI,2011,Silicon Valley,26950.0,129171.0,20.86381618165068,16787941,1.39
DELHI,2012,Canada,3000.0,45941.0,6.530114712348446,16787941,1.39
DELHI,2012,Cleveland,5345.0,45941.0,11.634487712500816,16787941,1.39
DELHI,2012,San Francisco,7500.0,45941.0,16.325286780871117,16787941,1.39
DELHI,2012,Seattle,11250.0,45941.0,24.487930171306676,16787941,1.39
DELHI,2012,Silicon Valley,14346.0,45941.0,31.227008554450276,16787941,1.39
DELHI,2012,St. Louis,4500.0,45941.0,9.79517206852267,16787941,1.39
DELHI,2013,Berkeley,5303.0,98010.0,5.41067238036935,16787941,1.39
DELHI,2013,Cleveland,10568.0,98010.0,10.78257320681563,16787941,1.39
DELHI,2013,Delhi,3949.0,98010.0,4.029180695847363,16787941,1.39
DELHI,2013,NYC/NJ,22590.0,98010.0,23.048668503213957,16787941,1.39
DELHI,2013,San Francisco,8568.0,98010.0,8.74196510560147,16787941,1.39
DELHI,2013,Seattle,34442.0,98010.0,35.141312111009086,16787941,1.39
DELHI,2013,Silicon Valley,12590.0,98010.0,12.84562799714315,16787941,1.39
DELHI,2014,Berkeley,13359.0,100724.0,13.262976053373576,16787941,1.39
DELHI,2014,Dallas,8003.0,100724.0,7.945474762717922,16787941,1.39
DELHI,2014,Delhi,4706.0,100724.0,4.672173464119773,16787941,1.39
DELHI,2014,NYC/NJ,19116.0,100724.0,18.978594972399826,16787941,1.39
DELHI,2014,San Francisco,14004.0,100724.0,13.903339819705332,16787941,1.39
DELHI,2014,Seattle,25886.0,100724.0,25.699932488781226,16787941,1.39
DELHI,2014,Silicon Valley,15650.0,100724.0,15.537508438902348,16787941,1.39
DELHI,2015,Berkeley,8598.0,111135.0,7.736536644621407,16787941,1.39
DELHI,2015,Minnesota,1949.0,111135.0,1.7537229495658433,16787941,1.39
DELHI,2015,NYC/NJ,18505.0,111135.0,16.65092005218878,16787941,1.39
DELHI,2015,San Francisco,13990.0,111135.0,12.588293516893867,16787941,1.39
DELHI,2015,Seattle,44580.0,111135.0,40.11337562424079,16787941,1.39
DELHI,2015,Stanford,23513.0,111135.0,21.157151212489314,16787941,1.39
DELHI,2016,Berkeley,7193.0,158402.0,4.540978017954319,16787941,1.39
DELHI,2016,Frankfurt,4563.0,158402.0,2.880645446395879,16787941,1.39
DELHI,2016,Minnesota,1887.0,158402.0,1.1912728374641735,16787941,1.39
DELHI,2016,NYC/NJ,18146.0,158402.0,11.455663438592948,16787941,1.39
DELHI,2016,San Francisco,31075.0,158402.0,19.617807855961413,16787941,1.39
DELHI,2016,Seattle,77272.0,158402.0,48.782212345803714,16787941,1.39
DELHI,2016,Silicon Valley,18266.0,158402.0,11.531420057827553,16787941,1.39
DELHI,2017,Berkeley,65471.0,240675.0,27.203074685779576,16787941,1.39
DELHI,2017,Minnesota,5874.0,240675.0,2.4406357120598314,16787941,1.39
DELHI,2017,NYC/NJ,19503.0,240675.0,8.103459021502026,16787941,1.39
DELHI,2017,Purdue,5495.0,240675.0,2.2831619403760257,16787941,1.39
DELHI,2017,San Francisco,37998.0,240675.0,15.788095980056092,16787941,1.39
DELHI,2017,Seattle,63366.0,240675.0,26.328451230913057,16787941,1.39
DELHI,2017,Silicon Valley,11402.0,240675.0,4.737509089020463,16787941,1.39
DELHI,2017,St. Louis,11053.0,240675.0,4.5925002596862985,16787941,1.39
DELHI,2017,Yale,20513.0,240675.0,8.523112080606628,16787941,1.39
DELHI,2018,Berkeley,25998.0,167362.0,15.533992184605824,16787941,1.39
DELHI,2018,Frankfurt,5137.0,167362.0,3.0693944862035587,16787941,1.39
DELHI,2018,Minnesota,1868.0,167362.0,1.1161434495285667,16787941,1.39
DELHI,2018,NYC/NJ,20904.0,167362.0,12.490290508000621,16787941,1.39
DELHI,2018,Purdue,2682.0,167362.0,1.602514310297439,16787941,1.39
DELHI,2018,San Francisco,27788.0,167362.0,16.603530072537374,16787941,1.39
DELHI,2018,Seattle,58187.0,167362.0,34.76715144417491,16787941,1.39
DELHI,2018,Silicon Valley,10096.0,167362.0,6.032432690813924,16787941,1.39
DELHI,2018,St. Louis,14702.0,167362.0,8.78455085383779,16787941,1.39
DELHI,2019,Berkeley,19811.0,161637.0,12.256475930634695,16787941,1.39
DELHI,2019,NYC/NJ,19277.0,161637.0,11.926106027704053,16787941,1.39
DELHI,2019,San Francisco,47450.0,161637.0,29.355902423331294,16787941,1.39
DELHI,2019,Seattle,46219.0,161637.0,28.594319369946238,16787941,1.39
DELHI,2019,Silicon Valley,10342.0,161637.0,6.3982875208027865,16787941,1.39
DELHI,2019,St. Louis,18538.0,161637.0,11.468908727580937,16787941,1.39
DELHI,2020,Berkeley,11452.0,120370.0,9.513998504610784,16787941,1.39
DELHI,2020,San Francisco,19622.0,120370.0,16.301404004320013,16787941,1.39
DELHI,2020,Seattle,52993.0,120370.0,44.0250893079671,16787941,1.39
DELHI,2020,Silicon Valley,15708.0,120370.0,13.049763230040709,16787941,1.39
DELHI,2020,St. Louis,20595.0,120370.0,17.109744953061394,16787941,1.39
DELHI,2021,Berkeley,8320.0,136020.0,6.116747537126893,16787941,1.39
DELHI,2021,San Francisco,24481.0,136020.0,17.99808851639465,16787941,1.39
DELHI,2021,Seattle,57357.0,136020.0,42.168063520070575,16787941,1.39
DELHI,2021,Silicon Valley,19057.0,136020.0,14.01043964122923,16787941,1.39
DELHI,2021,St. Louis,24375.0,136020.0,17.920158800176445,16787941,1.39
DELHI,2021,Yale,2430.0,136020.0,1.7865019850022055,16787941,1.39
DELHI,2022,Berkeley,18724.0,84916.0,22.050025907956098,16787941,1.39
DELHI,2022,Seattle,30955.0,84916.0,36.45367186395968,16787941,1.39
DELHI,2022,Silicon Valley,15480.0,84916.0,18.229780017900044,16787941,1.39
DELHI,2022,St. Louis,19757.0,84916.0,23.26652221018418,16787941,1.39
DELHI,2023,Berkeley,13901.0,68159.0,20.394958846227205,16787941,1.39
DELHI,2023,Seattle,26510.0,68159.0,38.8943499757919,16787941,1.39
DELHI,2023,Silicon Valley,15761.0,68159.0,23.12387212253701,16787941,1.39
DELHI,2023,St. Louis,11987.0,68159.0,17.58681905544389,16787941,1.39
DELHI,2024,Seattle,31499.0,37651.0,83.66046054553664,16787941,1.39
DELHI,2024,Silicon Valley,6152.0,37651.0,16.339539454463363,16787941,1.39
GOA,2001,Colorado,2200.0,2200.0,100.0,1458545,0.12
GOA,2002,Colorado,2000.0,2000.0,100.0,1458545,0.12
GOA,2003,Colorado,4000.0,4000.0,100.0,1458545,0.12
GUJARAT,1996,Berkeley,3000.0,3000.0,100.0,60439692,4.99
GUJARAT,1997,Berkeley,1000.0,3000.0,33.33333333333333,60439692,4.99
GUJARAT,1997,San Francisco,2000.0,3000.0,66.66666666666666,60439692,4.99
GUJARAT,1998,Dallas,325.0,325.0,100.0,60439692,4.99
GUJARAT,1999,Berkeley,4000.0,9325.0,42.89544235924933,60439692,4.99
GUJARAT,1999,Boston,2400.0,9325.0,25.737265415549597,60439692,4.99
GUJARAT,1999,Cornell,925.0,9325.0,9.919571045576408,60439692,4.99
GUJARAT,1999,Silicon Valley,2000.0,9325.0,21.447721179624665,60439692,4.99
GUJARAT,2000,Berkeley,4000.0,20350.0,19.656019656019655,60439692,4.99
GUJARAT,2000,Silicon Valley,2000.0,20350.0,9.828009828009828,60439692,4.99
GUJARAT,2000,Yale,14350.0,20350.0,70.51597051597052,60439692,4.99
GUJARAT,2001,Berkeley,6000.0,6000.0,100.0,60439692,4.99
GUJARAT,2002,Arizona,2649.0,15152.0,17.48284054910243,60439692,4.99
GUJARAT,2002,Seattle,1050.0,15152.0,6.929778247096093,60439692,4.99
GUJARAT,2002,Stanford,5000.0,15152.0,32.99894403379092,60439692,4.99
GUJARAT,2002,Yale,6453.0,15152.0,42.588437170010565,60439692,4.99
GUJARAT,2003,Arizona,9787.0,27187.0,35.99882296685916,60439692,4.99
GUJARAT,2003,Boston,500.0,27187.0,1.8391142825615183,60439692,4.99
GUJARAT,2003,NYC/NJ,6600.0,27187.0,24.276308529812045,60439692,4.99
GUJARAT,2003,Seattle,5000.0,27187.0,18.391142825615184,60439692,4.99
GUJARAT,2003,Stanford,5300.0,27187.0,19.494611395152095,60439692,4.99
GUJARAT,2004,NYC/NJ,6600.0,10100.0,65.34653465346535,60439692,4.99
GUJARAT,2004,Seattle,0.0,10100.0,0.0,60439692,4.99
GUJARAT,2004,Stanford,3000.0,10100.0,29.7029702970297,60439692,4.99
GUJARAT,2004,Yale,500.0,10100.0,4.9504950495049505,60439692,4.99
GUJARAT,2005,Berkeley,3500.0,51381.0,6.811856522839181,60439692,4.99
GUJARAT,2005,Boston,3000.0,51381.0,5.8387341624335845,60439692,4.99
GUJARAT,2005,NYC/NJ,10220.0,51381.0,19.89062104669041,60439692,4.99
GUJARAT,2005,Silicon Valley,34661.0,51381.0,67.45878826803681,60439692,4.99
GUJARAT,2006,Boston,6834.0,35437.0,19.28492818240822,60439692,4.99
GUJARAT,2006,CentralNJ,15100.0,35437.0,42.61083048790812,60439692,4.99
GUJARAT,2006,DC,1.0,35437.0,0.002821909303834975,60439692,4.99
GUJARAT,2006,Dallas,5000.0,35437.0,14.109546519174874,60439692,4.99
GUJARAT,2006,NYC/NJ,8502.0,35437.0,23.991872901204957,60439692,4.99
GUJARAT,2007,Boston,5870.0,42445.0,13.829661915419955,60439692,4.99
GUJARAT,2007,CentralNJ,5500.0,42445.0,12.95794557662858,60439692,4.99
GUJARAT,2007,NYC/NJ,2075.0,42445.0,4.888679467546236,60439692,4.99
GUJARAT,2007,Silicon Valley,25000.0,42445.0,58.89975262103899,60439692,4.99
GUJARAT,2007,Stanford,4000.0,42445.0,9.423960419366239,60439692,4.99
GUJARAT,2008,Boston,3800.0,114690.0,3.313279274566222,60439692,4.99
GUJARAT,2008,Cleveland,7548.0,114690.0,6.581218938006801,60439692,4.99
GUJARAT,2008,Dallas,5387.0,114690.0,4.697009329496905,60439692,4.99
GUJARAT,2008,NYC/NJ,85750.0,114690.0,74.76676257738251,60439692,4.99
GUJARAT,2008,St. Louis,2500.0,114690.0,2.1797889964251462,60439692,4.99
GUJARAT,2008,Work an Hour,9705.0,114690.0,8.461940884122416,60439692,4.99
GUJARAT,2009,Boston,10365.0,59748.0,17.347861016268325,60439692,4.99
